time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,cape,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m,sunshine_duration,is_day,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_index,uv_index_clear_sky,uv_temporal_source,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,sun_score_0_100,sun_score_evidence_weight
2026-09-22T09:30,hrrr_15min,ncep_hrrr_conus,71.6,71,61.7,74.4,0.0,0.0,0.0,2,0.0,72178.48,3.2,219,5.1,900.0,1,417.0,276.0,141.0,528.8,708.8,433.7,287.1,146.6,550.0,737.2,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,2.7,2.7,best_match_hourly_time_interpolated,1.0,0.0,0.5883182844243793,0.5883071079761258,0.6618705035971223,0.3381294964028777,0.6619783260318193,0.3380216739681808,1.0,0.0,-5.684341886080802e-14,69.4,1.0
2026-09-22T09:45,hrrr_15min,ncep_hrrr_conus,71.9,72,62.4,74.3,0.0,0.0,0.0,1,0.0,72506.56,4.6,227,6.3,900.0,1,463.0,339.0,124.0,602.2,764.5,479.2,350.9,128.3,623.3,791.3,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,3.125,3.125,best_match_hourly_time_interpolated,1.0,0.0,0.605624591236102,0.6055857449766208,0.7321814254859611,0.2678185745140389,0.7322621035058431,0.26773789649415697,1.0,0.0,0.0,74.3,1.0
2026-09-22T10:00,hrrr_15min,ncep_hrrr_conus,71.8,72,62.3,73.5,0.0,0.0,0.0,1,0.0,71194.224,6.2,232,7.2,900.0,1,489.0,339.0,150.0,563.6,817.0,504.0,349.4,154.6,580.9,842.1,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,3.55,3.55,best_match_hourly_time_interpolated,1.0,0.0,0.598531211750306,0.5985037406483791,0.6932515337423313,0.3067484662576687,0.6932539682539682,0.3067460317460317,1.0,0.0,0.0,74.9,1.0
2026-09-22T10:15,hrrr_15min,ncep_hrrr_conus,71.2,72,61.7,72.3,0.0,0.0,0.0,1,0.0,69553.808,7.0,233,8.1,900.0,1,435.0,161.0,274.0,252.5,865.9,446.7,165.3,281.4,259.3,889.2,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,3.9375,3.9375,best_match_hourly_time_interpolated,1.0,0.0,0.5023674789236633,0.5023616734143049,0.3701149425287356,0.6298850574712643,0.3700470114170585,0.6299529885829416,1.0,0.0,0.0,64.1,1.0
2026-09-22T10:30,hrrr_15min,ncep_hrrr_conus,71.7,72,62.2,73.4,0.0,0.0,0.0,1,0.0,68897.64,7.0,233,8.7,900.0,1,584.0,393.0,191.0,585.8,911.2,597.7,402.2,195.5,599.5,932.5,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,4.324999999999999,4.324999999999999,best_match_hourly_time_interpolated,1.0,0.0,0.6409130816505706,0.6409651474530832,0.672945205479452,0.3270547945205479,0.6729128325246778,0.327087167475322,1.0,0.0,0.0,79.8,1.0
2026-09-22T10:45,hrrr_15min,ncep_hrrr_conus,71.7,72,62.2,73.5,0.0,0.0,0.0,1,0.0,67913.384,6.8,238,7.4,900.0,1,585.0,390.0,195.0,556.1,952.5,596.9,397.9,199.0,567.4,971.9,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,4.7124999999999995,4.7124999999999995,best_match_hourly_time_interpolated,1.0,0.0,0.6141732283464567,0.6141578351682272,0.6666666666666666,0.3333333333333333,0.6666108225833473,0.3333891774166527,1.0,0.0,0.0,80.4,1.0
2026-09-22T11:00,hrrr_15min,ncep_hrrr_conus,71.8,72,62.3,73.4,0.0,0.0,0.0,1,0.0,66272.968,7.3,243,7.8,900.0,1,580.0,348.0,232.0,477.5,989.8,590.1,354.1,236.0,485.9,1007.1,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,5.1,5.1,best_match_hourly_time_interpolated,1.0,0.0,0.5859769650434431,0.5859398272266905,0.6,0.4,0.6000677851211659,0.39993221487883407,1.0,0.0,0.0,79.2,1.0
2026-09-22T11:15,hrrr_15min,ncep_hrrr_conus,72.1,73,63.0,74.2,0.0,0.0,0.0,1,0.0,64632.548,7.8,246,8.3,900.0,1,630.0,394.0,236.0,523.2,1022.9,639.3,399.8,239.5,530.9,1038.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,5.3999999999999995,5.3999999999999995,best_match_hourly_time_interpolated,1.0,0.0,0.6158959820119269,0.6158959537572254,0.6253968253968254,0.3746031746031746,0.6253715000782106,0.3746284999217895,1.0,0.0,0.0,82.6,1.0
2026-09-22T11:30,hrrr_15min,ncep_hrrr_conus,72.4,73,63.2,75.5,0.0,0.0,0.0,0,0.0,63648.292,8.4,250,8.7,900.0,1,750.0,603.0,147.0,778.9,1051.5,759.2,610.4,148.8,788.4,1064.4,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,5.699999999999999,5.699999999999999,best_match_hourly_time_interpolated,1.0,0.0,0.7132667617689016,0.7132656895903795,0.804,0.196,0.804004214963119,0.19599578503688092,1.0,0.0,0.0,93.8,1.0
2026-09-22T11:45,hrrr_15min,ncep_hrrr_conus,72.3,74,63.5,75.0,0.0,0.0,0.0,0,0.0,62664.044,8.8,249,9.4,900.0,1,720.0,496.0,224.0,626.3,1075.7,727.1,500.9,226.2,632.4,1086.3,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,6.0,6.0,best_match_hourly_time_interpolated,1.0,0.0,0.6693315980291903,0.6693362791125841,0.6888888888888889,0.3111111111111111,0.6889011140145784,0.3110988859854215,1.0,0.0,1.1368683772161603e-13,89.6,1.0
2026-09-22T12:00,hrrr_15min,ncep_hrrr_conus,72.4,75,64.0,75.6,0.0,0.0,0.0,0,0.0,62664.044,9.6,248,10.5,900.0,1,790.0,620.0,170.0,768.9,1095.3,795.9,624.7,171.3,774.7,1103.5,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,6.3,6.3,best_match_hourly_time_interpolated,1.0,0.0,0.7212635807541313,0.721250566379701,0.7848101265822784,0.21518987341772153,0.7848976002010304,0.21522804372408597,1.0,0.0,-0.10000000000002274,94.9,1.0
2026-09-22T12:15,hrrr_15min,ncep_hrrr_conus,72.5,76,64.5,76.1,0.0,0.0,0.0,0,0.0,62335.956,9.8,250,11.0,900.0,1,810.0,651.0,159.0,796.5,1110.1,814.3,654.4,159.8,800.7,1116.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,6.4375,6.4375,best_match_hourly_time_interpolated,1.0,0.0,0.7296639942347537,0.7296594982078852,0.8037037037037037,0.1962962962962963,0.8036350239469483,0.19624217118997914,1.0,0.0,0.09999999999990905,95.9,1.0
2026-09-22T12:30,hrrr_15min,ncep_hrrr_conus,72.5,76,64.5,75.9,0.0,0.0,0.0,0,0.0,61023.62,10.3,252,11.6,900.0,1,819.0,659.0,160.0,799.0,1120.3,821.6,661.1,160.5,801.5,1123.8,America/Los_Angeles,34.03202,-118.52633,86.0,0.6945133209228516,6.574999999999999,6.574999999999999,best_match_hourly_time_interpolated,1.0,0.0,0.7310541819155584,0.7310909414486564,0.8046398046398047,0.19536019536019536,0.8046494644595911,0.19535053554040896,1.0,0.0,0.0,96.0,1.0
