time,temperature_2m__count,temperature_2m__mean,temperature_2m__median,temperature_2m__std,temperature_2m__min,temperature_2m__max,cloud_cover__count,cloud_cover__mean,cloud_cover__median,cloud_cover__std,cloud_cover__min,cloud_cover__max,cloud_cover_low__count,cloud_cover_low__mean,cloud_cover_low__median,cloud_cover_low__std,cloud_cover_low__min,cloud_cover_low__max,cloud_cover_mid__count,cloud_cover_mid__mean,cloud_cover_mid__median,cloud_cover_mid__std,cloud_cover_mid__min,cloud_cover_mid__max,cloud_cover_high__count,cloud_cover_high__mean,cloud_cover_high__median,cloud_cover_high__std,cloud_cover_high__min,cloud_cover_high__max,precipitation_probability__count,precipitation_probability__mean,precipitation_probability__median,precipitation_probability__std,precipitation_probability__min,precipitation_probability__max,shortwave_radiation_instant__count,shortwave_radiation_instant__mean,shortwave_radiation_instant__median,shortwave_radiation_instant__std,shortwave_radiation_instant__min,shortwave_radiation_instant__max,direct_normal_irradiance_instant__count,direct_normal_irradiance_instant__mean,direct_normal_irradiance_instant__median,direct_normal_irradiance_instant__std,direct_normal_irradiance_instant__min,direct_normal_irradiance_instant__max,diffuse_radiation_instant__count,diffuse_radiation_instant__mean,diffuse_radiation_instant__median,diffuse_radiation_instant__std,diffuse_radiation_instant__min,diffuse_radiation_instant__max,sun_score_0_100__count,sun_score_0_100__mean,sun_score_0_100__median,sun_score_0_100__std,sun_score_0_100__min,sun_score_0_100__max,deterministic_agreement_0_100
2026-09-22T10:00,12,71.29166666666667,71.4,1.2427669519944957,68.7,73.0,12,17.333333333333332,7.5,20.742285897229948,0.0,65.0,11,19.181818181818183,9.0,20.85578184493778,0.0,65.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,11,546.0818181818182,547.7,39.29717084426861,489.1,610.7,11,703.4181818181819,710.9,130.50835849233422,525.8,925.5,11,165.24545454545455,179.5,36.75925362779728,100.8,204.5,11,81.33636363636364,83.5,6.847667154188023,71.6,94.4,62.8
2026-09-22T11:00,12,73.13333333333334,72.69999999999999,2.5367600428797985,68.6,76.9,12,8.583333333333334,5.0,9.519915329391743,0.0,26.0,11,8.909090909090908,4.0,10.104004606635387,0.0,26.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,11,675.3000000000001,682.3,57.35968967837953,556.7,750.6,11,711.5909090909091,753.9,146.38557616476737,438.3,932.8,11,188.0636363636364,191.7,47.10380606123613,97.5,256.8,11,83.96363636363637,87.6,8.790480388155443,65.9,95.6,62.7
2026-09-22T12:00,12,74.08333333333333,74.25,3.3854859550019034,66.8,78.5,12,6.0,3.5,6.741998624632421,0.0,17.0,11,6.363636363636363,3.0,7.365768490425521,0.0,19.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,11,752.1909090909091,807.9,157.92354133912684,291.1,844.4,11,728.9363636363637,812.6,251.27513316174873,42.1,933.8,11,182.5727272727273,197.1,56.89525623299522,95.6,258.3,11,83.69090909090909,93.2,24.367661132962866,12.7,98.1,37.7
2026-09-22T13:00,12,74.55,75.05,2.7658633371878696,69.0,77.7,12,4.916666666666667,1.0,6.666856057915882,0.0,20.0,11,5.363636363636363,0.0,7.2701131665570005,0.0,20.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,11,793.2909090909092,829.2,101.93306092279833,501.9,862.4,11,728.5363636363637,777.5,196.29326158952716,208.1,908.9,11,192.33636363636361,206.2,69.4892117199105,97.4,330.3,11,86.87272727272727,91.4,13.8547530406782,48.7,98.3,52.8
2026-09-22T14:00,12,74.37499999999999,74.75,2.508576198853561,69.5,78.3,12,2.5833333333333335,0.0,3.6296339242742413,0.0,10.0,11,2.6363636363636362,0.0,4.006812380751743,0.0,11.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,11,765.6909090909091,772.4,40.1594435854247,668.8,810.4,11,718.8454545454545,728.9,103.10075037201587,502.4,864.2,11,181.89090909090913,198.4,51.9544503299853,94.0,260.8,11,87.86363636363636,88.3,7.22374871202933,72.4,96.6,73.7
2026-09-22T15:00,12,74.10833333333333,73.9,2.6548269360932113,69.8,79.6,12,3.1666666666666665,2.0,3.9504506839170395,0.0,13.0,11,2.8181818181818183,0.0,4.166969685951215,0.0,13.0,11,0.0,0.0,0.0,0.0,0.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,11,653.7454545454547,661.9,42.04044156847935,537.2,693.6,11,658.7272727272727,662.1,107.60185956487084,398.4,815.6,11,163.60000000000002,181.3,46.61617744946489,84.7,240.7,11,84.23636363636363,84.5,7.709769481284473,65.1,94.7,72.3
2026-09-22T16:00,12,74.225,74.15,3.0754526643909057,69.4,81.0,12,2.5833333333333335,1.5,4.461111425588376,0.0,16.0,11,2.1818181818181817,0.0,4.707827138249276,0.0,16.0,11,0.18181818181818182,0.0,0.40451991747794525,0.0,1.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,11,520.3545454545455,525.3,18.65429514274736,487.3,544.6,11,621.7727272727273,610.1,57.5906952711823,535.3,733.8,11,131.55454545454543,142.9,28.252835738607327,74.9,159.5,11,82.29090909090908,82.1,3.8880469507079085,75.7,90.1,78.9
2026-09-22T17:00,12,74.25000000000001,74.35,3.237423217762715,68.6,80.8,12,1.9166666666666667,1.0,3.146667308679955,0.0,11.0,11,1.1818181818181819,0.0,3.311138227805714,0.0,11.0,11,0.36363636363636365,0.0,0.674199862463242,0.0,2.0,11,0.2727272727272727,0.0,0.6466697906828632,0.0,2.0,7,0.0,0.0,0.0,0.0,0.0,11,336.0454545454545,338.2,19.340080849694697,300.5,379.1,11,512.9454545454545,491.5,58.39195772769333,452.3,616.8,11,98.09090909090907,110.8,22.69041447596119,56.9,117.7,11,75.41818181818182,74.7,3.6096587599988386,71.0,82.4,79.1
2026-09-22T18:00,12,73.60000000000001,74.25,2.936293272447111,68.5,77.6,12,1.0833333333333333,0.0,1.6213537179739277,0.0,5.0,11,0.45454545454545453,0.0,1.0357254813546264,0.0,3.0,11,0.18181818181818182,0.0,0.40451991747794525,0.0,1.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,7,0.0,0.0,0.0,0.0,0.0,11,126.35454545454544,127.2,13.098959014850276,108.6,148.7,11,257.98181818181814,227.7,69.48428337662868,175.2,385.1,11,56.49090909090909,65.5,13.81828169820362,30.8,65.9,11,57.72727272727273,56.2,5.339679935930786,50.7,67.9,80.9
2026-09-22T19:00,12,71.58333333333333,72.4,2.3151019350553312,68.0,74.8,12,0.8333333333333334,0.0,1.5275252316519468,0.0,5.0,11,0.2727272727272727,0.0,0.6466697906828632,0.0,2.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,21.19090909090909,15.9,15.97344387071583,0.0,42.0,91.7
2026-09-22T20:00,12,70.18333333333335,69.7,1.7533517685400202,67.4,73.9,12,0.9166666666666666,0.0,2.3143164446679725,0.0,8.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,92.9
2026-09-22T21:00,12,68.79166666666667,68.7,1.72545558322925,67.0,72.7,12,0.9166666666666666,0.0,2.3143164446679725,0.0,8.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,93.0
2026-09-22T22:00,12,67.38333333333334,67.75,1.9848669904295821,64.6,71.6,12,1.6666666666666667,0.0,3.498917581542075,0.0,10.0,11,0.7272727272727273,0.0,2.412090756622109,0.0,8.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,91.3
2026-09-22T23:00,12,66.44166666666668,66.8,2.3090566091463467,63.1,71.2,12,3.25,0.0,6.524429616309906,0.0,19.0,11,1.6363636363636365,0.0,4.478230169893622,0.0,15.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,88.1
2026-09-23T00:00,12,65.75833333333334,65.6,2.4246680497575626,62.6,71.0,12,3.3333333333333335,0.0,5.913518155015419,0.0,17.0,11,2.1818181818181817,0.0,5.153992274308953,0.0,17.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,88.2
2026-09-23T01:00,12,65.15833333333335,64.6,2.6134123751188296,62.1,71.0,12,3.75,0.0,5.956280108194436,0.0,16.0,11,2.6363636363636362,0.0,5.518563713009523,0.0,16.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.2727272727272727,0.0,0.904534033733291,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,87.6
2026-09-23T02:00,12,64.62500000000001,63.650000000000006,2.802636745508189,61.6,70.7,12,4.25,0.0,6.9167123036099385,0.0,19.0,11,2.909090909090909,0.0,6.1555592021285195,0.0,18.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.2727272727272727,0.0,0.904534033733291,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,86.3
2026-09-23T03:00,12,64.24166666666666,62.849999999999994,3.031188885669463,61.0,70.3,12,5.166666666666667,0.0,8.462036433746938,0.0,25.0,11,3.8181818181818183,0.0,8.060002255808392,0.0,25.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.2727272727272727,0.0,0.904534033733291,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,84.5
2026-09-23T04:00,12,63.85,62.65,3.025197213706599,60.3,69.6,12,6.833333333333333,0.0,10.827854092220871,0.0,30.0,11,4.818181818181818,0.0,9.537485851294164,0.0,30.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.2727272727272727,0.0,0.904534033733291,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,82.8
2026-09-23T05:00,12,63.68333333333333,62.849999999999994,2.7921426550340533,60.3,69.2,12,10.25,1.5,13.328881832662892,0.0,33.0,11,8.272727272727273,0.0,12.665629941624768,0.0,32.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.2727272727272727,0.0,0.904534033733291,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,81.8
2026-09-23T06:00,12,63.933333333333344,64.5,2.853174733626749,60.7,69.4,12,13.416666666666666,6.0,15.482884000395307,0.0,39.0,11,10.181818181818182,0.0,15.848142994169265,0.0,39.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.2727272727272727,0.0,0.904534033733291,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,80.0
2026-09-23T07:00,12,64.59166666666667,65.5,3.4684181181662987,60.4,70.0,12,12.25,1.5,16.728446105090246,0.0,48.0,11,10.272727272727273,0.0,16.60175237190887,0.0,48.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.36363636363636365,0.0,0.9244162777371754,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,13.972727272727274,18.3,14.957345413481024,0.0,42.7,11,32.23636363636364,0.0,71.73154498165047,0.0,180.0,11,12.281818181818183,9.1,14.860674155758762,0.0,42.7,11,9.445454545454545,10.4,9.961261329406396,0.0,27.3,68.0
2026-09-23T08:00,12,67.675,66.85,2.786044768941344,63.7,72.1,12,9.75,0.0,16.50963905778021,0.0,52.0,11,7.7272727272727275,0.0,16.285520618579618,0.0,52.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.36363636363636365,0.0,0.9244162777371754,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,170.55454545454546,183.3,43.37366398256812,70.8,236.8,11,544.8636363636364,480.4,292.725257785273,27.6,876.9,11,86.53636363636362,89.2,27.104400850314796,53.8,125.3,11,61.5,63.9,24.881036955882685,6.7,86.1,48.5
2026-09-23T09:00,12,71.85000000000001,72.6,2.6544987542591967,66.7,75.1,12,9.083333333333334,0.0,15.605700201781358,0.0,51.0,11,7.363636363636363,0.0,15.692499656031394,0.0,51.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,11,0.36363636363636365,0.0,0.9244162777371754,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,342.5818181818182,365.8,80.44779447793228,139.3,415.4,11,592.8545454545455,661.2,266.349782667966,49.8,934.0,11,129.9181818181818,121.5,36.48163423372967,70.9,167.7,11,69.41818181818182,75.2,22.75072826007195,9.8,91.8,44.4
2026-09-23T10:00,12,75.62500000000001,76.7,3.6866158416136003,67.6,80.7,12,7.666666666666667,0.0,13.686976778431875,0.0,46.0,11,6.2727272727272725,0.0,13.957728390328485,0.0,46.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.45454545454545453,0.0,1.0357254813546264,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,536.8545454545455,591.6,132.10585425056954,204.0,637.3,11,726.7272727272726,876.9,303.84344683046595,54.1,988.4,11,145.43636363636367,165.4,50.47475156406959,77.9,222.0,11,79.22727272727273,87.5,25.684006342823185,11.1,96.1,35.4
2026-09-23T11:00,12,77.81666666666668,79.1,4.718596350097287,68.0,85.1,12,6.166666666666667,0.0,10.590161242942203,0.0,35.0,11,4.818181818181818,0.0,10.647236090349287,0.0,35.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.45454545454545453,0.0,1.0357254813546264,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,667.2272727272726,726.9,154.0179930456769,266.5,771.3,11,736.5636363636363,855.2,294.4732560784673,55.5,984.2,11,165.17272727272726,173.7,62.51443178833334,81.2,267.4,11,81.92727272727274,94.0,25.653463349383877,12.5,97.2,31.3
2026-09-23T12:00,12,79.02499999999999,79.95,5.386873777146541,67.8,87.3,12,6.416666666666667,1.5,10.228821431562285,0.0,34.0,11,5.454545454545454,0.0,10.661741287084736,0.0,34.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.45454545454545453,0.0,1.0357254813546264,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,749.818181818182,786.1,151.67649665114118,311.9,856.8,11,738.3272727272728,734.5,264.1545422320392,54.8,968.6,11,175.33636363636361,214.8,71.6899752089129,82.1,269.3,11,83.39999999999999,87.8,24.34727910876285,13.1,98.6,29.8
2026-09-23T13:00,12,79.68333333333334,80.3,5.850848164362516,67.4,88.4,12,7.083333333333333,1.5,10.858246412359371,0.0,31.0,11,6.545454545454546,0.0,11.553039741675233,0.0,31.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.45454545454545453,0.0,1.0357254813546264,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,766.5636363636364,816.9,159.48057105946964,321.2,875.3,11,708.4727272727273,806.0,260.07343997766895,49.7,947.1,11,184.83636363636361,197.6,72.04157511780642,81.3,280.4,11,82.58181818181818,93.5,24.62067497782375,12.9,98.8,26.8
2026-09-23T14:00,12,80.02499999999999,79.95,6.038531579478876,67.3,89.1,12,7.666666666666667,1.5,10.982079065735258,0.0,31.0,11,6.909090909090909,0.0,11.682932384076743,0.0,31.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.45454545454545453,0.0,1.0357254813546264,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,730.7181818181818,773.2,150.1876813735522,300.4,822.7,11,690.5727272727273,763.6,244.54496556220124,46.8,910.0,11,172.67272727272726,190.3,64.61236864423238,79.4,262.6,11,82.5,91.3,24.3700225687216,12.6,98.8,28.0
2026-09-23T15:00,12,80.19999999999999,79.75,6.334752632036313,67.3,89.9,12,6.166666666666667,1.5,9.494815172056546,0.0,31.0,11,5.181818181818182,0.0,9.95809401259279,0.0,31.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.36363636363636365,0.0,0.9244162777371754,0.0,3.0,7,0.2857142857142857,0.0,0.4879500364742666,0.0,1.0,11,634.9545454545455,671.7,135.14986025620865,235.4,706.2,11,653.3363636363637,677.1,222.7203595216534,35.4,826.2,11,151.70909090909092,175.8,45.74235355871962,85.6,209.2,11,81.14545454545454,85.9,24.06883310991057,10.8,95.5,32.4
2026-09-23T16:00,12,79.95,79.8,6.520527028336952,66.9,90.1,12,6.0,1.0,9.657780659795876,0.0,32.0,11,5.090909090909091,0.0,10.084191047917978,0.0,32.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.36363636363636365,0.0,0.9244162777371754,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,492.90909090909093,521.0,103.99905244323578,182.2,542.3,11,592.3545454545455,627.9,192.43396978515182,38.8,763.8,11,125.26363636363637,141.8,32.213359735590224,67.8,158.1,11,77.31818181818181,82.8,22.290169051930416,11.0,91.8,39.0
2026-09-23T17:00,12,79.20833333333333,79.75,6.686955868545771,66.5,89.0,12,13.416666666666666,1.0,28.823785422123272,0.0,100.0,11,12.818181818181818,0.0,30.4197902090668,0.0,100.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.36363636363636365,0.0,0.9244162777371754,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,289.6636363636364,325.9,80.67048125215658,121.5,343.6,11,418.34545454545446,465.1,191.3384768604389,39.3,617.3,11,97.65454545454546,103.9,23.827352502381107,54.3,119.6,11,62.654545454545456,72.8,24.601152966329185,11.4,79.1,28.2
2026-09-23T18:00,12,77.58333333333333,78.4,5.994062718956813,66.0,85.1,12,11.666666666666666,0.5,20.482069024274658,0.0,67.0,11,10.272727272727273,0.0,21.3264666979362,0.0,67.0,11,0.18181818181818182,0.0,0.6030226891555273,0.0,2.0,11,0.36363636363636365,0.0,0.9244162777371754,0.0,3.0,7,0.0,0.0,0.0,0.0,0.0,11,116.64545454545456,132.7,30.46852026719918,46.4,145.6,11,239.84545454545452,267.3,116.54888556855757,17.3,403.7,11,52.89090909090908,59.2,13.873965153873966,28.6,64.3,11,51.82727272727273,60.0,18.0156093934727,8.3,65.3,50.8
