time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,pressure_msl,surface_pressure,visibility,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation_probability,precipitation,rain,showers,snowfall,wind_speed_10m,wind_direction_10m,wind_gusts_10m,uv_index,uv_index_clear_sky,sunshine_duration,is_day,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,relative_humidity_925hPa,relative_humidity_850hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_300hPa,cloud_cover_925hPa,cloud_cover_850hPa,cloud_cover_700hPa,cloud_cover_500hPa,cloud_cover_300hPa,geopotential_height_925hPa,geopotential_height_850hPa,geopotential_height_700hPa,geopotential_height_500hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone,p_cloud_lt_30,p_cloud_lt_60,p_precip_gt_0_01in,p_uv_ge_3,p_uv_ge_5,p_uv_ge_6,p_ghi_instant_ge_500,p_ghi_instant_ge_700,p_dni_instant_ge_600,p_dni_instant_ge_800,p_sun_score_ge_70,p_sun_score_ge_85,deterministic_agreement_0_100,ensemble_strong_sun_support_0_100,sun_window_confidence_0_100
2026-10-03T12:00,deterministic,best_match,86.6,20,40.8,85.3,61.0,1011.1,1001.4,79199.48,1,25,0,0,22,0,0.0,0.0,0.0,0.0,4.4,221,3.8,6.1,6.05,3600.0,1,0.0,12.5,0.0,17814.96,1394.357,9.0,0.0,0.024,3.46,804.0,713.0,91.0,961.1,1013.7,835.7,741.1,94.6,998.9,1053.7,12,13,6,10,34,0,0,0,0,0,2568.898,4990.158,10390.42,19389.764,31845.312,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0082644628099173,-0.008264462809917328,0.7931340633323468,0.7931099933567429,0.8868159203980099,0.11318407960199005,0.8868014837860476,0.11319851621395237,1.0,0.0,0.0,34.0,0.0,99.0,1.0,,,,,,,,,,,,,,,,,84.54564621547544,92.3887834703774,2.382458359687961,,,,98.0392156862745,85.29411764705881,85.29411764705881,29.411764705882355,90.19607843137254,75.49019607843138,63.3,88.6,79.7
2026-09-29T13:00,deterministic,best_match,84.7,20,39.2,82.7,59.8,1005.8,996.1,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.4,219,4.5,6.65,6.65,3600.0,1,0.0,12.0,0.0,16601.051,1525.591,10.0,0.0,0.026,3.26,858.0,783.0,75.0,981.3,1088.0,860.1,784.9,75.2,983.7,1090.8,13,20,3,11,30,0,0,0,0,0,2408.137,4826.116,10206.693,19133.86,31538.396,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7886029411764706,0.7885038503850386,0.9125874125874126,0.08741258741258741,0.9125683060109289,0.08743169398907104,1.0,0.0,0.0,30.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,80.66097406704617,87.80834914611006,5.3605313092979125,,,,94.77124183006536,86.92810457516339,85.62091503267975,40.64937803078221,87.58169934640523,76.280834914611,19.4,87.8,63.9
2026-09-29T14:00,deterministic,best_match,83.8,22,40.9,81.3,60.1,1005.3,995.6,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,7.5,219,5.4,6.35,6.35,3600.0,1,0.0,11.4,0.0,16666.666,1427.165,10.4,0.0,0.025,3.09,836.0,760.0,76.0,970.9,1067.7,808.1,734.6,73.5,938.5,1032.2,13,21,4,10,30,0,0,0,0,0,2398.294,4819.554,10203.412,19130.578,31533.104,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7829914770066497,0.7828909126138345,0.9090909090909091,0.09090909090909091,0.9090459101596338,0.09095408984036629,1.0,0.0,0.0,30.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,81.15117014547755,89.91144845034788,5.3605313092979125,,,,93.4640522875817,84.54564621547543,85.19924098671727,13.367067257010332,88.8888888888889,74.97364537212735,19.1,87.4,63.5
2026-09-29T12:00,deterministic,best_match,85.8,17,36.0,83.5,59.0,1006.3,996.6,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.6,219,4.0,6.25,6.25,3600.0,1,0.0,12.5,0.0,16502.625,1558.399,9.5,0.0,0.024,3.5,811.0,739.0,72.0,976.4,1031.8,843.0,768.2,74.8,1014.9,1072.6,14,19,3,11,30,0,0,0,0,0,2421.26,4829.397,10209.974,19140.42,31548.98,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.786005039736383,0.7859407048293866,0.9112207151664612,0.08877928483353884,0.9112692763938316,0.08873072360616845,1.0,0.0,0.0,30.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,81.4674256799494,87.31815306767868,5.3605313092979125,,,,94.11764705882354,83.89205144423362,83.89205144423362,56.251317731393634,87.58169934640523,79.3168880455408,17.1,86.2,62.0
2026-10-04T13:00,deterministic,best_match,85.4,27,47.7,84.8,63.4,1009.0,999.3,79199.48,0,7,0,0,7,1,0.0,0.0,0.0,0.0,6.6,215,5.4,6.35,6.35,3600.0,1,0.0,9.4,0.0,16929.134,1673.228,14.2,0.0,0.025,3.04,822.0,748.0,74.0,962.0,1063.3,823.2,749.1,74.1,963.5,1065.0,17,23,7,7,16,0,0,0,0,0,2509.843,4934.384,10337.927,19311.024,31734.19,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7730649863632089,0.7729577464788733,0.9099756690997567,0.09002433090024331,0.9099854227405247,0.0900145772594752,1.0,0.0,0.0,23.0,0.0,98.8,1.0,,,,,,,,,,,,,,,,,84.7775669407548,91.50326797385621,0.6535947712418301,,,,97.05882352941177,84.31372549019608,83.33333333333334,17.647058823529413,86.27450980392157,58.8235294117647,64.2,87.7,79.5
2026-10-01T13:00,deterministic,best_match,78.2,47,56.4,78.5,64.6,1009.4,999.5,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10.5,153,10.5,6.5,6.5,3600.0,1,0.0,8.5,0.0,17158.792,3133.202,13.7,0.0,0.023,1.75,830.0,748.0,82.0,947.0,1078.3,831.7,749.5,82.2,949.0,1080.6,65,11,6,4,16,0,0,0,0,0,2470.473,4835.958,10206.693,19173.228,31612.478,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7697301307613837,0.7696650009254119,0.9012048192771084,0.09879518072289156,0.9011662859204039,0.098833714079596,1.0,0.0,0.0,65.0,0.0,98.8,1.0,,,,,,,,,,,,,,,,,77.54585705249842,88.75711574952562,1.7868437697659707,,,,94.34956778410289,86.08475648323845,85.43116171199664,30.23402909550917,89.77440438541008,75.2055660974067,24.5,88.2,65.9
2026-09-27T13:00,deterministic,best_match,78.5,41,52.9,79.2,63.0,1010.8,1000.9,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,7.6,214,5.8,6.65,6.65,3600.0,1,0.0,5.8,0.0,14927.821,1968.504,13.0,0.0,0.023,1.96,852.0,771.0,81.0,956.7,1097.6,854.4,773.2,81.2,959.4,1100.8,30,25,9,9,16,0,0,0,0,0,2526.247,4904.856,10239.501,19078.084,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7762390670553937,0.7761627906976745,0.9049295774647887,0.09507042253521127,0.9049625468164795,0.09503745318352061,1.0,0.0,-1.1368683772161603e-13,30.0,0.0,98.8,1.0,,,,,,,,,,,,,,,,,47.422517394054395,58.14358001265022,0.9803921568627451,,,,86.27450980392156,62.59751212312883,56.9470799072317,19.58675943495678,62.59751212312883,43.03183639047017,24.1,65.2,50.8
2026-10-04T14:00,deterministic,best_match,85.3,28,48.5,84.0,63.7,1008.5,998.8,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,7.9,220,7.4,6.05,6.05,3600.0,1,0.0,9.6,0.0,16929.134,1755.249,14.3,0.0,0.025,2.98,801.0,727.0,74.0,955.4,1040.9,772.8,701.4,71.4,921.8,1004.3,18,23,7,6,18,0,0,0,0,0,2496.719,4921.26,10328.084,19301.182,31734.19,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7695263714093572,0.7694911878920642,0.9076154806491885,0.09238451935081149,0.907608695652174,0.0923913043478261,1.0,0.0,0.0,23.0,0.0,98.7,1.0,,,,,,,,,,,,,,,,,84.7775669407548,91.50326797385621,0.6535947712418301,,,,97.05882352941177,74.50980392156862,83.33333333333334,7.843137254901961,89.2156862745098,56.86274509803922,68.5,84.7,79.0
2026-10-04T12:00,deterministic,best_match,85.4,26,46.7,84.9,63.0,1009.7,1000.0,79199.48,0,18,0,0,18,0,0.0,0.0,0.0,0.0,4.9,204,3.4,6.0,6.05,3600.0,1,0.0,9.1,0.0,16961.944,1459.974,14.0,0.0,0.023,3.08,774.0,700.0,74.0,948.4,1009.1,804.5,727.6,76.9,985.8,1048.9,17,22,7,9,14,0,0,0,0,0,2526.247,4944.226,10347.77,19320.868,31734.19,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,0.9917355371900827,0.008264462809917328,0.7670201169358835,0.7669939937076937,0.9043927648578811,0.09560723514211886,0.9044126786824115,0.09558732131758857,1.0,0.0,0.0,22.0,0.0,98.7,1.0,,,,,,,,,,,,,,,,,83.47037739827114,89.54248366013071,0.6535947712418301,,,,95.09803921568627,77.45098039215685,80.39215686274511,28.43137254901961,88.23529411764706,60.7843137254902,59.3,84.2,75.5
2026-10-01T14:00,deterministic,best_match,78.4,45,55.3,78.4,64.2,1009.0,999.1,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.8,164,8.7,6.2,6.2,3600.0,1,0.0,8.8,0.0,17158.792,3051.181,13.6,0.0,0.022,1.83,810.0,727.0,83.0,939.2,1057.1,782.4,702.2,80.2,907.1,1021.1,61,12,6,4,14,0,0,0,0,0,2460.63,4829.397,10196.851,19166.666,31601.896,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7662472802951472,0.7662324943688179,0.8975308641975308,0.10246913580246914,0.8974948875255625,0.10250511247443764,1.0,0.0,-1.1368683772161603e-13,61.0,0.0,98.7,1.0,,,,,,,,,,,,,,,,,79.15876027830487,90.40164452877926,1.7868437697659707,,,,94.34956778410289,84.12397216951297,85.43116171199664,11.216529622601728,88.04554079696395,72.59118701243938,30.4,88.0,67.8
2026-10-01T12:00,deterministic,best_match,77.4,50,57.3,77.3,64.8,1009.9,1000.0,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,142,12.1,6.15,6.15,3600.0,1,0.0,8.2,0.0,17125.984,3116.798,14.1,0.0,0.021,1.61,783.0,704.0,79.0,939.4,1022.8,813.9,731.7,82.1,976.4,1063.3,70,11,7,3,16,0,0,0,0,0,2480.315,4845.801,10213.255,19183.07,31617.772,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7655455612045367,0.7654471927019656,0.8991060025542784,0.10089399744572158,0.8990047917434575,0.10087234303968547,1.0,0.0,0.09999999999990905,70.0,0.0,98.7,1.0,,,,,,,,,,,,,,,,,79.01644528779254,88.75711574952561,1.7868437697659707,,,,93.69597301286107,84.12397216951297,86.50643052920093,42.33607421463209,89.77440438541008,72.16951296647692,20.2,88.0,64.3
2026-09-27T12:00,deterministic,best_match,79.0,41,53.3,79.9,63.4,1011.5,1001.6,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.4,200,4.5,6.3,6.3,3600.0,1,0.0,5.6,0.0,14862.205,2017.717,13.1,0.0,0.022,1.99,803.0,725.0,78.0,948.8,1040.5,834.7,753.6,81.1,986.3,1081.8,32,25,9,6,18,0,0,0,0,0,2539.37,4917.979,10255.905,19087.926,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7717443536761173,0.7715843963764097,0.9028642590286425,0.09713574097135741,0.9028393434766981,0.09716065652330177,1.0,0.0,0.0,32.0,0.0,98.7,1.0,,,,,,,,,,,,,,,,,43.5325743200506,60.24667931688805,0.9803921568627451,,,,85.19924098671727,58.675943495677835,58.675943495677835,22.201138519924097,61.29032258064516,42.37824161922833,24.0,65.0,50.6
2026-09-27T14:00,deterministic,best_match,78.1,42,53.1,78.2,63.0,1010.2,1000.3,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,8.6,221,7.2,6.35,6.35,3600.0,1,0.0,5.9,0.0,14993.438,1886.483,13.0,0.0,0.023,1.9,832.0,750.0,82.0,947.7,1078.2,804.9,725.5,79.3,916.8,1043.1,28,25,9,13,14,0,0,0,0,0,2509.843,4891.733,10226.378,19064.96,31427.272,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7716564644778334,0.7716422203048605,0.9014423076923077,0.0985576923076923,0.9013542054913655,0.09852155547272953,1.0,0.0,0.10000000000002274,28.0,0.0,98.7,1.0,,,,,,,,,,,,,,,,,48.402909550917144,57.51106894370651,0.9803921568627451,,,,81.93126713050812,51.29664769133459,50.64305292009277,7.526881720430107,62.36559139784945,41.07105207674468,24.2,59.5,47.1
2026-09-24T13:00,deterministic,best_match,81.5,49,60.5,85.0,68.0,1010.8,1001.0,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.2,202,3.8,6.8,6.8,3600.0,1,90.0,0.0,240.0,14009.187,1394.357,23.0,0.0,0.024,1.87,841.0,759.0,82.0,928.5,1111.5,843.8,761.6,82.3,931.6,1115.4,31,26,43,9,12,0,0,0,0,0,2542.651,4967.192,10360.893,19150.262,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7566351776878093,0.7564999103460641,0.9024970273483948,0.09750297265160524,0.9025835506044088,0.09753496089120645,1.0,0.0,-0.10000000000002274,43.0,0.0,98.6,1.0,32.6,28.0,153.0,449.0,28.9,7.8,106.0,1409.0,0.17,2.0,7.5,7.5,91.0,91.0,32.0,14.0,98.21315623023403,100.0,0.0,,,,100.0,98.69281045751633,95.42483660130718,2.150537634408602,100.0,70.39848197343453,23.6,98.0,72.0
2026-09-28T13:00,deterministic,best_match,80.8,24,40.6,77.9,58.8,1008.6,998.8,79199.48,0,0,0,0,0,3,0.0,0.0,0.0,0.0,8.6,217,8.1,6.6,6.6,3600.0,1,0.0,13.9,0.0,16765.092,2985.564,9.1,0.0,0.026,2.72,864.0,789.0,75.0,983.9,1092.9,866.3,791.1,75.2,986.5,1095.8,20,23,4,7,14,0,0,0,0,0,2460.63,4835.958,10180.446,19124.016,31548.98,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7905572330496843,0.790563971527651,0.9131944444444444,0.08680555555555555,0.9131940436338452,0.08680595636615492,1.0,0.0,-1.1368683772161603e-13,23.0,0.0,98.6,1.0,,,,,,,,,,,,,,,,,68.61163820366856,80.45540796963947,4.237824161922834,,,,83.04870335230866,78.47353995361586,77.1663504111322,36.26396795277251,78.47353995361586,64.55829643685432,15.3,81.0,58.0
2026-09-28T12:00,deterministic,best_match,80.2,22,37.9,78.4,57.6,1009.4,999.6,79199.48,0,0,0,0,0,3,0.0,0.0,0.0,0.0,4.6,227,5.1,6.25,6.25,3600.0,1,0.0,14.8,0.0,16666.666,2509.843,9.3,0.0,0.023,2.75,814.0,741.0,73.0,974.3,1036.2,846.1,770.3,75.9,1012.8,1077.2,23,26,3,6,14,0,0,0,0,0,2473.754,4845.801,10183.728,19124.016,31543.688,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7855626326963906,0.7854623096917935,0.9103194103194103,0.08968058968058969,0.9104124807942323,0.08970570854508923,1.0,0.0,-0.09999999999990905,26.0,0.0,98.6,1.0,,,,,,,,,,,,,,,,,69.73434535104364,79.47501581277672,4.237824161922834,,,,83.04870335230866,72.82310773771873,72.82310773771873,46.06788952139996,77.81994518237401,65.21189120809613,15.0,77.6,55.7
2026-10-02T13:00,deterministic,best_match,77.1,52,58.1,79.1,65.0,1009.2,999.3,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,7.9,200,4.0,6.4,6.4,3600.0,1,0.0,8.8,0.0,17585.302,2526.247,15.9,0.0,0.022,1.52,822.0,740.0,82.0,941.8,1073.3,823.5,741.4,82.2,943.5,1075.4,71,22,9,3,22,0,0,0,0,0,2463.911,4832.677,10216.535,19219.16,31638.938,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7658622938600578,0.7657615770875953,0.9002433090024331,0.09975669099756691,0.9003035822707953,0.09981785063752277,1.0,0.0,-0.10000000000002274,71.0,0.0,98.5,1.0,,,,,,,,,,,,,,,,,85.43116171199661,92.62070419565676,0.0,,,,98.0392156862745,92.15686274509804,90.19607843137254,18.627450980392158,94.11764705882354,72.54901960784314,59.7,92.7,81.2
2026-09-24T14:00,deterministic,best_match,80.6,51,60.8,83.3,67.8,1010.5,1000.7,2034.121,45,0,0,0,0,0,0.0,0.0,0.0,0.0,8.6,217,6.3,6.6,6.6,3600.0,1,70.0,-0.1,276.0,14140.42,1361.549,22.2,0.0,0.023,1.75,826.0,744.0,82.0,925.4,1093.5,800.0,720.5,79.4,896.2,1059.1,30,27,34,9,10,0,0,0,0,0,2532.808,4960.63,10351.05,19146.982,31390.23,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7553726566072245,0.7553583231045228,0.9007263922518159,0.09927360774818401,0.900625,0.09925,1.0,0.0,0.10000000000002274,34.0,0.0,98.5,1.0,28.9,24.6,124.0,441.0,22.6,7.5,116.0,1388.0,0.16,2.0,6.4,6.4,92.0,92.0,32.0,21.0,97.89690069576217,100.0,0.0,,,,100.0,97.38562091503267,95.42483660130718,0.0,100.0,68.6696183849884,24.9,97.6,72.2
2026-09-30T13:00,deterministic,best_match,84.6,30,49.8,83.8,64.0,1004.5,994.8,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,8.4,224,8.3,6.55,6.55,3600.0,1,0.0,7.7,0.0,16437.008,1345.144,19.8,0.0,0.025,2.84,825.0,748.0,77.0,942.2,1083.2,826.8,749.7,77.2,944.3,1085.7,24,30,26,9,8,0,0,0,0,0,2378.609,4806.431,10203.412,19124.016,31591.312,America/Los_Angeles,34.03202,-118.52633,86.0,75.58202743530273,1.0,0.0,0.7616322008862629,0.761536336004421,0.9066666666666666,0.09333333333333334,0.9067489114658926,0.0933720367682632,1.0,0.0,-0.10000000000013642,30.0,0.0,98.5,1.0,,,,,,,,,,,,,,,,,80.48703352308665,88.12460468058191,1.4705882352941175,,,,94.58148850938225,85.89500316255534,83.28062407758803,30.191861690912926,87.85578747628084,74.78389205144423,42.5,87.3,71.6
