time_utc,cams_total_aerosol_optical_depth_at_469nm,cams_total_aerosol_optical_depth_at_550nm,cams_total_aerosol_optical_depth_at_670nm,cams_total_aerosol_optical_depth_at_865nm,cams_gems_total_column_ozone,cams_total_cloud_cover,source
2004-05-22 03:00:00+00:00,0.25445718,0.20466131,0.15256864,0.100296885,0.0075975014,0.097480774,cams_eac4
2004-05-22 06:00:00+00:00,0.19342051,0.15599538,0.11678347,0.07723134,0.0074705584,0.15625,cams_eac4
2004-05-22 09:00:00+00:00,0.18151337,0.14754924,0.1115701,0.07456471,0.007442117,0.22599792,cams_eac4
2004-05-22 12:00:00+00:00,0.31041098,0.25120863,0.18905853,0.12570402,0.0074002445,0.35761678,cams_eac4
2004-05-22 15:00:00+00:00,0.37961358,0.308932,0.23350972,0.15535125,0.0073588695,0.6505192,cams_eac4
2004-05-22 18:00:00+00:00,0.4085744,0.33186036,0.24957825,0.16439173,0.0073378533,0.49679565,cams_eac4
2004-05-22 21:00:00+00:00,0.34048495,0.272973,0.20187533,0.13015597,0.0073613003,0.5762787,cams_eac4
2004-05-23 00:00:00+00:00,0.32475194,0.26087534,0.19332816,0.12500437,0.0073870015,0.16950187,cams_eac4
2004-05-23 03:00:00+00:00,0.3028228,0.24364686,0.18090242,0.11720816,0.0072908537,0.45267475,cams_eac4
2004-05-23 06:00:00+00:00,0.31601632,0.25736314,0.19402918,0.12816584,0.0072652604,0.53449667,cams_eac4
2004-05-23 09:00:00+00:00,0.29656366,0.24329033,0.18537031,0.12434219,0.0072673867,0.88306314,cams_eac4
2004-05-23 12:00:00+00:00,0.17976223,0.14624096,0.11062077,0.07388914,0.00723916,0.851273,cams_eac4
2004-05-23 15:00:00+00:00,0.19089508,0.15578724,0.11826135,0.07931572,0.0073112957,0.7760948,cams_eac4
2004-05-23 18:00:00+00:00,0.26379007,0.21619266,0.1645281,0.11031626,0.007294456,0.75791055,cams_eac4
2004-05-23 21:00:00+00:00,0.3352421,0.2759248,0.21068935,0.14150698,0.0071160123,0.7570167,cams_eac4
2004-05-24 00:00:00+00:00,0.2770272,0.22743066,0.17300338,0.11554474,0.007094059,0.9276728,cams_eac4
2004-05-24 03:00:00+00:00,0.25653902,0.21027836,0.15964893,0.1063346,0.0070770266,0.8469879,cams_eac4
2004-05-24 06:00:00+00:00,0.2343858,0.19218849,0.14614676,0.09763788,0.0070823813,0.8262142,cams_eac4
2004-05-24 09:00:00+00:00,0.18147996,0.14847349,0.112908274,0.07571274,0.007070345,0.9527348,cams_eac4
2004-05-24 12:00:00+00:00,0.27260965,0.22165076,0.16760959,0.111950725,0.0071284687,0.7615679,cams_eac4
2004-05-24 15:00:00+00:00,0.23003688,0.18774022,0.14267378,0.09602675,0.0071442504,0.8448767,cams_eac4
2004-05-24 18:00:00+00:00,0.25977534,0.21321133,0.16269767,0.10974066,0.0071651544,0.89408463,cams_eac4
2004-05-24 21:00:00+00:00,0.27197427,0.22373441,0.17085762,0.11509785,0.0071663093,0.7958418,cams_eac4
2004-05-25 00:00:00+00:00,0.24247232,0.19825307,0.1503281,0.10048519,0.0071969163,0.34419397,cams_eac4
2004-05-25 03:00:00+00:00,0.23417148,0.19099441,0.14456096,0.09659821,0.007250823,0.5313568,cams_eac4
2004-05-25 06:00:00+00:00,0.2959261,0.24389778,0.18707292,0.12710878,0.0072940993,0.55849415,cams_eac4
2004-05-25 09:00:00+00:00,0.3479697,0.28836545,0.22278664,0.15274581,0.0072788764,0.64448655,cams_eac4
2004-05-25 12:00:00+00:00,0.34512502,0.28235453,0.2152712,0.14568898,0.0073155765,0.69325125,cams_eac4
2004-05-25 15:00:00+00:00,0.41181698,0.33972672,0.2611066,0.1778223,0.0073788785,0.8215769,cams_eac4
2004-05-25 18:00:00+00:00,0.29713905,0.24230593,0.18381286,0.12348604,0.0074894917,0.7262092,cams_eac4
2004-05-25 21:00:00+00:00,0.36806,0.3024902,0.23112702,0.15622109,0.0076324437,0.6467216,cams_eac4
2004-05-26 00:00:00+00:00,0.24972492,0.20343977,0.15389076,0.10289532,0.0078405235,0.7584876,cams_eac4
2004-05-26 03:00:00+00:00,0.23308784,0.18935733,0.14277902,0.09512014,0.00806772,0.21101356,cams_eac4
2004-05-26 06:00:00+00:00,0.268879,0.21968943,0.16684252,0.112076186,0.008255645,0.4613741,cams_eac4
2004-05-26 09:00:00+00:00,0.2820218,0.23130304,0.17661446,0.1194675,0.008274644,0.6541823,cams_eac4
2004-05-26 12:00:00+00:00,0.14833957,0.11922125,0.0889965,0.058727007,0.008234326,0.77062994,cams_eac4
2004-05-26 15:00:00+00:00,0.18752977,0.15060493,0.11220518,0.073654935,0.0081721665,0.45952636,cams_eac4
2004-05-26 18:00:00+00:00,0.27330142,0.22065482,0.16516985,0.108704895,0.008045426,0.7530784,cams_eac4
2004-05-26 21:00:00+00:00,0.2826785,0.22575846,0.1666786,0.10775299,0.007758663,0.2162463,cams_eac4
2004-05-27 00:00:00+00:00,0.3363164,0.26928133,0.19940828,0.12945202,0.007390595,0.19945443,cams_eac4
2004-05-27 03:00:00+00:00,0.35969716,0.28886002,0.21484855,0.14034534,0.007007147,0.22070119,cams_eac4
2004-05-27 06:00:00+00:00,0.37631395,0.30481064,0.22938788,0.15224263,0.0067988294,0.5608596,cams_eac4
2004-05-27 09:00:00+00:00,0.38762265,0.31564078,0.23928791,0.16030328,0.0067455615,1.0000051,cams_eac4
2004-05-27 12:00:00+00:00,0.38792676,0.31758904,0.24223444,0.16337177,0.006745804,1.000004,cams_eac4
2004-05-27 15:00:00+00:00,0.42484927,0.348234,0.26555932,0.17860082,0.0068188575,0.99436295,cams_eac4
2004-05-27 18:00:00+00:00,0.47573218,0.38913238,0.29541817,0.19713002,0.0069029476,0.927065,cams_eac4
2004-05-27 21:00:00+00:00,0.48653978,0.39487565,0.29659772,0.19507007,0.0069165924,0.45752627,cams_eac4
2004-05-28 00:00:00+00:00,0.32335848,0.26255912,0.19716495,0.12949863,0.0069023,0.7505667,cams_eac4
2004-05-28 03:00:00+00:00,0.30772007,0.24888091,0.1859914,0.12138642,0.006850483,0.34739843,cams_eac4
2004-05-28 06:00:00+00:00,0.40180662,0.32962838,0.25060487,0.16700174,0.0068720216,0.82001865,cams_eac4
2004-05-28 09:00:00+00:00,0.40122116,0.32766595,0.24806134,0.16460553,0.00693416,0.9287875,cams_eac4
2004-05-28 12:00:00+00:00,0.76475424,0.6269923,0.47691366,0.31824774,0.0070703337,0.99999875,cams_eac4
2004-05-28 15:00:00+00:00,0.546807,0.44549924,0.33687532,0.22386152,0.0072951666,0.905279,cams_eac4
2004-05-28 18:00:00+00:00,0.624666,0.50998783,0.38623595,0.25710005,0.007497202,0.8297331,cams_eac4
2004-05-28 21:00:00+00:00,0.6226337,0.50943315,0.38653842,0.25785673,0.007192161,0.76707596,cams_eac4
2004-05-29 00:00:00+00:00,0.3914887,0.3194272,0.2417591,0.16120823,0.006704546,0.84569216,cams_eac4
2004-05-29 03:00:00+00:00,0.25427365,0.20681342,0.1559517,0.10355456,0.006641096,0.5889999,cams_eac4
2004-05-29 06:00:00+00:00,0.18138374,0.14825924,0.112709105,0.07577505,0.0066349213,0.46890905,cams_eac4
2004-05-29 09:00:00+00:00,0.16468912,0.13434744,0.10215032,0.06889308,0.006644191,0.2898182,cams_eac4
2004-05-29 12:00:00+00:00,0.32080585,0.26128465,0.19844317,0.13396923,0.006704309,0.21097313,cams_eac4
2004-05-29 15:00:00+00:00,0.40434074,0.32976246,0.25035882,0.16821961,0.0067733913,0.35991707,cams_eac4
2004-05-29 18:00:00+00:00,0.46413556,0.37570623,0.2820011,0.18612424,0.0068044155,0.45802307,cams_eac4
2004-05-29 21:00:00+00:00,0.4179891,0.33361164,0.24597451,0.15872723,0.0068142903,0.0,cams_eac4
2004-05-30 00:00:00+00:00,0.35067484,0.27897605,0.20451075,0.13060658,0.006790477,0.060222626,cams_eac4
2004-05-30 03:00:00+00:00,0.28579217,0.22676454,0.165919,0.10599542,0.0066981316,0.0049762726,cams_eac4
2004-05-30 06:00:00+00:00,0.25297454,0.201313,0.1480561,0.09547693,0.0065992344,0.0,cams_eac4
2004-05-30 09:00:00+00:00,0.32399002,0.25929847,0.19212544,0.12492209,0.006483484,0.0068855286,cams_eac4
2004-05-30 12:00:00+00:00,0.2236803,0.17972897,0.13388595,0.087571435,0.0064067435,0.17335129,cams_eac4
2004-05-30 15:00:00+00:00,0.2364596,0.18849531,0.13895765,0.08963393,0.0064345915,0.0028242469,cams_eac4
2004-05-30 18:00:00+00:00,0.2812471,0.22334942,0.1636745,0.104643,0.006455551,0.0028242469,cams_eac4
2004-05-30 21:00:00+00:00,0.29041523,0.23021455,0.16815448,0.10695191,0.0065204715,0.0,cams_eac4
2004-05-31 00:00:00+00:00,0.15926073,0.12621273,0.091989726,0.058183912,0.006567747,0.0422287,cams_eac4
2004-05-31 03:00:00+00:00,0.17094055,0.13542941,0.09882754,0.06279653,0.006598173,0.0,cams_eac4
2004-05-31 06:00:00+00:00,0.19045258,0.15139568,0.11109702,0.07122119,0.0065416982,0.0028242469,cams_eac4
2004-05-31 09:00:00+00:00,0.26185828,0.21006982,0.15595168,0.10134507,0.0064934753,0.011251211,cams_eac4
2004-05-31 12:00:00+00:00,0.31895438,0.25635186,0.19073501,0.12429893,0.0064573647,0.48193738,cams_eac4
2004-05-31 15:00:00+00:00,0.35931364,0.28692275,0.21145016,0.13584565,0.006416764,0.39168236,cams_eac4
2004-05-31 18:00:00+00:00,0.43295282,0.34328195,0.25032985,0.15836436,0.00637238,0.011862516,cams_eac4
2004-05-31 21:00:00+00:00,0.47109348,0.37318653,0.271638,0.17136917,0.006387231,0.0,cams_eac4
2004-06-01 00:00:00+00:00,0.42519885,0.33687335,0.2451364,0.15459493,0.0064071678,0.11917877,cams_eac4
2004-06-01 03:00:00+00:00,0.3670848,0.29073906,0.21162277,0.13367708,0.0063894335,0.0102882385,cams_eac4
2004-06-01 06:00:00+00:00,0.4114204,0.32873744,0.24214408,0.15546009,0.0063798665,0.015590668,cams_eac4
2004-06-01 09:00:00+00:00,0.45694074,0.36953562,0.27670217,0.18165101,0.0063306433,0.5734348,cams_eac4
2004-06-01 12:00:00+00:00,0.26198673,0.21206486,0.15933475,0.105609685,0.0063107437,0.606887,cams_eac4
2004-06-01 15:00:00+00:00,0.31182697,0.2509481,0.18696225,0.122317605,0.006406011,0.22789225,cams_eac4
2004-06-01 18:00:00+00:00,0.35628676,0.2844642,0.20943268,0.1345346,0.0064317863,0.05647278,cams_eac4
2004-06-01 21:00:00+00:00,0.37793204,0.30080694,0.22039749,0.14048216,0.0064494107,0.02344273,cams_eac4
2004-06-02 00:00:00+00:00,0.3454457,0.27408943,0.19988142,0.1265843,0.0064963824,0.095993415,cams_eac4
2004-06-02 03:00:00+00:00,0.31003696,0.24636708,0.1799829,0.11415844,0.006479116,0.054761887,cams_eac4
2004-06-02 06:00:00+00:00,0.34275594,0.27560806,0.20444243,0.13219061,0.006439341,0.005310774,cams_eac4
2004-06-02 09:00:00+00:00,0.44721097,0.36485654,0.27557337,0.18214011,0.0063918578,0.5987678,cams_eac4
2004-06-02 12:00:00+00:00,0.6181303,0.505231,0.3828385,0.25439054,0.006347051,0.615351,cams_eac4
2004-06-02 15:00:00+00:00,0.65691686,0.5348663,0.40319723,0.26605493,0.0063765505,0.5322523,cams_eac4
2004-06-02 18:00:00+00:00,0.5901735,0.4707889,0.34588647,0.22094479,0.0064303265,0.13528849,cams_eac4
2004-06-02 21:00:00+00:00,0.6599772,0.5246515,0.3835473,0.24329405,0.0065129087,0.06147003,cams_eac4
2004-06-03 00:00:00+00:00,0.64917946,0.51675236,0.37865454,0.24129787,0.006615439,0.36795276,cams_eac4
2004-06-03 03:00:00+00:00,0.6445051,0.51517904,0.37961042,0.24375142,0.0066023814,0.120866284,cams_eac4
2004-06-03 06:00:00+00:00,0.76579607,0.6209854,0.46571037,0.3055801,0.0065628686,0.22018433,cams_eac4
2004-06-03 09:00:00+00:00,0.74630225,0.60605186,0.45559502,0.299961,0.006523291,0.57716674,cams_eac4
2004-06-03 12:00:00+00:00,0.24400207,0.19465125,0.14351466,0.09261863,0.006514061,0.6183014,cams_eac4
2004-06-03 15:00:00+00:00,0.30397025,0.24472606,0.18225732,0.11881126,0.006540269,0.6707565,cams_eac4
2004-06-03 18:00:00+00:00,0.37474653,0.29974663,0.22096758,0.14180651,0.006603791,0.18571927,cams_eac4
2004-06-03 21:00:00+00:00,0.3460142,0.27448237,0.20032455,0.12708208,0.006655089,0.0028243065,cams_eac4
2004-06-04 00:00:00+00:00,0.3704698,0.2946723,0.21585336,0.1378238,0.006635402,0.4596811,cams_eac4
2004-06-04 03:00:00+00:00,0.31342107,0.24947278,0.18294342,0.117008835,0.00657881,0.14352909,cams_eac4
2004-06-04 06:00:00+00:00,0.2892389,0.23105589,0.17028598,0.10961905,0.006549026,0.021812811,cams_eac4
2004-06-04 09:00:00+00:00,0.33460054,0.27074808,0.20283416,0.1331533,0.006518661,0.4653778,cams_eac4
2004-06-04 12:00:00+00:00,0.31052738,0.24886397,0.1845279,0.119969144,0.006456654,0.9008968,cams_eac4
2004-06-04 15:00:00+00:00,0.3821759,0.30540615,0.22535798,0.14530748,0.0064553022,0.31551194,cams_eac4
2004-06-04 18:00:00+00:00,0.47190276,0.3748543,0.2740698,0.17423725,0.0064553316,0.09121777,cams_eac4
2004-06-04 21:00:00+00:00,0.53632355,0.42479783,0.3092691,0.19537461,0.006474991,0.00564003,cams_eac4
2004-06-05 00:00:00+00:00,0.6304505,0.5007761,0.36570126,0.23177579,0.0065052565,0.3599475,cams_eac4
2004-06-05 03:00:00+00:00,0.6167601,0.4903751,0.35876116,0.22799943,0.006489813,0.06795883,cams_eac4
2004-06-05 06:00:00+00:00,0.5835785,0.46774927,0.34594586,0.22307804,0.0064569903,0.044740677,cams_eac4
2004-06-05 09:00:00+00:00,0.57978505,0.4688767,0.35081553,0.22954631,0.00643453,0.594128,cams_eac4
2004-06-05 12:00:00+00:00,0.23406045,0.18766513,0.13928062,0.09057166,0.0064325747,0.6704407,cams_eac4
2004-06-05 15:00:00+00:00,0.29692745,0.2377776,0.17595753,0.11377884,0.0064919596,0.34551498,cams_eac4
2004-06-05 18:00:00+00:00,0.42236355,0.33673775,0.24721885,0.15774462,0.0065540425,0.10939101,cams_eac4
2004-06-05 21:00:00+00:00,0.50282323,0.39914188,0.29116848,0.1840615,0.006635062,0.03311498,cams_eac4
2004-06-06 00:00:00+00:00,0.4952905,0.39301783,0.28619465,0.18014698,0.0067290114,0.07844769,cams_eac4
2004-06-06 03:00:00+00:00,0.48680034,0.38700604,0.2827789,0.17896914,0.006750117,0.020904541,cams_eac4
2004-06-06 06:00:00+00:00,0.5570359,0.44974822,0.3355472,0.2183986,0.0066956333,0.24547306,cams_eac4
2004-06-06 09:00:00+00:00,0.59064114,0.4813045,0.36353487,0.2404584,0.006643008,0.6024933,cams_eac4
2004-06-06 12:00:00+00:00,0.20313042,0.16169575,0.11881763,0.076183684,0.0066329315,0.999996,cams_eac4
2004-06-06 15:00:00+00:00,0.33107936,0.26703292,0.19885217,0.12906756,0.0066549294,0.6478261,cams_eac4
2004-06-06 18:00:00+00:00,0.38584152,0.3070931,0.22483253,0.14269921,0.00669823,0.123134166,cams_eac4
2004-06-06 21:00:00+00:00,0.4616115,0.36671454,0.26788676,0.16956964,0.006787897,0.00846386,cams_eac4
2004-06-07 00:00:00+00:00,0.3685472,0.2969833,0.22023068,0.14171685,0.0068545854,0.6841942,cams_eac4
2004-06-07 03:00:00+00:00,0.43382236,0.3533638,0.26595935,0.17472973,0.0068386127,0.60169286,cams_eac4
2004-06-07 06:00:00+00:00,0.33663473,0.27484068,0.20801006,0.13811807,0.0067890906,0.63908774,cams_eac4
2004-06-07 09:00:00+00:00,0.20606121,0.16819847,0.12784876,0.08584994,0.0067410874,0.6144527,cams_eac4
2004-06-07 12:00:00+00:00,0.3537979,0.28929532,0.22032636,0.14833173,0.0067239404,0.70328087,cams_eac4
2004-06-07 15:00:00+00:00,0.37165156,0.30225778,0.22864476,0.15269674,0.0067399777,0.7140238,cams_eac4
2004-06-07 18:00:00+00:00,0.65510005,0.5367726,0.40786925,0.27229905,0.0067777657,0.6663741,cams_eac4
2004-06-07 21:00:00+00:00,0.7669284,0.6268448,0.47462517,0.31525838,0.006855474,0.61849976,cams_eac4
2004-06-08 00:00:00+00:00,0.43310717,0.35226363,0.2658198,0.17649145,0.006922866,0.63401335,cams_eac4
2004-06-08 03:00:00+00:00,0.35506204,0.28719229,0.215406,0.14201504,0.006861754,0.39211273,cams_eac4
2004-06-08 06:00:00+00:00,0.3242901,0.26504064,0.20151031,0.1352874,0.006780727,0.10661316,cams_eac4
2004-06-08 09:00:00+00:00,0.3649728,0.30113435,0.23174024,0.15807918,0.0067202956,0.33921814,cams_eac4
2004-06-08 12:00:00+00:00,0.4961024,0.40748334,0.31260717,0.21362297,0.0066679567,0.55426025,cams_eac4
2004-06-08 15:00:00+00:00,0.48495102,0.39770862,0.30494133,0.20901921,0.006672222,0.5599941,cams_eac4
2004-06-08 18:00:00+00:00,0.59713376,0.49106848,0.37687725,0.25775322,0.0066934563,0.6426697,cams_eac4
2004-06-08 21:00:00+00:00,0.42503145,0.34360614,0.25836056,0.1724644,0.0067040306,0.21060562,cams_eac4
2004-06-09 00:00:00+00:00,0.36190727,0.2932721,0.22113302,0.14819571,0.0066692927,0.50645447,cams_eac4
2004-06-09 03:00:00+00:00,0.26014543,0.21017852,0.15808828,0.105839655,0.0065890234,0.17910004,cams_eac4
2004-06-09 06:00:00+00:00,0.20504403,0.16643466,0.12600797,0.085177824,0.006726005,0.096606426,cams_eac4
2004-06-09 09:00:00+00:00,0.19212633,0.15677711,0.119646296,0.08178209,0.0068926197,0.05946038,cams_eac4
2004-06-09 12:00:00+00:00,0.34633872,0.28474343,0.2194246,0.15196382,0.0070133805,0.012497738,cams_eac4
2004-06-09 15:00:00+00:00,0.2627318,0.21687767,0.16816838,0.1178086,0.0070252037,0.20802414,cams_eac4
2004-06-09 18:00:00+00:00,0.19435331,0.15985495,0.123431586,0.086246625,0.007190001,0.1578151,cams_eac4
2004-06-09 21:00:00+00:00,0.16011333,0.13084987,0.10019764,0.069319315,0.007004843,0.1155777,cams_eac4
2004-06-10 00:00:00+00:00,0.21204059,0.17173296,0.12959167,0.08736365,0.0069981315,0.011861801,cams_eac4
2004-06-10 03:00:00+00:00,0.24262251,0.19651169,0.14830461,0.09998785,0.0069010104,0.011192322,cams_eac4
2004-06-10 06:00:00+00:00,0.23438765,0.19039795,0.14437091,0.09802421,0.0070059863,0.0111961365,cams_eac4
2004-06-10 09:00:00+00:00,0.23560588,0.19171844,0.14566761,0.09884316,0.006789074,0.0062184334,cams_eac4
2004-06-10 12:00:00+00:00,0.121002294,0.09785473,0.07395992,0.050080474,0.0066812746,0.2459835,cams_eac4
2004-06-10 15:00:00+00:00,0.24769993,0.20209333,0.1532938,0.1027182,0.0066678696,0.5913086,cams_eac4
2004-06-10 18:00:00+00:00,0.29599422,0.2372135,0.17561923,0.11384387,0.00662529,0.15615082,cams_eac4
2004-06-10 21:00:00+00:00,0.3147312,0.2505321,0.18377876,0.11768827,0.006624716,0.0012452602,cams_eac4
2004-06-11 00:00:00+00:00,0.24807298,0.19708017,0.14420347,0.09213519,0.0065856106,0.050901,cams_eac4
2004-06-11 03:00:00+00:00,0.19528168,0.1550288,0.11345342,0.072594136,0.0065304637,0.02305603,cams_eac4
2004-06-11 06:00:00+00:00,0.17599106,0.14037521,0.10342398,0.06672998,0.0064750374,0.01651001,cams_eac4
2004-06-11 09:00:00+00:00,0.22464713,0.18164596,0.13616006,0.089599825,0.006450666,0.0053100586,cams_eac4
2004-06-11 12:00:00+00:00,0.26946026,0.21911563,0.16576082,0.11110723,0.0064061023,0.62357634,cams_eac4
2004-06-11 15:00:00+00:00,0.44000447,0.36023214,0.27373838,0.1832398,0.0064184144,0.6206694,cams_eac4
2004-06-11 18:00:00+00:00,0.54192185,0.43895024,0.32858416,0.21533412,0.0064606774,0.43071958,cams_eac4
2004-06-11 21:00:00+00:00,0.4840993,0.38624617,0.28391618,0.18216902,0.006538879,0.0056397915,cams_eac4
2004-06-12 00:00:00+00:00,0.47756788,0.38036144,0.2788748,0.17842326,0.00660728,0.06914139,cams_eac4
2004-06-12 03:00:00+00:00,0.40914363,0.3258818,0.23883119,0.15247095,0.006822019,0.0024871826,cams_eac4
2004-06-12 06:00:00+00:00,0.3669278,0.2936553,0.21666576,0.13954964,0.00681166,0.0074653625,cams_eac4
2004-06-12 09:00:00+00:00,0.39731303,0.32316694,0.24373183,0.16174251,0.0066867867,0.5899959,cams_eac4
2004-06-12 12:00:00+00:00,0.3876943,0.31726015,0.24154784,0.16294637,0.00651448,0.8942566,cams_eac4
2004-06-12 15:00:00+00:00,0.5184004,0.4269224,0.32705227,0.22174852,0.0064432668,0.7144447,cams_eac4
2004-06-12 18:00:00+00:00,0.71158546,0.58331466,0.44300726,0.29571986,0.006441541,0.6084745,cams_eac4
2004-06-12 21:00:00+00:00,0.5795704,0.4659042,0.34571368,0.22457764,0.006446244,0.53323066,cams_eac4
2004-06-13 00:00:00+00:00,0.4573979,0.36620796,0.27072123,0.17554899,0.006452813,0.15890652,cams_eac4
2004-06-13 03:00:00+00:00,0.37017918,0.29598022,0.21878858,0.14225505,0.0064392076,0.036850534,cams_eac4
2004-06-13 06:00:00+00:00,0.35986373,0.28863102,0.21425147,0.1399868,0.006423241,0.009950638,cams_eac4
2004-06-13 09:00:00+00:00,0.43064404,0.34972003,0.26352558,0.17493989,0.006379618,0.043068886,cams_eac4
2004-06-13 12:00:00+00:00,0.22219114,0.17853731,0.13319458,0.08805928,0.0063932347,0.715386,cams_eac4
2004-06-13 15:00:00+00:00,0.27678668,0.22367758,0.16767901,0.11094139,0.0064504733,0.61817974,cams_eac4
2004-06-13 18:00:00+00:00,0.342551,0.27382204,0.20219731,0.13087592,0.0064875986,0.16865,cams_eac4
2004-06-13 21:00:00+00:00,0.36772314,0.29239473,0.21434712,0.13735184,0.0065426114,0.04780198,cams_eac4
2004-06-14 00:00:00+00:00,0.46132886,0.36786115,0.27030832,0.17357792,0.006575387,0.19967651,cams_eac4
2004-06-14 03:00:00+00:00,0.47494152,0.38017324,0.2806541,0.18120895,0.0065677497,0.15317917,cams_eac4
2004-06-14 06:00:00+00:00,0.4980915,0.40258682,0.3008315,0.19709082,0.0065616034,0.20335007,cams_eac4
2004-06-14 09:00:00+00:00,0.5128497,0.41713998,0.31422123,0.20779216,0.006541801,0.5971897,cams_eac4
2004-06-14 12:00:00+00:00,0.13077793,0.105929814,0.07955967,0.05261779,0.006531534,0.9614333,cams_eac4
2004-06-14 15:00:00+00:00,0.2268332,0.1865256,0.14210248,0.094937,0.0066259922,0.8898121,cams_eac4
2004-06-14 18:00:00+00:00,0.32307044,0.26227355,0.19634306,0.12804805,0.006770838,0.6627513,cams_eac4
2004-06-14 21:00:00+00:00,0.35639647,0.28530943,0.20978643,0.13365951,0.0068902336,0.34575015,cams_eac4
2004-06-15 00:00:00+00:00,0.22501737,0.1803068,0.13253504,0.08413116,0.0069151674,0.3312518,cams_eac4
2004-06-15 03:00:00+00:00,0.22603707,0.18106899,0.1331591,0.08469481,0.006896667,0.47211742,cams_eac4
2004-06-15 06:00:00+00:00,0.2850699,0.23154044,0.1735556,0.113376066,0.0068358113,0.4415994,cams_eac4
2004-06-15 09:00:00+00:00,0.3214992,0.2615915,0.19689159,0.12958777,0.0067941053,0.8748241,cams_eac4
2004-06-15 12:00:00+00:00,0.3317985,0.26706612,0.19875231,0.12940095,0.006748906,0.92546606,cams_eac4
2004-06-15 15:00:00+00:00,0.4976052,0.4044922,0.30402282,0.19974066,0.006762712,0.87585735,cams_eac4
2004-06-15 18:00:00+00:00,0.6128791,0.49418634,0.3672292,0.23741052,0.006809082,0.60816735,cams_eac4
2004-06-15 21:00:00+00:00,0.6128739,0.48988625,0.35995895,0.22935385,0.0068194205,0.19802457,cams_eac4
2004-06-16 00:00:00+00:00,0.53572774,0.4294321,0.3166533,0.20274979,0.00683182,0.7507377,cams_eac4
2004-06-16 03:00:00+00:00,0.61712646,0.49891332,0.37177688,0.2412348,0.006797605,0.9703369,cams_eac4
2004-06-16 06:00:00+00:00,0.67001706,0.54436684,0.40828305,0.26714224,0.006769061,0.9943557,cams_eac4
2004-06-16 09:00:00+00:00,0.6111492,0.4965065,0.37276855,0.24456646,0.006745728,0.999995,cams_eac4
2004-06-16 12:00:00+00:00,0.5069907,0.40759882,0.30305648,0.19750188,0.0067198677,0.98746616,cams_eac4
2004-06-16 15:00:00+00:00,0.5866816,0.47374588,0.35371095,0.23123601,0.0067290785,0.9943618,cams_eac4
2004-06-16 18:00:00+00:00,0.7246569,0.58773667,0.44040522,0.2885061,0.006755587,0.8529857,cams_eac4
2004-06-16 21:00:00+00:00,0.6024876,0.48326296,0.35724673,0.23027325,0.006741699,0.09747467,cams_eac4
2004-06-17 00:00:00+00:00,0.3694591,0.29648644,0.21976852,0.14274542,0.0067179343,0.5852493,cams_eac4
2004-06-17 03:00:00+00:00,0.34580135,0.27865192,0.20759326,0.1357061,0.006673106,0.19034135,cams_eac4
2004-06-17 06:00:00+00:00,0.3981479,0.32484663,0.24566278,0.163417,0.006618317,0.66855013,cams_eac4
2004-06-17 09:00:00+00:00,0.4020285,0.32852173,0.24913424,0.16643128,0.0065135374,0.6416671,cams_eac4
2004-06-17 12:00:00+00:00,0.2132713,0.17423463,0.13245328,0.08921452,0.0064279838,1.0000037,cams_eac4
2004-06-17 15:00:00+00:00,0.27075258,0.22083944,0.1671452,0.111504,0.006407395,1.000004,cams_eac4
2004-06-17 18:00:00+00:00,0.29808056,0.24140897,0.18083939,0.11886524,0.006383803,0.80779535,cams_eac4
2004-06-17 21:00:00+00:00,0.23196873,0.185922,0.13762619,0.089387044,0.006372809,0.104637146,cams_eac4
2004-06-18 00:00:00+00:00,0.2351087,0.18939847,0.14095864,0.09206693,0.006366895,0.29708952,cams_eac4
2004-06-18 03:00:00+00:00,0.25988945,0.21062595,0.1578694,0.103933975,0.0063501205,0.3309422,cams_eac4
2004-06-18 06:00:00+00:00,0.33591217,0.27605662,0.21034911,0.14103654,0.0063332766,0.6682214,cams_eac4
2004-06-18 09:00:00+00:00,0.35510474,0.29141915,0.22189322,0.14873491,0.0063567357,0.6643802,cams_eac4
2004-06-18 12:00:00+00:00,0.18795721,0.15376908,0.11708133,0.07899427,0.0064022606,0.9915326,cams_eac4
2004-06-18 15:00:00+00:00,0.2327722,0.19063064,0.14485788,0.0969443,0.006483264,0.9915343,cams_eac4
2004-06-18 18:00:00+00:00,0.25743836,0.20884052,0.15644826,0.10241112,0.0065645766,0.8164599,cams_eac4
2004-06-18 21:00:00+00:00,0.22212149,0.1784719,0.13203894,0.08500156,0.0066197664,0.07256541,cams_eac4
2004-06-19 00:00:00+00:00,0.26118785,0.21145608,0.15769643,0.10234818,0.006673986,0.38173705,cams_eac4
2004-06-19 03:00:00+00:00,0.3240536,0.266945,0.20327277,0.13530515,0.0066515743,0.5371072,cams_eac4
2004-06-19 06:00:00+00:00,0.29031175,0.23777673,0.18013126,0.1194015,0.0066567855,0.85163534,cams_eac4
2004-06-19 09:00:00+00:00,0.28820252,0.23598796,0.17902474,0.11905703,0.0066732764,0.9465885,cams_eac4
2004-06-19 12:00:00+00:00,0.42849326,0.3486815,0.26301956,0.17430942,0.006723321,0.9999973,cams_eac4
2004-06-19 15:00:00+00:00,0.30684528,0.24810559,0.18606895,0.12296266,0.006762545,0.99718297,cams_eac4
