time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,pressure_msl,surface_pressure,visibility,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation_probability,precipitation,rain,showers,snowfall,wind_speed_10m,wind_direction_10m,wind_gusts_10m,uv_index,uv_index_clear_sky,sunshine_duration,is_day,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,relative_humidity_925hPa,relative_humidity_850hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_300hPa,cloud_cover_925hPa,cloud_cover_850hPa,cloud_cover_700hPa,cloud_cover_500hPa,cloud_cover_300hPa,geopotential_height_925hPa,geopotential_height_850hPa,geopotential_height_700hPa,geopotential_height_500hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone,time_utc,sza,solar_elevation_deg,solar_azimuth_deg,clear_ghi,clear_dni,clear_dhi,ghi,dni,dhi,kt,cloud,temp_c,rh,pressure_kpa,aod55,cams_cycle,aod340,aod380,ozone_du,cams_forecast_albedo,albedo,predicted_uva_wm2,predicted_uvb_wm2,tan_calibration_tier,tan_score_absolute_0_100,absolute_tan_intensity_label,local_tan_score_0_100,atmospheric_quality_percentile_0_100,local_tan_label,ensemble_strong_sun_support_0_100,deterministic_agreement_0_100,sun_window_confidence_0_100,tan_forecast_confidence_0_100,uv_input_disagree,humidity_context_pct,wet_bulb_context_f,wind_context_mph,precipitation_context_probability_pct,skin_plane_standard,sun_compass,torso_lift_deg,sun_posture_guidance,outdoor_feasibility_0_100,outdoor_blocked,outdoor_block_reason,outdoor_flags,minimum_tan_temperature_f,overall_components_unblocked_0_100,overall_tan_opportunity_0_100,fitzpatrick_type,fitzpatrick_label,skin_response_note,personal_uv_risk_context
2026-09-23T17:00,deterministic,best_match,75.8,64,62.2,76.8,66.8,1009.3,999.4,71538.712,1,16,16,0,0,0,0.0,0.0,0.0,0.0,7.8,224,8.6,2.6,2.75,3600.0,1,15.0,1.8,35.3,14214.239,885.827,17.0,0.0,0.01,1.14,375.5,293.0,82.5,638.5,624.4,300.0,234.1,65.9,510.1,499.1,17,16,22,8,9,0,0,0,0,0,2506.562,4939.305,10326.443,19137.958,31391.55,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,0.9454545454545454,0.054545454545454564,0.6013773222293401,0.6010819475055099,0.7802929427430093,0.2197070572569907,0.7803333333333333,0.21966666666666668,1.0,0.0,0.0,22.0,0.0,67.7,1.0,28.4,22.1,144.0,445.0,10.0,5.0,112.0,1409.0,0.18,3.0,0.85,0.85,80.0,80.0,27.0,37.0,2026-09-24 00:00:00+00:00,68.43184576416796,21.568154235832036,254.02212281939882,281.1157234712524,533.1095795913258,85.14052982773342,375.5,638.5,82.5,0.6013773222293401,16,24.333333333333332,64,99.94,0.18,2026-09-21T12:00Z,0.16600026,0.15344606,284.08566,0.16488642,0.16488642,18.103,0.2227,nasa_power_ml_plus_cams_spectral,19.2,low,38.7,93.2,below typical locally,35.0,55.7,42.2,42.2,False,64,66.8,7.8,0,horizontal environmental reference,WSW,68.4,"sun low 22° (WSW) — face WSW, lift torso ~68° toward the sun if comfortable",100.0,False,,,50.0,28.1,28.1,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-23T18:00,deterministic,best_match,76.1,64,63.0,77.7,67.3,1008.3,998.4,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,7.1,198,7.4,1.15,1.15,3600.0,1,20.0,0.8,376.0,14173.229,754.593,18.0,0.0,0.007,1.11,222.0,175.0,47.0,658.8,362.0,135.3,106.6,28.6,401.4,220.9,17,17,27,9,10,0,0,0,0,0,2480.315,4914.698,10311.68,19124.016,31379.644,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,1.0,0.0,0.6132596685082873,0.612494341330919,0.7882882882882883,0.21171171171171171,0.7878787878787877,0.2113821138211382,1.0,0.0,0.10000000000002274,27.0,0.0,59.7,1.0,28.1,21.8,145.0,444.0,15.0,4.6,100.0,1399.0,0.18,3.0,0.15,0.15,81.0,81.0,27.0,42.0,2026-09-24 01:00:00+00:00,80.56597684602954,9.43402315397045,263.1223233940002,74.80558282404554,220.7872845005568,38.6159469466114,222.0,658.8,47.0,0.6132596685082873,0,24.499999999999996,64,99.84,0.18,2026-09-21T12:00Z,0.15457363,0.14286368,283.92575,0.16488642,0.16488642,7.87,0.047,nasa_power_ml_plus_cams_spectral,8.4,low,22.2,99.9,poor locally,35.0,71.5,47.8,47.8,False,64,67.3,7.1,1,horizontal environmental reference,W,80.6,"sun low 9° (W) — face W, lift torso ~81° toward the sun if comfortable",99.8,False,,,50.0,16.2,16.2,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-23T19:00,deterministic,best_match,74.1,69,63.3,76.2,66.7,1008.8,998.9,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.3,182,7.6,0.15,0.15,2700.51,0,10.0,0.9,176.0,14074.804,738.189,20.2,0.0,0.002,0.89,34.0,21.0,13.0,204.5,83.4,0.0,0.0,0.0,0.0,0.0,24,18,33,9,10,0,0,0,0,0,2486.877,4914.698,10314.961,19127.296,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,1.0,0.0,0.40767386091127095,,0.6176470588235294,0.38235294117647056,,,0.7501416666666667,0.0,0.0,33.0,0.0,37.1,1.0,27.5,21.6,145.0,444.0,23.2,4.2,82.0,1385.0,0.18,3.0,0.0,0.0,81.0,81.0,28.0,45.0,2026-09-24 02:00:00+00:00,93.07806329935597,-3.0780632993559727,271.5721216278925,0.0,0.0,0.0,34.0,204.5,13.0,0.40767386091127095,0,23.388888888888886,69,99.89,0.18,2026-09-21T12:00Z,0.14302255,0.13233857,284.17795,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.4,low,0.9,28.7,poor locally,,,,,False,69,66.7,6.3,1,horizontal environmental reference,W,,sun below horizon — no direct-sun posture,99.8,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-23T20:00,deterministic,best_match,73.4,71,63.4,75.7,66.6,1009.6,999.6,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,5.8,178,7.2,0.0,0.0,0.0,0,20.0,0.9,164.0,13943.569,836.614,22.0,0.0,0.001,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,18,40,9,12,0,0,0,0,0,2496.719,4924.541,10324.804,19133.86,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,40.0,0.0,0.0,0.6,26.8,21.8,148.0,445.0,31.6,4.0,64.0,1378.0,0.19,3.0,0.0,0.0,82.0,82.0,28.0,46.0,2026-09-24 03:00:00+00:00,105.44381439805464,-15.443814398054636,280.1986730081145,0.0,0.0,0.0,0.0,0.0,0.0,,0,23.000000000000004,71,99.96000000000001,0.19,2026-09-21T12:00Z,0.13456024,0.124775365,285.0234,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,71,66.6,5.8,1,horizontal environmental reference,W,,sun below horizon — no direct-sun posture,99.8,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-23T21:00,deterministic,best_match,72.8,73,63.7,75.6,66.5,1010.5,1000.5,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,5.1,180,5.6,0.0,0.0,0.0,0,0.0,1.1,175.0,13910.762,918.635,23.7,0.0,0.001,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,18,44,10,14,0,0,0,0,0,2516.404,4937.664,10341.207,19146.982,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,44.0,0.0,0.0,0.6,27.0,22.1,159.0,450.0,39.6,4.1,48.0,1386.0,0.2,3.0,0.0,0.0,83.0,83.0,28.0,45.0,2026-09-24 04:00:00+00:00,117.45314986705222,-27.453149867052215,289.88786137180983,0.0,0.0,0.0,0.0,0.0,0.0,,0,22.666666666666668,73,100.05,0.2,2026-09-21T12:00Z,0.12760197,0.118606105,286.28873,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,73,66.5,5.1,1,horizontal environmental reference,WNW,,sun below horizon — no direct-sun posture,99.8,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-23T22:00,deterministic,best_match,72.5,73,63.3,75.8,66.2,1010.9,1000.9,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3.4,176,4.5,0.0,0.0,0.0,0,0.0,1.1,35.0,14009.187,885.827,24.1,0.0,0.001,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,19,48,11,16,0,0,0,0,0,2526.247,4947.507,10347.77,19153.542,31406.106,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,48.0,0.0,0.0,0.6,26.3,21.9,173.0,457.0,47.8,4.3,33.0,1403.0,0.22,2.0,0.0,0.0,83.0,83.0,28.0,42.0,2026-09-24 05:00:00+00:00,128.65439246828964,-38.65439246828966,301.84581599404623,0.0,0.0,0.0,0.0,0.0,0.0,,0,22.5,73,100.09,0.22,2026-09-21T12:00Z,0.12419321,0.115672395,286.8551,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,73,66.2,3.4,1,horizontal environmental reference,WNW,,sun below horizon — no direct-sun posture,99.8,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-23T23:00,deterministic,best_match,72.3,73,63.2,76.2,66.0,1010.8,1000.8,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.8,166,3.4,0.0,0.0,0.0,0,0.0,1.0,33.0,13845.145,754.593,24.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,19,50,11,20,0,0,0,0,0,2522.966,4944.226,10341.207,19143.702,31395.52,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,50.0,0.0,0.0,0.6,25.7,22.1,185.0,464.0,55.0,4.5,21.0,1422.0,0.24,2.0,0.0,0.0,84.0,84.0,29.0,38.0,2026-09-24 06:00:00+00:00,138.24038428827976,-48.24038428827975,317.83590235828774,0.0,0.0,0.0,0.0,0.0,0.0,,0,22.38888888888889,73,100.08,0.24,2026-09-21T12:00Z,0.12381549,0.11549711,286.89706,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,73,66.0,1.8,1,horizontal environmental reference,NW,,sun below horizon — no direct-sun posture,99.8,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T00:00,deterministic,best_match,72.3,72,62.8,76.7,65.8,1010.6,1000.6,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,135,1.8,0.0,0.0,0.0,0,0.0,1.1,32.0,13582.678,574.147,23.3,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,20,49,11,22,0,0,0,0,0,2519.685,4937.664,10334.646,19130.578,31384.938,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,49.0,0.0,0.0,0.6,27.0,23.5,192.0,469.0,61.1,4.5,12.0,1441.0,0.24,2.0,0.0,0.0,84.0,84.0,29.0,33.0,2026-09-24 07:00:00+00:00,144.75944123709553,-54.759441237095515,339.69109696020917,0.0,0.0,0.0,0.0,0.0,0.0,,0,22.38888888888889,72,100.06,0.24,2026-09-21T12:00Z,0.124710165,0.11650231,286.55466,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,72,65.8,0.3,0,horizontal environmental reference,NNW,,sun below horizon — no direct-sun posture,100.0,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T01:00,deterministic,best_match,72.3,71,62.4,76.4,65.6,1010.5,1000.5,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,162,1.6,0.0,0.0,0.0,0,0.0,1.4,33.0,13418.636,426.509,23.3,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,20,47,10,20,0,0,0,0,0,2516.404,4937.664,10331.365,19124.016,31369.062,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,47.0,0.0,0.0,0.6,30.5,26.7,196.0,474.0,66.2,4.5,5.0,1462.0,0.24,2.0,0.0,0.0,84.0,84.0,29.0,27.0,2026-09-24 08:00:00+00:00,146.32330131973885,-56.323301319738846,6.2299029244963435,0.0,0.0,0.0,0.0,0.0,0.0,,0,22.38888888888889,71,100.05,0.24,2026-09-21T12:00Z,0.12553282,0.117296144,285.9349,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,71,65.6,0.7,0,horizontal environmental reference,N,,sun below horizon — no direct-sun posture,100.0,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T02:00,deterministic,best_match,71.9,73,62.8,75.8,65.7,1010.2,1000.2,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.6,188,1.3,0.0,0.0,0.0,0,0.0,1.5,167.0,13287.401,344.488,23.6,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,21,46,10,18,0,0,0,0,0,2513.123,4931.103,10324.804,19114.174,31353.186,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,46.0,0.0,0.0,0.6,33.5,29.6,202.0,478.0,69.7,4.5,1.0,1483.0,0.25,2.0,0.0,0.0,84.0,84.0,29.0,21.0,2026-09-24 09:00:00+00:00,142.300901157865,-52.30090115786502,31.170745424278778,0.0,0.0,0.0,0.0,0.0,0.0,,0,22.16666666666667,73,100.02000000000001,0.25,2026-09-21T12:00Z,0.12204008,0.11402775,285.46927,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,73,65.7,1.6,0,horizontal environmental reference,NNE,,sun below horizon — no direct-sun posture,100.0,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T03:00,deterministic,best_match,71.6,74,62.9,75.3,65.6,1009.9,999.9,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.9,201,2.2,0.0,0.0,0.0,0,10.0,1.4,175.0,13287.401,278.871,24.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,23,47,10,14,0,0,0,0,0,2503.281,4921.26,10314.961,19101.05,31332.022,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,47.0,0.0,0.0,0.6,36.1,32.1,210.0,483.0,71.2,4.5,0.0,1500.0,0.25,2.0,0.0,0.0,84.0,84.0,29.0,15.0,2026-09-24 10:00:00+00:00,134.1627873096273,-44.162787309627305,50.216974640322064,0.0,0.0,0.0,0.0,0.0,0.0,,0,21.999999999999996,74,99.99,0.25,2026-09-21T12:00Z,0.120960906,0.11313762,284.67172,0.16488642,0.16488642,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,74,65.6,1.9,0,horizontal environmental reference,NE,,sun below horizon — no direct-sun posture,100.0,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T04:00,deterministic,best_match,71.0,76,63.1,74.6,65.5,1009.8,999.8,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.6,218,3.4,0.0,0.0,0.0,0,10.0,1.3,167.0,13287.401,278.871,24.5,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,25,49,10,12,0,0,0,0,0,2496.719,4914.698,10308.399,19091.208,31321.44,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,49.0,0.0,0.0,0.6,39.2,35.3,219.0,488.0,71.1,4.5,0.0,1517.0,0.25,2.0,0.0,0.0,84.0,84.0,29.0,11.0,2026-09-24 11:00:00+00:00,123.71302897353809,-33.713028973538094,64.12728571548553,0.0,0.0,0.0,0.0,0.0,0.0,,0,21.666666666666668,76,99.97999999999999,0.25,2026-09-21T12:00Z,0.12329908,0.11552782,284.3384,0.1648432,0.1648432,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,76,65.5,2.6,0,horizontal environmental reference,ENE,,sun below horizon — no direct-sun posture,100.0,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T05:00,deterministic,best_match,70.7,78,63.5,74.2,65.7,1010.1,1000.1,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,216,2.7,0.0,0.0,0.0,0,10.0,1.2,166.0,13320.21,295.276,24.9,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,26,51,9,10,0,0,0,0,0,2503.281,4917.979,10311.68,19091.208,31321.44,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,51.0,0.0,0.0,0.6,40.6,36.6,229.0,492.0,69.9,4.5,0.0,1541.0,0.25,2.0,0.0,0.0,84.0,84.0,29.0,7.0,2026-09-24 12:00:00+00:00,112.08022608965757,-22.08022608965757,74.88456312199975,0.0,0.0,0.0,0.0,0.0,0.0,,0,21.500000000000004,78,100.01,0.25,2026-09-21T12:00Z,0.12330331,0.11567554,283.5341,0.16406816,0.16406816,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,,poor locally,,,,,False,78,65.7,3.0,0,horizontal environmental reference,ENE,,sun below horizon — no direct-sun posture,100.0,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T06:00,deterministic,best_match,70.3,79,63.5,73.8,65.6,1010.4,1000.4,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.4,217,2.5,0.0,0.0,0.0,0,10.0,1.0,166.0,13320.21,360.892,25.4,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,27,52,9,10,0,0,0,0,0,2513.123,4927.822,10318.241,19097.77,31326.728,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,,,,,,,0.0,0.0,0.0,52.0,0.0,0.0,0.6,42.5,38.5,243.0,497.0,68.1,4.6,0.0,1590.0,0.25,2.0,0.0,0.0,84.0,84.0,29.0,4.0,2026-09-24 13:00:00+00:00,99.87707015107789,-9.877070151077884,83.98466876908287,0.0,0.0,0.0,0.0,0.0,0.0,,0,21.27777777777778,79,100.03999999999999,0.25,2026-09-21T12:00Z,0.12428879,0.11683442,282.66888,0.16382217,0.16382217,0.0,0.0,nasa_power_ml_plus_cams_spectral,0.0,low,0.0,0.0,poor locally,,,,,False,79,65.6,3.4,0,horizontal environmental reference,E,,sun below horizon — no direct-sun posture,100.0,False,,,50.0,0.0,0.0,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T07:00,deterministic,best_match,70.1,80,63.7,73.9,65.6,1010.7,1000.7,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.7,204,1.6,0.0,0.0,0.0,1,0.0,0.9,161.0,13353.019,344.488,25.4,0.0,0.0,0.5,2.0,1.0,1.0,19.1,6.1,19.3,9.7,9.7,184.4,60.1,42,27,47,9,10,0,0,0,0,0,2522.966,4937.664,10328.084,19104.33,31332.022,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,,,0.3278688524590164,0.3211314475873544,0.5,0.5,0.5025906735751294,0.5025906735751294,0.0,0.0,-0.09999999999999787,47.0,0.0,18.3,0.85,44.6,40.9,259.0,503.0,65.3,4.7,0.0,1647.0,0.26,2.0,0.05,0.05,85.0,85.0,29.0,2.0,2026-09-24 14:00:00+00:00,87.22334045125338,2.7766595487466157,92.45471647240265,4.349057468661368,13.740946337738636,3.683406394068198,2.0,19.1,1.0,0.3278688524590164,0,21.166666666666664,80,100.07000000000001,0.26,2026-09-21T12:00Z,0.12505314,0.117554575,282.17004,0.16361964,0.16361964,0.709,0.0,nasa_power_ml_plus_cams_spectral,0.4,low,0.9,6.3,poor locally,31.8,67.6,44.3,44.3,False,80,65.6,2.7,0,horizontal environmental reference,E,87.2,"sun low 3° (E) — face E, lift torso ~87° toward the sun if comfortable",100.0,False,,,50.0,1.2,1.2,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T08:00,deterministic,best_match,71.4,76,63.4,75.4,65.9,1011.2,1001.2,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.1,193,1.8,0.5,0.5,3600.0,1,0.0,0.8,160.0,13418.636,508.53,24.5,0.0,0.002,0.63,103.0,70.0,33.0,460.9,205.5,174.4,118.5,55.9,780.4,348.7,42,26,42,9,12,0,0,0,0,0,2536.089,4950.788,10337.927,19117.456,31342.604,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,1.0,0.0,0.5012165450121655,0.5001433897332951,0.6796116504854369,0.32038834951456313,0.6794724770642202,0.3205275229357798,1.0,0.0,0.0,42.0,0.0,62.3,1.0,46.7,43.3,261.0,502.0,60.6,5.1,7.0,1665.0,0.26,2.0,0.6,0.6,85.0,85.0,30.0,1.0,2026-09-24 15:00:00+00:00,75.08375024479524,14.916249755204754,101.12541899375083,163.98952095233346,390.28556464996916,63.52733987600712,103.0,460.9,33.0,0.5012165450121655,0,21.888888888888893,76,100.12,0.26,2026-09-21T12:00Z,0.12906392,0.12134312,281.77063,0.16348869,0.16348869,5.608,0.0352,nasa_power_ml_plus_cams_spectral,4.9,low,17.9,43.3,poor locally,38.2,63.2,47.0,47.0,False,76,65.9,2.1,0,horizontal environmental reference,E,75.1,"sun low 15° (E) — face E, lift torso ~75° toward the sun if comfortable",100.0,False,,,50.0,10.4,10.4,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T09:00,deterministic,best_match,73.9,69,63.1,77.4,66.6,1011.6,1001.6,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.8,162,2.7,1.85,1.85,3600.0,1,0.0,0.8,0.0,13517.061,721.785,23.7,0.0,0.008,0.89,311.0,253.0,58.0,710.1,483.6,394.0,320.5,73.5,899.7,613.0,42,27,41,9,12,0,0,0,0,0,2549.213,4960.63,10347.77,19130.578,31353.186,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,1.0,0.0,0.6430934656741109,0.6427406199021207,0.8135048231511254,0.1864951768488746,0.8134517766497462,0.1865482233502538,1.0,0.0,0.0,42.0,0.0,74.7,1.0,34.0,29.8,242.0,492.0,52.6,6.1,24.0,1611.0,0.25,2.0,1.9,1.9,86.0,86.0,30.0,1.0,2026-09-24 16:00:00+00:00,63.17710464466274,26.82289535533726,110.87857945353994,373.88511770555164,611.3752178413965,98.0117217665059,311.0,710.1,58.0,0.6430934656741109,0,23.277777777777782,69,100.16,0.25,2026-09-21T12:00Z,0.14263168,0.13399595,281.1178,0.16353226,0.16353226,16.892,0.2495,nasa_power_ml_plus_cams_spectral,16.0,low,36.1,46.2,below typical locally,52.5,65.7,57.1,57.1,False,69,66.6,2.8,0,horizontal environmental reference,ESE,63.2,"sun low 27° (ESE) — face ESE, lift torso ~63° toward the sun if comfortable",100.0,False,,,50.0,24.3,24.3,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-24T10:00,deterministic,best_match,76.6,61,62.2,79.1,67.0,1011.6,1001.7,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,159,2.2,3.5,3.5,3600.0,1,20.0,0.5,342.0,13615.485,1066.273,23.3,0.0,0.013,1.22,513.0,443.0,70.0,826.5,728.1,588.1,507.9,80.3,947.5,834.9,40,29,37,9,12,0,0,0,0,0,2552.494,4967.192,10354.331,19140.42,31363.772,America/Los_Angeles,34.03202,-118.52633,86.0,52.09648609161377,1.0,0.0,0.7045735475896168,0.7043957360162895,0.8635477582846004,0.1364522417153996,0.8636286345859547,0.13654140452304028,1.0,0.0,-0.09999999999990905,40.0,0.0,84.7,1.0,35.9,30.6,210.0,476.0,42.6,7.3,47.0,1517.0,0.24,3.0,3.85,3.85,86.0,86.0,30.0,2.0,2026-09-24 17:00:00+00:00,52.10615379655423,37.89384620344577,122.89478340723866,559.1950246353106,718.0995776210723,118.13794396037565,513.0,826.5,70.0,0.7045735475896168,0,24.777777777777775,61,100.17,0.24,2026-09-21T12:00Z,0.16630802,0.1560303,280.66934,0.16353226,0.16353226,28.027,0.618,nasa_power_ml_plus_cams_spectral,27.9,low-moderate,52.2,38.9,typical-to-good locally,65.3,62.8,64.4,64.4,False,61,67.0,4.3,0,horizontal environmental reference,ESE,52.1,"sun 38° up (ESE) — lay flat, or lift torso ~52° toward ESE to face it",100.0,False,,,50.0,35.9,35.9,,not specified,Environmental scores are skin-type independent.,not personalized
