model,time,member_count,p_cloud_lt_30,p_cloud_lt_60,p_precip_gt_0_01in,p_uv_ge_3,p_uv_ge_5,p_uv_ge_6,p_ghi_instant_ge_500,p_ghi_instant_ge_700,p_dni_instant_ge_600,p_dni_instant_ge_800,p_sun_score_ge_70,p_sun_score_ge_85,ghi_instant_mean,ghi_instant_std,dni_instant_mean,dni_instant_std,cloud_mean,cloud_std,uv_mean,uv_std
ecmwf_aifs025_ensemble,2026-09-22T10:00,51,84.31372549019608,96.07843137254902,0.0,,,,92.15686274509804,0.0,76.47058823529412,5.88235294117647,92.15686274509804,21.568627450980394,548.3294117647059,35.6312463667363,666.5039215686274,84.28560010057308,15.705882352941176,15.204333747516936,,
ecmwf_aifs025_ensemble,2026-09-22T11:00,51,86.27450980392157,96.07843137254902,0.0,,,,100.0,23.52941176470588,86.27450980392157,5.88235294117647,98.0392156862745,25.49019607843137,677.5333333333333,35.007197355210636,681.6411764705882,71.99004702448968,11.07843137254902,14.945023435585377,,
ecmwf_aifs025_ensemble,2026-09-22T12:00,51,94.11764705882352,100.0,0.0,,,,100.0,96.07843137254902,92.15686274509804,1.9607843137254901,100.0,29.411764705882355,766.6411764705883,30.860558494431615,689.2647058823529,58.234429072600726,8.882352941176471,13.155450670841391,,
ecmwf_aifs025_ensemble,2026-09-22T13:00,51,96.07843137254902,100.0,0.0,,,,100.0,100.0,94.11764705882352,0.0,100.0,35.294117647058826,801.0372549019606,26.35053669877952,692.7588235294119,47.845054818531,7.117647058823529,10.567207878760652,,
ecmwf_aifs025_ensemble,2026-09-22T14:00,51,96.07843137254902,100.0,0.0,,,,100.0,100.0,96.07843137254902,0.0,100.0,29.411764705882355,770.2901960784314,23.006410018966104,687.5196078431371,42.1191691257453,5.529411764705882,7.715835511923438,,
ecmwf_aifs025_ensemble,2026-09-22T15:00,51,100.0,100.0,0.0,,,,100.0,5.88235294117647,92.15686274509804,0.0,100.0,9.803921568627452,672.4313725490196,19.605136981883884,658.4549019607842,38.030210694791,4.254901960784314,5.620829608714009,,
ecmwf_aifs025_ensemble,2026-09-22T16:00,51,100.0,100.0,0.0,,,,88.23529411764706,0.0,45.09803921568628,0.0,100.0,0.0,519.3666666666666,16.160775558947247,589.2431372549021,34.969605401845534,3.1372549019607843,5.075508281317792,,
ecmwf_aifs025_ensemble,2026-09-22T17:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,35.294117647058826,0.0,335.0980392156863,12.79384993183957,470.79411764705884,32.83999032743284,2.215686274509804,5.250956962269624,,
ecmwf_aifs025_ensemble,2026-09-22T18:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,142.87843137254902,7.28330457211533,283.3156862745098,25.28629172139734,2.0784313725490198,4.79100464309899,,
ecmwf_aifs025_ensemble,2026-09-22T19:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9411764705882353,4.272759130612828,,
ecmwf_aifs025_ensemble,2026-09-22T20:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7843137254901962,4.871606410580379,,
ecmwf_aifs025_ensemble,2026-09-22T21:00,51,98.0392156862745,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411,6.348506077162146,,
ecmwf_aifs025_ensemble,2026-09-22T22:00,51,98.0392156862745,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9411764705882353,7.770229764185567,,
ecmwf_aifs025_ensemble,2026-09-22T23:00,51,96.07843137254902,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196078431372549,8.407186468357027,,
ecmwf_aifs025_ensemble,2026-09-23T00:00,51,96.07843137254902,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.243785538209979,,
ecmwf_aifs025_ensemble,2026-09-23T01:00,51,94.11764705882352,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.784313725490197,10.953198118340042,,
ecmwf_aifs025_ensemble,2026-09-23T02:00,51,74.50980392156863,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.529411764705884,16.620894008658464,,
ecmwf_aifs025_ensemble,2026-09-23T03:00,51,58.82352941176471,88.23529411764706,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.764705882352942,22.827692161315053,,
ecmwf_aifs025_ensemble,2026-09-23T04:00,51,56.86274509803921,80.3921568627451,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.50980392156863,27.80602276415641,,
ecmwf_aifs025_ensemble,2026-09-23T05:00,51,56.86274509803921,80.3921568627451,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.41176470588235,29.903295116483896,,
ecmwf_aifs025_ensemble,2026-09-23T06:00,51,56.86274509803921,80.3921568627451,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03921568627451,28.289192837063222,,
ecmwf_aifs025_ensemble,2026-09-23T07:00,51,56.86274509803921,86.27450980392157,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,40.04705882352941,4.440286159299939,0.0,0.0,26.0,23.961636004246454,,
ecmwf_aifs025_ensemble,2026-09-23T08:00,51,76.47058823529412,98.0392156862745,0.0,,,,0.0,0.0,94.11764705882352,3.9215686274509802,94.11764705882352,0.0,230.32745098039217,14.596877452816715,689.1470588235294,66.97028401594598,20.333333333333332,18.262164895396896,,
ecmwf_aifs025_ensemble,2026-09-23T09:00,51,84.31372549019608,100.0,0.0,,,,0.0,0.0,92.15686274509804,5.88235294117647,96.07843137254902,13.725490196078432,409.7490196078432,24.42843730203813,696.0999999999998,71.24791926786355,14.196078431372548,12.984636472143743,,
ecmwf_aifs025_ensemble,2026-09-23T10:00,51,94.11764705882352,100.0,0.0,,,,96.07843137254902,0.0,94.11764705882352,7.8431372549019605,100.0,49.01960784313725,568.1882352941177,28.549694548690525,719.9647058823532,67.36386812981989,8.843137254901961,9.798719404125436,,
ecmwf_aifs025_ensemble,2026-09-23T11:00,51,98.0392156862745,100.0,0.0,,,,100.0,45.09803921568628,96.07843137254902,9.803921568627452,100.0,58.82352941176471,696.5254901960785,28.049768934073263,727.2137254901962,57.76636052100856,5.137254901960785,8.874727281090136,,
ecmwf_aifs025_ensemble,2026-09-23T12:00,51,98.0392156862745,100.0,0.0,,,,100.0,100.0,100.0,1.9607843137254901,100.0,58.82352941176471,781.3901960784312,25.624037581161655,724.0470588235295,48.447721733601384,4.078431372549019,7.448068574482654,,
ecmwf_aifs025_ensemble,2026-09-23T13:00,51,100.0,100.0,0.0,,,,100.0,100.0,100.0,0.0,100.0,52.94117647058824,810.0372549019609,23.65125756304991,716.635294117647,43.01317390534864,3.2549019607843137,5.850959364941453,,
ecmwf_aifs025_ensemble,2026-09-23T14:00,51,100.0,100.0,0.0,,,,100.0,100.0,100.0,0.0,100.0,47.05882352941176,774.2901960784314,21.186724663354276,702.8705882352941,38.83046893416379,2.6470588235294117,4.484745385913295,,
ecmwf_aifs025_ensemble,2026-09-23T15:00,51,100.0,100.0,0.0,,,,100.0,7.8431372549019605,96.07843137254902,0.0,100.0,15.686274509803921,673.1411764705883,16.51481972618034,668.2901960784314,31.981246097686448,2.2549019607843137,4.18494032098381,,
ecmwf_aifs025_ensemble,2026-09-23T16:00,51,100.0,100.0,0.0,,,,90.19607843137256,0.0,45.09803921568628,0.0,100.0,0.0,518.5019607843137,13.115738487726546,596.1549019607843,28.39326197340129,2.0980392156862746,4.9081764514360495,,
ecmwf_aifs025_ensemble,2026-09-23T17:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,43.13725490196079,0.0,333.1372549019608,12.934140261869961,474.9098039215686,33.494418967356104,2.0784313725490198,5.410519890934334,,
ecmwf_aifs025_ensemble,2026-09-23T18:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,139.8862745098039,8.690362929310679,282.8843137254902,30.82250069380497,3.3333333333333335,5.472354764328301,,
ecmwf_aifs025_ensemble,2026-09-23T19:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176470588235294,7.344946241744568,,
ecmwf_aifs025_ensemble,2026-09-23T20:00,51,94.11764705882352,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.490196078431373,11.255882993385471,,
ecmwf_aifs025_ensemble,2026-09-23T21:00,51,88.23529411764706,98.0392156862745,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.941176470588236,15.737104898558544,,
ecmwf_aifs025_ensemble,2026-09-23T22:00,51,82.35294117647058,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.490196078431373,19.548271073442386,,
ecmwf_aifs025_ensemble,2026-09-23T23:00,51,82.35294117647058,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.994544778194435,,
ecmwf_aifs025_ensemble,2026-09-24T00:00,51,74.50980392156863,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.058823529411764,21.83063147479329,,
ecmwf_aifs025_ensemble,2026-09-24T01:00,51,68.62745098039215,90.19607843137256,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.705882352941178,21.58823208847548,,
ecmwf_aifs025_ensemble,2026-09-24T02:00,51,49.01960784313725,84.31372549019608,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.13725490196079,22.973044733202553,,
ecmwf_aifs025_ensemble,2026-09-24T03:00,51,45.09803921568628,74.50980392156863,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.68627450980392,26.106313562874732,,
ecmwf_aifs025_ensemble,2026-09-24T04:00,51,39.21568627450981,66.66666666666666,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68627450980392,29.29060613649259,,
ecmwf_aifs025_ensemble,2026-09-24T05:00,51,41.17647058823529,62.745098039215684,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.78431372549019,30.947900559159223,,
ecmwf_aifs025_ensemble,2026-09-24T06:00,51,41.17647058823529,66.66666666666666,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.90196078431372,29.413775617530494,,
ecmwf_aifs025_ensemble,2026-09-24T07:00,51,41.17647058823529,74.50980392156863,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,36.807843137254906,4.029284955783341,0.0,0.0,41.23529411764706,26.04886810231425,,
ecmwf_aifs025_ensemble,2026-09-24T08:00,51,45.09803921568628,84.31372549019608,0.0,,,,0.0,0.0,54.90196078431373,0.0,52.94117647058824,0.0,210.07647058823528,15.017983729319914,602.4607843137255,78.98591286661532,34.78431372549019,22.88695150122899,,
ecmwf_aifs025_ensemble,2026-09-24T09:00,51,68.62745098039215,90.19607843137256,0.0,,,,0.0,0.0,56.86274509803921,0.0,74.50980392156863,0.0,375.75490196078437,25.27144882056025,601.1392156862745,77.80683537692912,27.784313725490197,21.430178464483394,,
ecmwf_aifs025_ensemble,2026-09-24T10:00,51,74.50980392156863,92.15686274509804,0.0,,,,80.3921568627451,0.0,70.58823529411765,0.0,88.23529411764706,1.9607843137254901,528.0803921568628,29.793583333381324,630.535294117647,71.68431857395149,21.49019607843137,22.033041141902867,,
ecmwf_aifs025_ensemble,2026-09-24T11:00,51,78.43137254901961,94.11764705882352,0.0,,,,100.0,3.9215686274509802,78.43137254901961,0.0,98.0392156862745,5.88235294117647,656.9941176470589,29.805344566132476,651.9392156862746,61.858406311289244,17.254901960784313,22.940656605472217,,
ecmwf_aifs025_ensemble,2026-09-24T12:00,51,82.35294117647058,94.11764705882352,0.0,,,,100.0,96.07843137254902,86.27450980392157,0.0,100.0,15.686274509803921,747.6313725490197,28.594632294863167,667.0725490196078,54.399132634377075,15.686274509803921,22.204044853204948,,
ecmwf_aifs025_ensemble,2026-09-24T13:00,51,84.31372549019608,96.07843137254902,0.0,,,,100.0,100.0,94.11764705882352,0.0,98.0392156862745,25.49019607843137,784.6843137254904,28.59163075131615,678.035294117647,52.33873450334623,14.686274509803921,21.13337663136531,,
ecmwf_aifs025_ensemble,2026-09-24T14:00,51,88.23529411764706,92.15686274509804,0.0,,,,100.0,96.07843137254902,90.19607843137256,0.0,98.0392156862745,23.52941176470588,756.472549019608,28.561148985510872,678.2549019607843,52.76052810094111,14.196078431372548,20.62039728797012,,
ecmwf_aifs025_ensemble,2026-09-24T15:00,51,86.27450980392157,92.15686274509804,0.0,,,,100.0,0.0,88.23529411764706,0.0,98.0392156862745,11.76470588235294,660.5019607843138,26.263811529906153,652.086274509804,51.47604499029755,13.823529411764707,20.92243378037358,,
ecmwf_aifs025_ensemble,2026-09-24T16:00,51,84.31372549019608,94.11764705882352,0.0,,,,74.50980392156863,0.0,37.254901960784316,0.0,92.15686274509804,0.0,508.65882352941173,22.417905133803988,583.3117647058823,49.09700458096735,13.686274509803921,21.7582078270049,,
ecmwf_aifs025_ensemble,2026-09-24T17:00,51,84.31372549019608,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,27.450980392156865,0.0,325.2607843137255,17.769165185020622,463.3176470588235,46.58490187123873,13.450980392156863,21.927438268516635,,
ecmwf_aifs025_ensemble,2026-09-24T18:00,51,86.27450980392157,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,133.91764705882352,9.609385118359091,271.74901960784314,34.852462596201256,13.411764705882353,20.506756418886173,,
ecmwf_aifs025_ensemble,2026-09-24T19:00,51,86.27450980392157,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.372549019607844,18.53856605491776,,
ecmwf_aifs025_ensemble,2026-09-24T20:00,51,84.31372549019608,98.0392156862745,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.490196078431373,17.59019334631613,,
ecmwf_aifs025_ensemble,2026-09-24T21:00,51,86.27450980392157,96.07843137254902,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.705882352941176,18.45783748725409,,
ecmwf_aifs025_ensemble,2026-09-24T22:00,51,82.35294117647058,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.313725490196079,20.52948143142289,,
ecmwf_aifs025_ensemble,2026-09-24T23:00,51,78.43137254901961,92.15686274509804,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.647058823529411,22.088751462599024,,
ecmwf_aifs025_ensemble,2026-09-25T00:00,51,74.50980392156863,90.19607843137256,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.84313725490196,21.491740319499126,,
ecmwf_aifs025_ensemble,2026-09-25T01:00,51,64.70588235294117,86.27450980392157,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.568627450980394,21.543681117172884,,
ecmwf_aifs025_ensemble,2026-09-25T02:00,51,47.05882352941176,84.31372549019608,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11764705882353,24.039673091640434,,
ecmwf_aifs025_ensemble,2026-09-25T03:00,51,41.17647058823529,74.50980392156863,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.568627450980394,28.31907830559518,,
ecmwf_aifs025_ensemble,2026-09-25T04:00,51,33.33333333333333,64.70588235294117,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.23529411764706,32.573356127543335,,
ecmwf_aifs025_ensemble,2026-09-25T05:00,51,33.33333333333333,60.78431372549019,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.15686274509804,35.1746343543296,,
ecmwf_aifs025_ensemble,2026-09-25T06:00,51,33.33333333333333,60.78431372549019,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.86274509803921,34.33308585480958,,
ecmwf_aifs025_ensemble,2026-09-25T07:00,51,33.33333333333333,62.745098039215684,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.77450980392157,5.078261243270373,0.0,0.0,51.01960784313726,33.21595411610417,,
ecmwf_aifs025_ensemble,2026-09-25T08:00,51,29.411764705882355,58.82352941176471,0.0,,,,0.0,0.0,72.54901960784314,0.0,72.54901960784314,0.0,217.9725490196078,16.828916524023434,650.4627450980394,83.9211843595747,51.35294117647059,32.93801665517325,,
ecmwf_aifs025_ensemble,2026-09-25T09:00,51,33.33333333333333,58.82352941176471,0.0,,,,0.0,0.0,72.54901960784314,0.0,78.43137254901961,13.725490196078432,390.84117647058827,29.086877979395364,653.1333333333334,88.02622033614,51.23529411764706,34.1312690858656,,
ecmwf_aifs025_ensemble,2026-09-25T10:00,51,35.294117647058826,52.94117647058824,0.0,,,,88.23529411764706,0.0,76.47058823529412,5.88235294117647,92.15686274509804,27.450980392156865,544.7098039215686,35.748243340908154,676.4098039215688,85.83078761121084,50.98039215686274,36.218498144499826,,
ecmwf_aifs025_ensemble,2026-09-25T11:00,51,35.294117647058826,49.01960784313725,0.0,,,,100.0,25.49019607843137,80.3921568627451,5.88235294117647,98.0392156862745,37.254901960784316,670.0431372549019,38.13092317215496,685.3882352941177,79.24104402911114,50.86274509803921,37.41979134513881,,
ecmwf_aifs025_ensemble,2026-09-25T12:00,51,33.33333333333333,49.01960784313725,0.0,,,,100.0,92.15686274509804,82.35294117647058,3.9215686274509802,100.0,39.21568627450981,753.8196078431373,38.27486391671611,685.8274509803921,72.84257567777618,51.372549019607845,35.64938192132578,,
ecmwf_aifs025_ensemble,2026-09-25T13:00,51,29.411764705882355,54.90196078431373,0.0,,,,100.0,98.0392156862745,84.31372549019608,1.9607843137254901,98.0392156862745,39.21568627450981,783.1156862745097,37.60116153817072,682.7372549019608,68.85392061686629,51.3921568627451,33.44492692853285,,
ecmwf_aifs025_ensemble,2026-09-25T14:00,51,25.49019607843137,60.78431372549019,0.0,,,,100.0,86.27450980392157,84.31372549019608,0.0,98.0392156862745,31.372549019607842,749.3392156862745,35.16047257038149,673.1235294117647,65.06663534634413,51.35294117647059,32.487427432415615,,
ecmwf_aifs025_ensemble,2026-09-25T15:00,51,31.372549019607842,54.90196078431373,0.0,,,,100.0,1.9607843137254901,82.35294117647058,0.0,98.0392156862745,15.686274509803921,651.3372549019608,29.577430319649572,642.5647058823529,58.142648111448835,51.0,33.94996318112878,,
