time_utc,cams_uv_biologically_effective_dose,cams_uv_biologically_effective_dose_clear_sky,cams_surface_downward_uv_radiation,source,cams_total_aerosol_optical_depth_at_340_nm,cams_total_aerosol_optical_depth_at_355_nm,cams_total_aerosol_optical_depth_at_380_nm,cams_total_aerosol_optical_depth_at_400_nm,cams_total_absorption_aerosol_optical_depth_at_340_nm,cams_total_absorption_aerosol_optical_depth_at_355_nm,cams_total_absorption_aerosol_optical_depth_at_380_nm,cams_total_absorption_aerosol_optical_depth_at_400_nm,cams_single_scattering_albedo_at_340_nm,cams_single_scattering_albedo_at_355_nm,cams_single_scattering_albedo_at_380_nm,cams_single_scattering_albedo_at_400_nm,cams_asymmetry_factor_at_340_nm,cams_asymmetry_factor_at_355_nm,cams_asymmetry_factor_at_380_nm,cams_asymmetry_factor_at_400_nm,cams_gems_total_column_ozone,cams_total_column_vertically_integrated_water_vapour,cams_total_column_cloud_liquid_water,cams_total_column_cloud_ice_water,cams_total_cloud_cover,cams_forecast_albedo,cams_surface_direct_normal_short_wave_solar_radiation,cams_surface_short_wave_solar_radiation_downwards,cams_cycle
2026-09-21 22:00:00+00:00,0.011273674,0.016259061,1.069543e+06,cams_direct_forecast,0.19003269,0.18553238,0.1775865,0.17090112,0.012189376,0.011724216,0.010999456,0.010419447,0.9358388,0.93679005,0.93804383,0.9390143,0.7141797,0.7154667,0.7169219,0.7176882,0.0060206363,30.58081,0.04862963,0.00031872478,0.7792464,0.16579914,3.243849e+06,8.084597e+06,2026-09-21T12:00Z
2026-09-21 23:00:00+00:00,0.0020509616,0.0027509735,1.115057e+06,cams_direct_forecast,0.19216864,0.18766408,0.17969017,0.17296778,0.012658673,0.0121740755,0.0114192,0.010815541,0.9341267,0.935127,0.93644965,0.9374697,0.7124702,0.7137401,0.7151377,0.7158641,0.0060193506,30.270859,0.039844576,0.000118683645,0.6872816,0.16601592,3.834931e+06,8.492108e+06,2026-09-21T12:00Z
2026-09-22 00:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.1876312,0.18319869,0.1753534,0.1687412,0.013003719,0.012505773,0.011730023,0.011111397,0.93069655,0.9317372,0.9331069,0.9341513,0.7091846,0.7103551,0.711532,0.71208966,0.0059974426,29.927902,0.031016987,6.1035156e-05,0.60621136,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 01:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.18692234,0.18258774,0.17489527,0.16839606,0.013483605,0.0129686985,0.012164387,0.011504084,0.9278627,0.9289701,0.93044496,0.9316814,0.70809543,0.7093019,0.71051073,0.71112,0.0059950817,29.148254,0.014408316,0.0002475276,0.55273837,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 02:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.19233634,0.18795468,0.18015678,0.17355223,0.014065204,0.013529966,0.012692569,0.011988787,0.92686886,0.92801154,0.92954403,0.93091804,0.7103349,0.7116102,0.71292543,0.7136356,0.00600443,28.249084,0.00572069,0.00458764,0.899368,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 03:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.1988722,0.19436242,0.18633361,0.17953265,0.014553979,0.014002153,0.0131376395,0.012400079,0.9267844,0.9279261,0.92946243,0.93090105,0.71192974,0.7132397,0.7146183,0.71538776,0.006012947,27.331863,0.0013495355,0.008503702,0.918929,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 04:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.21010193,0.20525198,0.19664446,0.18937819,0.015002528,0.014435057,0.013545884,0.012787767,0.9285313,0.92960924,0.931054,0.9324155,0.7133413,0.71463543,0.7160027,0.71676534,0.006014978,26.345123,0.0022734432,0.011494327,0.93990445,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 05:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.21233577,0.20730625,0.19842716,0.19097036,0.015046112,0.014478263,0.013588397,0.012834006,0.9291178,0.93013746,0.9314973,0.93277365,0.7120112,0.7132335,0.71449065,0.7151797,0.006013853,25.376328,0.0057386896,0.009514503,0.84326535,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 06:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.21472469,0.20954679,0.20044059,0.19282186,0.014995625,0.014430615,0.013545113,0.012799801,0.9301579,0.9311283,0.9324173,0.9336124,0.7113307,0.7125053,0.71369326,0.7143405,0.0060254005,24.380203,0.009402449,0.0062934794,0.8021845,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 07:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.21459255,0.20930262,0.2000383,0.19231857,0.0151051935,0.014535919,0.0136440275,0.012900036,0.9296098,0.93055034,0.9317926,0.9329229,0.7074136,0.7084885,0.7095044,0.7100275,0.006051109,23.595367,0.012383223,0.00446405,0.82655174,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 08:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.22090016,0.21537341,0.20572254,0.19770105,0.015437299,0.014853824,0.013940393,0.0131894555,0.93011564,0.9310312,0.93223655,0.9332857,0.7041678,0.7051873,0.70611024,0.7065656,0.006083976,22.98973,0.013602313,0.0020886755,0.5787225,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 09:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.2250263,0.21918873,0.20905514,0.20067814,0.015802156,0.015202354,0.014265759,0.013527043,0.929777,0.9306428,0.93176126,0.9325936,0.69834995,0.69918555,0.6997887,0.6999949,0.006115024,22.550827,0.012976587,0.0002542613,0.29669827,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 10:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.22757773,0.22142746,0.21081977,0.20210488,0.016179014,0.0155632,0.014602533,0.013859347,0.9289086,0.9297152,0.93073523,0.93142563,0.6934957,0.6941053,0.6943259,0.69423497,0.0061406246,22.157639,0.009865193,6.1033585e-05,0.19537705,0.166089,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 11:00:00+00:00,0.0,0.0,1.122644e+06,cams_direct_forecast,0.23566392,0.22917762,0.21801907,0.20887646,0.016435115,0.015807118,0.014827904,0.014080789,0.9302622,0.93102896,0.9319905,0.93259007,0.69338536,0.69391793,0.69401723,0.6938237,0.006157043,21.67656,0.0055707167,0.0002339818,0.23176461,0.16604578,4.051907e+06,8.548829e+06,2026-09-21T12:00Z
2026-09-22 12:00:00+00:00,0.0022962443,0.002365455,1.125202e+06,cams_direct_forecast,0.24734691,0.24055766,0.22887072,0.21928413,0.016574197,0.015937233,0.014944414,0.01419768,0.9329902,0.9337475,0.93470263,0.9352535,0.69583786,0.6963965,0.6965518,0.69638985,0.006151424,21.158142,0.003090533,0.00049678335,0.30915987,0.16527045,4.212847e+06,8.570788e+06,2026-09-21T12:00Z
2026-09-22 13:00:00+00:00,0.014162852,0.014637406,1.164363e+06,cams_direct_forecast,0.25122038,0.24433045,0.2324602,0.22272035,0.016645273,0.016002199,0.015000556,0.014254974,0.93374413,0.9345076,0.9354729,0.93599844,0.6961093,0.6966466,0.696777,0.6965859,0.0061381604,20.710314,0.002873476,0.00065272395,0.3392098,0.1650238,5.545926e+06,8.973545e+06,2026-09-21T12:00Z
2026-09-22 14:00:00+00:00,0.03830706,0.0408573,1.267693e+06,cams_direct_forecast,0.26668173,0.2595212,0.24713667,0.23693039,0.016975561,0.016315572,0.01528823,0.014529915,0.9363474,0.93713456,0.9381412,0.93867654,0.70120597,0.7018713,0.7022394,0.70220655,0.0061202343,20.553583,0.006108056,0.0009764541,0.40006334,0.16482031,7.624706e+06,9.995669e+06,2026-09-21T12:00Z
2026-09-22 15:00:00+00:00,0.06856965,0.07726755,1.439251e+06,cams_direct_forecast,0.2945404,0.28700966,0.2738859,0.26298404,0.017282147,0.016606985,0.015556915,0.014783965,0.94132364,0.9421366,0.94319785,0.9437826,0.7103528,0.71134907,0.71232116,0.71273834,0.0061083315,20.730934,0.010958807,0.0027361363,0.5322294,0.16470462,9.919045e+06,1.1588276e+07,2026-09-21T12:00Z
2026-09-22 16:00:00+00:00,0.08639917,0.11241464,1.669111e+06,cams_direct_forecast,0.33313707,0.32486516,0.3104025,0.2983436,0.017696476,0.017002823,0.015924804,0.01513191,0.94686544,0.947648,0.9486826,0.94926655,0.7189024,0.720127,0.7215484,0.7223128,0.006102566,21.080276,0.018748742,0.0147640705,0.9012144,0.16474885,1.221698e+07,1.3598965e+07,2026-09-21T12:00Z
2026-09-22 17:00:00+00:00,0.068096556,0.1331336,1.929912e+06,cams_direct_forecast,0.36373022,0.35503078,0.33975282,0.32695407,0.01803581,0.017328266,0.01622908,0.015420988,0.95039284,0.95117086,0.95221096,0.95281243,0.72476166,0.72621095,0.72806156,0.7291671,0.006102121,21.622772,0.053004783,0.044828113,0.99984556,0.16474885,1.4330125e+07,1.5867187e+07,2026-09-21T12:00Z
2026-09-22 18:00:00+00:00,0.05694803,0.1297034,2.139055e+06,cams_direct_forecast,0.4139879,0.40440878,0.3875053,0.37327018,0.018398812,0.017674455,0.016549995,0.015724184,0.9555582,0.9562966,0.95729196,0.95787555,0.7320471,0.73368794,0.7358983,0.737282,0.0061029643,23.364334,0.07651603,0.05458373,1.0,0.16474885,1.5580678e+07,1.7841104e+07,2026-09-21T12:00Z
2026-09-22 19:00:00+00:00,0.041321196,0.10910925,2.295658e+06,cams_direct_forecast,0.44290194,0.4328526,0.415043,0.3999884,0.018419992,0.01769283,0.01656463,0.015736625,0.9583109,0.9590253,0.9599898,0.9605575,0.7370075,0.73874986,0.7411485,0.7426713,0.0061085164,25.354279,0.13487768,0.04484095,1.0,0.16469032,1.5900352e+07,1.9156512e+07,2026-09-21T12:00Z
2026-09-22 20:00:00+00:00,0.02637508,0.07514261,2.450049e+06,cams_direct_forecast,0.4086575,0.3991972,0.3824767,0.36837882,0.018060662,0.017346783,0.01623911,0.015426107,0.95575213,0.9564933,0.9574895,0.9580713,0.73240817,0.734043,0.7362384,0.7375904,0.006127218,26.731796,0.16568282,0.020974215,1.0,0.1647771,1.615706e+07,2.0216032e+07,2026-09-21T12:00Z
2026-09-22 21:00:00+00:00,0.016784068,0.03990955,2.560919e+06,cams_direct_forecast,0.36039385,0.3516787,0.3363582,0.32350922,0.016801367,0.01613462,0.015100221,0.014340931,0.9533644,0.9541054,0.95509106,0.9556552,0.7263515,0.72774714,0.7295002,0.7304852,0.0061486433,28.057281,0.10384924,0.027040534,0.9999996,0.16496527,1.6365379e+07,2.0977888e+07,2026-09-21T12:00Z
2026-09-22 22:00:00+00:00,0.007194561,0.0145828035,2.618957e+06,cams_direct_forecast,0.32012892,0.3122791,0.29850465,0.28697047,0.015752804,0.015124991,0.0141512165,0.013436493,0.9507949,0.9515687,0.9525955,0.9531807,0.7205153,0.7217577,0.7232351,0.7239926,0.006158625,28.827652,0.06643662,0.03224902,0.9999997,0.16519737,1.6447582e+07,2.1426992e+07,2026-09-21T12:00Z
2026-09-22 23:00:00+00:00,0.0014880599,0.002425055,2.652171e+06,cams_direct_forecast,0.3267123,0.31881553,0.304915,0.29324028,0.015429195,0.014810185,0.013850984,0.013147395,0.9527657,0.95353734,0.9545653,0.9551559,0.72353417,0.72482526,0.72639036,0.7272019,0.0061512557,29.83281,0.028093286,0.036333393,1.0000002,0.16540146,1.6597237e+07,2.1681456e+07,2026-09-21T12:00Z
2026-09-23 00:00:00+00:00,0.0,0.0,2.655592e+06,cams_direct_forecast,0.3398219,0.3317542,0.31750742,0.3055029,0.015341259,0.014722304,0.013763829,0.013061235,0.9548362,0.9556038,0.9566308,0.9572268,0.7268259,0.72818315,0.7298706,0.7307693,0.0061460654,30.264374,0.019612383,0.024718449,0.93407905,0.16548759,1.6597289e+07,2.170984e+07,2026-09-21T12:00Z
2026-09-23 01:00:00+00:00,0.0,0.0,2.65565e+06,cams_direct_forecast,0.3243466,0.31658918,0.30290523,0.29138947,0.014956329,0.014352097,0.013416452,0.0127306655,0.9538811,0.9546596,0.95570004,0.95630294,0.72475916,0.72604686,0.72761065,0.7284133,0.0061578457,30.029358,0.023891568,0.012465034,0.91828376,0.16548789,1.6597289e+07,2.1710288e+07,2026-09-21T12:00Z
2026-09-23 02:00:00+00:00,0.0,0.0,2.655656e+06,cams_direct_forecast,0.31426644,0.30681464,0.29364198,0.2825362,0.014127491,0.013557001,0.012673252,0.012024776,0.95500374,0.9557711,0.9567983,0.95739657,0.7273732,0.7287087,0.73035175,0.7312254,0.006162749,29.263855,0.01735108,0.0061528087,0.84233105,0.16548789,1.6597289e+07,2.170952e+07,2026-09-21T12:00Z
2026-09-23 03:00:00+00:00,0.0,0.0,2.655641e+06,cams_direct_forecast,0.29232422,0.28526875,0.27283087,0.26237646,0.013293102,0.012757988,0.011928484,0.011318768,0.95448434,0.95523566,0.95623684,0.95681846,0.72564584,0.72691363,0.7284353,0.7292261,0.0061585293,28.451324,0.014229987,0.0070973523,0.8194281,0.16548818,1.6597289e+07,2.1709648e+07,2026-09-21T12:00Z
2026-09-23 04:00:00+00:00,0.0,0.0,2.655628e+06,cams_direct_forecast,0.27479282,0.26797903,0.25602302,0.24602172,0.013084646,0.012559644,0.01174528,0.011146326,0.9523399,0.9530884,0.9540809,0.95465046,0.720432,0.72156715,0.7228511,0.723462,0.006150895,27.671997,0.010124207,0.007461887,0.7928456,0.16548789,1.6597289e+07,2.1709712e+07,2026-09-21T12:00Z
2026-09-23 05:00:00+00:00,0.0,0.0,2.655595e+06,cams_direct_forecast,0.254849,0.24838878,0.23708937,0.22766624,0.012856319,0.0123412525,0.011542146,0.010952671,0.949534,0.95029545,0.9512983,0.9518726,0.7157112,0.7166979,0.7177082,0.71809834,0.006141565,27.189713,0.003706364,0.002308528,0.47613978,0.16548759,1.6597289e+07,2.1710496e+07,2026-09-21T12:00Z
2026-09-23 06:00:00+00:00,0.0,0.0,2.655663e+06,cams_direct_forecast,0.22314584,0.21734072,0.20722759,0.19883023,0.0120919105,0.01160838,0.010857866,0.010301638,0.9458089,0.9465861,0.9476011,0.9481859,0.7078295,0.70859635,0.7092082,0.70928603,0.006139007,26.588455,0.0052040396,0.008124873,0.22356087,0.16548818,1.6597289e+07,2.1709776e+07,2026-09-21T12:00Z
2026-09-23 07:00:00+00:00,0.0,0.0,2.655582e+06,cams_direct_forecast,0.22090589,0.2151534,0.20513612,0.19682151,0.011652738,0.011186831,0.010463568,0.009926247,0.94725156,0.94800603,0.9489926,0.94956845,0.70892453,0.70970947,0.7103633,0.7104801,0.00614394,25.97377,0.0039505316,0.002716053,0.32406855,0.16548818,1.6597289e+07,2.1710192e+07,2026-09-21T12:00Z
2026-09-23 08:00:00+00:00,0.0,0.0,2.655614e+06,cams_direct_forecast,0.21796595,0.21232016,0.20248348,0.1943124,0.011477655,0.011018523,0.010306016,0.009776294,0.94734246,0.9481043,0.9491027,0.94968826,0.7092566,0.71006626,0.71076393,0.7109145,0.006145635,25.452255,0.0033311425,0.0015463119,0.29504323,0.16548818,1.6597289e+07,2.1709952e+07,2026-09-21T12:00Z
2026-09-23 09:00:00+00:00,0.0,0.0,2.655576e+06,cams_direct_forecast,0.2157348,0.2101865,0.20050722,0.19246064,0.011662725,0.011196554,0.010472563,0.009934253,0.9459392,0.94673043,0.9477694,0.94838214,0.7078698,0.70868427,0.70938814,0.70954174,0.0061395844,25.109726,0.0035023838,0.00011868191,0.11385638,0.16548818,1.6597289e+07,2.1709632e+07,2026-09-21T12:00Z
2026-09-23 10:00:00+00:00,0.0,0.0,2.65562e+06,cams_direct_forecast,0.20916139,0.20377098,0.19437602,0.18656792,0.011782687,0.011312213,0.010581776,0.0100385025,0.94366306,0.9444813,0.9455556,0.9461893,0.70474607,0.7055108,0.7061236,0.7062082,0.006132468,24.671982,0.0049344674,0.0,0.24098656,0.16548818,1.6597289e+07,2.170976e+07,2026-09-21T12:00Z
2026-09-23 11:00:00+00:00,0.0,0.0,2.655623e+06,cams_direct_forecast,0.19902962,0.1938647,0.18487301,0.17741132,0.011649801,0.011185879,0.0104653565,0.009927781,0.94145554,0.9422886,0.9433801,0.94402987,0.7009682,0.7016636,0.70215297,0.70214987,0.0061275694,24.087692,0.0044426317,0.0,0.2942777,0.16544467,1.6597289e+07,2.1710064e+07,2026-09-21T12:00Z
2026-09-23 12:00:00+00:00,0.0022315106,0.0023011796,2.657347e+06,cams_direct_forecast,0.19373368,0.18869658,0.17992903,0.17265631,0.011533583,0.011075072,0.010362465,0.009829386,0.9404466,0.9412864,0.9423875,0.94305027,0.69923836,0.69990534,0.7003409,0.70030016,0.006115448,23.56073,0.0028741572,0.0,0.2913851,0.16466963,1.6696857e+07,2.172544e+07,2026-09-21T12:00Z
2026-09-23 13:00:00+00:00,0.014393681,0.014663951,2.688671e+06,cams_direct_forecast,0.19203535,0.18705846,0.17839554,0.17120385,0.011568533,0.011109315,0.010395132,0.009859845,0.9397363,0.9405898,0.9417093,0.9423885,0.6986621,0.6993337,0.6997746,0.6997386,0.0061077485,23.235504,0.0021913657,0.0,0.124488786,0.16442299,1.7403664e+07,2.2003824e+07,2026-09-21T12:00Z
2026-09-23 14:00:00+00:00,0.040931627,0.041347668,2.772635e+06,cams_direct_forecast,0.191315,0.18631639,0.17762221,0.17041537,0.011654252,0.0111918235,0.010472711,0.009934844,0.93905556,0.93990386,0.9410117,0.94167495,0.697566,0.6981851,0.6985388,0.6984322,0.0060988865,23.132172,0.0011720824,0.0,0.08700731,0.16422045,1.8639312e+07,2.2760608e+07,2026-09-21T12:00Z
2026-09-23 15:00:00+00:00,0.0771326,0.078962855,2.922716e+06,cams_direct_forecast,0.19066603,0.1857011,0.17706087,0.16989312,0.011557888,0.011098964,0.010385467,0.009853903,0.9393225,0.9401728,0.9412854,0.9419398,0.69746596,0.69809234,0.69846225,0.69836545,0.0060910964,23.101135,0.0011854945,0.0,0.12775913,0.1640895,2.0386864e+07,2.4097584e+07,2026-09-21T12:00Z
2026-09-23 16:00:00+00:00,0.099104136,0.11536189,3.114556e+06,cams_direct_forecast,0.20371616,0.19840792,0.18917558,0.18152033,0.011572894,0.011112516,0.010397006,0.00986557,0.94315964,0.9439601,0.9450086,0.94561803,0.70127034,0.70198214,0.70252997,0.7025698,0.006087119,23.394165,0.016115021,0.0,0.57671607,0.16414708,2.2204304e+07,2.5874656e+07,2026-09-21T12:00Z
2026-09-23 17:00:00+00:00,0.09358828,0.13754106,3.324141e+06,cams_direct_forecast,0.21871011,0.21302904,0.20314604,0.19494851,0.011810089,0.011339245,0.010607727,0.010067923,0.9459786,0.94674826,0.9477593,0.94833225,0.7043568,0.7051583,0.7058861,0.70606315,0.006087274,24.040878,0.043370407,0.0,0.9292725,0.16414708,2.4276832e+07,2.7901552e+07,2026-09-21T12:00Z
2026-09-23 18:00:00+00:00,0.063391745,0.13684462,3.547596e+06,cams_direct_forecast,0.24307221,0.23694767,0.22625063,0.2173385,0.012098638,0.011615359,0.010864912,0.010313773,0.9502241,0.9509771,0.9519762,0.95254296,0.7111973,0.7122522,0.713445,0.7139892,0.006088445,24.613297,0.11533922,0.0,0.9999985,0.16414708,2.5937248e+07,2.9835904e+07,2026-09-21T12:00Z
2026-09-23 19:00:00+00:00,0.04896398,0.11424519,3.723734e+06,cams_direct_forecast,0.25057372,0.2443304,0.23340245,0.22427838,0.012241,0.011751509,0.0109915035,0.010433703,0.9511479,0.9519028,0.95290726,0.9534785,0.71263623,0.713759,0.7150695,0.71569824,0.0060884347,25.04657,0.15524079,0.0,0.99999845,0.1640895,2.7027632e+07,3.1463584e+07,2026-09-21T12:00Z
2026-09-23 20:00:00+00:00,0.047558166,0.077682145,3.904571e+06,cams_direct_forecast,0.2571019,0.25061825,0.23929667,0.2298644,0.012230318,0.011740738,0.010980584,0.01042275,0.9524303,0.95315325,0.9541136,0.95465755,0.71283555,0.7139094,0.7151498,0.7157256,0.0060945475,25.325089,0.075279586,0.0,0.8833829,0.16417629,2.8080368e+07,3.2926064e+07,2026-09-21T12:00Z
2026-09-23 21:00:00+00:00,0.036497436,0.04129888,4.047144e+06,cams_direct_forecast,0.22007623,0.2141796,0.20395991,0.19551444,0.011983825,0.011503995,0.010758681,0.0102116885,0.9455152,0.94625586,0.947218,0.94773626,0.6996999,0.7002661,0.7005879,0.7004222,0.0061071375,25.262955,0.023421638,0.0,0.39946145,0.16436541,2.9355552e+07,3.415456e+07,2026-09-21T12:00Z
2026-09-23 22:00:00+00:00,0.014298067,0.0148412315,4.138764e+06,cams_direct_forecast,0.19257902,0.18731062,0.17820469,0.17070368,0.0115977805,0.011134444,0.010413988,0.009885091,0.9397722,0.94055223,0.9415573,0.9420876,0.6902266,0.6904995,0.6902955,0.6897307,0.006110654,24.78952,0.0047913343,0.0,0.183359,0.16459715,3.04644e+07,3.496667e+07,2026-09-21T12:00Z
2026-09-23 23:00:00+00:00,0.0022653316,0.0023572622,4.185242e+06,cams_direct_forecast,0.17883009,0.17390479,0.16539705,0.15839958,0.011375613,0.010921818,0.010215885,0.009697083,0.9363829,0.9371905,0.9382284,0.9387746,0.68616104,0.6862981,0.685852,0.6851151,0.0060993405,24.241226,0.0034076006,0.0,0.18687938,0.16480058,3.1320368e+07,3.538808e+07,2026-09-21T12:00Z
2026-09-24 00:00:00+00:00,0.0,0.0,4.19142e+06,cams_direct_forecast,0.16600026,0.16139294,0.15344606,0.14691985,0.011136377,0.010693246,0.010003208,0.009495216,0.93291116,0.93374175,0.934807,0.93536866,0.6825612,0.68256366,0.68188465,0.6809915,0.0060836943,23.40718,0.0038465292,0.0,0.20115203,0.16488642,3.1608016e+07,3.5444416e+07,2026-09-21T12:00Z
2026-09-24 01:00:00+00:00,0.0,0.0,4.191277e+06,cams_direct_forecast,0.15457363,0.15027225,0.14286368,0.13678966,0.010729171,0.0103037795,0.009640648,0.00915127,0.93059057,0.93143475,0.93252045,0.9331011,0.6783479,0.67826074,0.6774274,0.6764495,0.00608027,22.405685,0.002141466,0.0,0.084510006,0.16488642,3.1608016e+07,3.54444e+07,2026-09-21T12:00Z
