model,variable,lead_days,n,mae,rmse,bias,correlation,verification_source,inverse_mae,normalized_weight
ncep_nbm_conus,precipitation,1,16872,0.19623636794689428,2.2377937966531896,0.006821953532479846,0.12612708601643666,openmeteo_historical_forecast_best_match,5.09589537587967,0.26818272165439333
ncep_nbm_conus,precipitation,2,16848,0.19959639126305795,2.2423273208577617,0.0016737891737891731,0.08886219267307899,openmeteo_historical_forecast_best_match,5.01011062210063,0.352040078691162
ncep_nbm_conus,precipitation,3,16824,0.19631478839752736,2.2332993553174294,-0.005004755111745128,0.10850224765322271,openmeteo_historical_forecast_best_match,5.093859755359088,0.3707699363354414
ncep_nbm_conus,precipitation,4,16800,0.20239880952380954,2.236998281073056,-0.006672619047619051,0.09951572803943182,openmeteo_historical_forecast_best_match,4.940740522895038,0.35864017144256927
ncep_nbm_conus,precipitation,5,16776,0.196101573676681,2.2475597427720397,-0.019659036719122554,0.06448833717934886,openmeteo_historical_forecast_best_match,5.099398139704541,0.3335931720217463
ncep_nbm_conus,precipitation,6,16752,0.1998030085959885,2.312129962133531,-0.020230420248328558,0.03217450613353199,openmeteo_historical_forecast_best_match,5.004929640584387,0.3165867384106819
ncep_nbm_conus,precipitation,7,16728,0.19298182687709228,2.2526508110911703,-0.029961740793878526,0.05032569081288591,openmeteo_historical_forecast_best_match,5.181835078371849,0.3271885788604267
ncep_nbm_conus,shortwave_radiation,0,16758,38.35762024107889,78.55775114492576,-4.64906313402554,0.9555687519217531,openmeteo_historical_forecast_best_match,0.02607043903440744,2.6070436978785995e-08
ncep_nbm_conus,diffuse_radiation,0,16758,34.11468552333214,68.94108482170384,2.7304033894259465,0.8052174381837395,openmeteo_historical_forecast_best_match,0.029312889292679174,2.93128865269212e-08
ncep_nbm_conus,direct_normal_irradiance,0,16758,81.39260651629073,148.3832122516691,-7.267054541114692,0.8649338250370476,openmeteo_historical_forecast_best_match,0.01228612822222188,1.2286127770566015e-08
