dt,is_day,terrestrial_radiation,terrestrial_radiation_instant,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone,sza,solar_elevation_deg,solar_azimuth_deg,clear_ghi,clear_dni,clear_dhi,ghi,dni,dhi,kt,cloud,temp_c,rh,pressure_kpa,aod55,aod340,aod380,ozone_du,cams_forecast_albedo,albedo,predicted_uva_wm2,predicted_uvb_wm2,tan_score_absolute_0_100,local_tan_score_0_100,atmospheric_quality_percentile_0_100,ensemble_strong_sun_support_0_100,deterministic_agreement_0_100,sun_window_confidence_0_100,tan_forecast_confidence_0_100,uv_input_disagree,humidity_context_pct,wet_bulb_context_f,wind_context_mph,precipitation_context_probability_pct,torso_lift_deg,outdoor_feasibility_0_100,outdoor_blocked,minimum_tan_temperature_f,overall_components_unblocked_0_100,overall_tan_opportunity_0_100,uv_index,shortwave_radiation_instant,time,subhour_source,weather_code,sun_compass,sun_posture_guidance,outdoor_block_reason,outdoor_flags,fitzpatrick_type,fitzpatrick_label,skin_response_note,personal_uv_risk_context
2026-09-21 00:00:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,98.0,66.0,0.0,0.6,16.8,13.5,133.0,443.0,23.2,4.1,62.0,1376.0,0.27,1.0,0.0,0.0,69.0,69.0,20.0,42.0,143.56569253658185,-53.56569253658186,339.8294030546049,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,20.0,80.0,100.28999999999999,0.27,,,,,0.2,0.0,0.0,0.0,0.0,,,,,,False,80.0,63.6,3.8,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T00:00,interpolated_hourly,3,NNW,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 00:30:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,98.5,71.0,0.0,0.6,17.650000000000002,14.2,132.5,443.5,23.35,4.199999999999999,61.5,1377.0,0.28,1.0,0.0,0.0,69.0,69.0,20.0,40.5,144.37445772263158,-54.374457722631576,172.70700355602702,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.888888888888886,80.0,100.3,0.28,,,,,0.2,0.0,0.0,0.0,0.0,,,,,,False,80.0,63.400000000000006,4.35,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T00:30,interpolated_hourly,3,S,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 01:00:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,18.5,14.9,132.0,444.0,23.5,4.3,61.0,1378.0,0.29,1.0,0.0,0.0,69.0,69.0,20.0,39.0,145.1832229086813,-55.183222908681294,5.584604057449155,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.777777777777775,80.0,100.31,0.29,,,,,0.2,0.0,0.0,0.0,0.0,,,,,,False,80.0,63.2,4.9,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T01:00,interpolated_hourly,3,N,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 01:30:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,19.45,15.899999999999999,132.5,444.5,23.5,4.5,60.5,1381.0,0.3,1.0,0.0,0.0,68.5,68.5,20.0,37.5,143.26872522630623,-53.268725226306245,17.785623105763023,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.333333333333332,82.5,100.3,0.3,,,,,0.2,0.0,0.0,0.0,0.0,,,,,,False,82.5,62.95,3.25,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T01:30,interpolated_hourly,3,NNE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 02:00:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,20.4,16.9,133.0,445.0,23.5,4.7,60.0,1384.0,0.31,1.0,0.0,0.0,68.0,68.0,20.0,36.0,141.3542275439312,-51.354227543931195,29.98664215407689,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,18.88888888888889,85.0,100.28999999999999,0.31,,,,,0.2,0.0,0.0,0.0,0.0,,,,,,False,85.0,62.7,1.6,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T02:00,interpolated_hourly,3,NNE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 02:30:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,21.75,18.15,134.5,445.5,23.05,5.050000000000001,59.5,1390.0,0.32,1.0,0.0,0.0,68.0,68.0,20.0,34.5,137.38912430300033,-47.38912430300033,39.449816254857325,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,18.944444444444446,85.0,100.28,0.32,,,,,0.2,0.0,0.0,0.0,0.0,,,,,,False,85.0,62.85,1.1500000000000001,1.5,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T02:30,interpolated_hourly,3,NE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 03:00:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,23.1,19.4,136.0,446.0,22.6,5.4,59.0,1396.0,0.33,1.0,0.0,0.0,68.0,68.0,20.0,33.0,133.42402106206947,-43.424021062069464,48.91299035563776,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.000000000000004,85.0,100.27000000000001,0.33,,,,,0.2,0.0,0.0,0.0,0.0,,,,,,False,85.0,63.0,0.7,3.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T03:00,interpolated_hourly,3,NE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 03:30:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,24.450000000000003,20.45,137.5,446.5,22.05,5.9,58.5,1403.0,0.33999999999999997,1.5,0.0,0.0,67.5,67.5,19.5,32.0,128.27514437319724,-38.27514437319725,55.8954359035674,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.166666666666668,83.0,100.285,0.33999999999999997,,,,,0.18293533,0.0,0.0,0.0,0.0,,,,,,False,83.0,62.8,1.6,2.5,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T03:30,interpolated_hourly,3,NE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 04:00:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,25.8,21.5,139.0,447.0,21.5,6.4,58.0,1410.0,0.35,2.0,0.0,0.0,67.0,67.0,19.0,31.0,123.12626768432503,-33.12626768432503,62.877881451497046,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.333333333333332,81.0,100.3,0.35,0.1636334,0.15332265,274.07956,0.16587067,0.16587067,0.0,0.0,0.0,0.0,,,,,,False,81.0,62.6,2.5,2.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T04:00,interpolated_hourly,3,ENE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 04:30:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,22.1,18.15,141.5,447.5,19.55,5.15,58.5,1417.5,0.31,1.5,0.0,0.0,66.5,66.5,19.0,30.5,117.35682587884413,-27.356825878844134,68.2939057509144,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.36111111111111,81.0,100.29499999999999,0.31,0.1636334,0.15332265,274.07956,0.16587067,0.16587067,0.0,0.0,0.0,0.0,,,,,,False,81.0,62.650000000000006,1.85,1.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T04:30,interpolated_hourly,3,ENE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 05:00:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,99.0,76.0,0.0,0.6,18.4,14.8,144.0,448.0,17.6,3.9,59.0,1425.0,0.27,1.0,0.0,0.0,66.0,66.0,19.0,30.0,111.58738407336324,-21.587384073363236,73.70993005033176,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.388888888888893,81.0,100.28999999999999,0.27,0.1636334,0.15332265,274.07956,0.16587067,0.16587067,0.0,0.0,0.0,0.0,,,,,,False,81.0,62.7,1.2,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T05:00,interpolated_hourly,3,ENE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 05:30:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,98.5,71.0,0.0,0.6,19.35,15.950000000000001,147.5,449.0,18.8,4.0,57.0,1433.0,0.275,1.0,0.0,0.0,65.5,65.5,19.0,29.5,105.5097175732818,-15.509717573281801,78.28393657536685,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,19.694444444444446,77.5,100.29499999999999,0.275,0.16490695,0.15466568,273.9168,0.16574794,0.16574794,0.0,0.0,0.0,0.0,,,,,,False,77.5,62.45,0.6,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T05:30,interpolated_hourly,3,ENE,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 06:00:00,0.0,0.0,0.0,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,0.0,98.0,66.0,0.0,0.6,20.3,17.1,151.0,450.0,20.0,4.1,55.0,1441.0,0.28,1.0,0.0,0.0,65.0,65.0,19.0,29.0,99.43205107320037,-9.432051073200364,82.85794310040194,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,20.0,74.0,100.3,0.28,0.16618049,0.1560087,273.75403,0.16562521,0.16562521,0.0,0.0,0.0,0.0,0.0,,,,,False,74.0,62.2,0.0,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T06:00,interpolated_hourly,3,E,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 06:30:00,0.0,4.2,35.15,34.03202,-118.52633,86.0,34.08241271972656,,,,,,,,,0.0,0.0,-4.440892098500626e-16,97.5,62.0,3.5499999999999994,0.725,20.950000000000003,17.950000000000003,154.5,451.5,21.6,4.25,53.0,1449.5,0.28,1.0,0.025,0.025,65.0,65.0,18.5,28.5,93.12069475854295,-3.1206947585429408,87.09835518922517,3.1447330754859997,10.189339654400971,2.577606944928472,0.4,4.8,0.15,,100.0,20.0,72.0,100.32,0.28,0.16032265,0.15069881,273.67673,0.1655235,0.1655235,0.0,0.0,0.0,0.55,3.9,,,,,False,72.0,61.75,0.75,0.0,,100.0,False,50.0,0.0,0.0,0.0,0.0,2026-09-21T06:30,interpolated_hourly,3,E,sun below horizon — no direct-sun posture,,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 07:00:00,1.0,8.4,70.3,34.03202,-118.52633,86.0,34.08241271972656,,,0.09523809523809523,0.08961593172119488,0.625,0.37499999999999994,0.6666666666666667,0.33333333333333337,0.0,0.0,-8.881784197001252e-16,97.0,58.0,7.1,0.85,21.6,18.8,158.0,453.0,23.2,4.4,51.0,1458.0,0.28,1.0,0.05,0.05,65.0,65.0,18.0,28.0,86.80933844388552,3.190661556114483,91.33876727804841,6.289466150971999,20.378679308801942,5.155213889856944,0.8,9.6,0.3,0.09523809523809523,100.0,20.0,70.0,100.34,0.28,0.15446481,0.14538893,273.59943,0.16542178,0.16542178,0.752,0.0,0.4,1.1,7.8,19.3,66.2,35.7,35.7,False,70.0,61.3,1.5,0.0,86.8,100.0,False,50.0,1.2,1.2,0.0,6.3,2026-09-21T07:00,interpolated_hourly,3,E,"sun low 3° (E) — face E, lift torso ~87° toward the sun if comfortable",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 07:30:00,1.0,112.0,214.5,34.03202,-118.52633,86.0,34.08241271972656,,,0.07892702535559679,0.07617122206355256,0.3236111111111111,0.6800925925925927,0.34222222222222226,0.6555555555555556,0.0,-0.05000000000000071,0.050000000000000266,95.5,49.5,4.9,0.925,21.4,18.6,160.0,453.5,23.799999999999997,4.6,50.5,1460.0,0.28500000000000003,1.0,0.175,0.32499999999999996,64.5,64.5,18.0,27.5,80.71662117835339,9.2833788216466,95.66039118555264,88.96008264870399,210.9438303144747,35.1621260237024,7.1499999999999995,5.6,6.8,0.07892702535559679,100.0,20.111111111111114,70.5,100.36,0.28500000000000003,0.15743533,0.14836885,273.59735,0.16536346,0.16536346,1.869122700245096,0.0,1.4224064508944099,4.300000000000001,4.45,19.5,61.05,34.05,34.05,False,70.5,61.599999999999994,1.55,0.5,80.7,100.0,False,50.0,3.0,3.0,0.10698571996225757,16.48215975721334,2026-09-21T07:30,interpolated_hourly,3,E,"sun low 9° (E) — face E, lift torso ~81° toward the sun if comfortable",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 08:00:00,1.0,215.6,358.7,34.03202,-118.52633,86.0,34.08241271972656,0.36363636363636365,0.6363636363636364,0.06261595547309833,0.06272651240591023,0.022222222222222223,0.9851851851851853,0.017777777777777778,0.9777777777777777,0.0,-0.10000000000000142,0.10000000000000142,94.0,41.0,2.7,1.0,21.2,18.4,162.0,454.0,24.4,4.8,50.0,1462.0,0.29,1.0,0.3,0.6,64.0,64.0,18.0,27.0,74.62390391282128,15.376096087178716,99.98201509305687,171.63069914643597,401.5089813201475,65.16903815754786,13.5,1.6,13.3,0.06261595547309833,100.0,20.222222222222225,71.0,100.38,0.29,0.16040584,0.15134877,273.59525,0.16530514,0.16530514,2.514,0.0,2.1,7.5,1.1,19.7,55.9,32.4,32.4,False,71.0,61.9,1.6,1.0,74.6,100.0,False,50.0,3.6,3.6,0.2,22.5,2026-09-21T08:00,interpolated_hourly,3,E,"sun low 15° (E) — face E, lift torso ~75° toward the sun if comfortable",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 08:30:00,1.0,354.6,490.9,34.03202,-118.52633,86.0,34.08241271972656,0.371007371007371,0.6289926289926291,0.12632418519197863,0.12629183909494676,0.11132433072731582,0.892379372976388,0.10905795059641214,0.8891424814501738,0.0,-0.05000000000000071,-3.552713678800501e-15,92.0,32.5,6.8500000000000005,1.0,19.75,16.75,160.0,453.0,23.1,5.05,52.5,1454.0,0.28500000000000003,1.0,0.525,1.25,63.5,63.5,18.0,26.5,68.63638703881853,21.363612961181467,104.82764657516466,277.0375444946487,509.23137827140647,82.07936489547723,53.65,26.6,44.150000000000006,0.12632418519197863,98.0,20.444444444444446,72.0,100.395,0.28500000000000003,0.16484457,0.15551586,273.6583,0.16532755,0.16532755,4.103074672730828,0.07821891997243544,3.7889403587609563,13.4,0.7000000000000001,19.75,52.099999999999994,31.1,31.1,False,72.0,62.5,2.1,2.0,68.6,100.0,False,50.0,5.3,5.3,0.4240784817782644,62.52304263208882,2026-09-21T08:30,interpolated_hourly,3,ESE,"sun low 21° (ESE) — face ESE, lift torso ~69° toward the sun if comfortable",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 09:00:00,1.0,493.6,623.1,34.03202,-118.52633,86.0,34.08241271972656,0.37837837837837834,0.6216216216216217,0.19003241491085898,0.1898571657839833,0.2004264392324094,0.7995735607675907,0.2003381234150465,0.8005071851225698,0.0,0.0,-0.10000000000000853,90.0,24.0,11.0,1.0,18.3,15.1,158.0,452.0,21.8,5.3,55.0,1446.0,0.28,1.0,0.75,1.9,63.0,63.0,18.0,26.0,62.64887016481578,27.351129835184217,109.67327805727246,382.4443898428614,616.9537752226655,98.98969163340661,93.8,51.6,75.0,0.19003241491085898,96.0,20.666666666666668,73.0,100.41,0.28,0.16928329,0.15968296,273.72134,0.16534996,0.16534996,6.726,0.166,6.2,19.3,0.3,19.8,48.3,29.8,29.8,False,73.0,63.1,2.6,3.0,62.6,100.0,False,50.0,6.9,6.9,0.7,118.3,2026-09-21T09:00,interpolated_hourly,3,ESE,"sun low 27° (ESE) — face ESE, lift torso ~63° toward the sun if comfortable",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 09:30:00,1.0,616.0500000000001,734.35,34.03202,-118.52633,86.0,34.08241271972656,0.4427103159497525,0.5572896840502475,0.2702362480783137,0.2701296235731648,0.36837396150183066,0.6316260384981693,0.36830945995254516,0.632113194316263,0.5,0.0,-0.05000000000000426,89.0,20.0,26.85,1.0,17.6,14.25,154.0,450.5,19.5,5.5,60.0,1432.0,0.26,1.0,1.4,2.9,63.0,63.0,18.0,26.0,57.053967888725865,32.946032111274135,115.64378363179753,475.4299183229474,669.1996711756278,108.94572435996335,176.3,153.3,97.5,0.2702362480783137,75.5,20.861111111111114,76.0,100.41999999999999,0.26,0.17042223,0.1606107,274.04346,0.16534996,0.16534996,11.242089768960593,0.27634922729405725,10.606925362709891,27.450000000000003,0.7,20.15,43.55,28.35,28.35,False,76.0,64.15,3.75,2.0,57.1,100.0,False,50.0,10.8,10.8,1.2280004767777162,200.0674086024407,2026-09-21T09:30,interpolated_hourly,3,ESE,"sun 33° up (ESE) — lay flat, or lift torso ~57° toward ESE to face it",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 10:00:00,1.0,738.5,845.6,34.03202,-118.52633,86.0,34.08241271972656,0.5070422535211268,0.49295774647887325,0.3504400812457685,0.35040208136234624,0.536321483771252,0.46367851622874806,0.5362807964900439,0.4637192035099561,1.0,0.0,0.0,88.0,16.0,42.7,1.0,16.9,13.4,150.0,449.0,17.2,5.7,65.0,1418.0,0.24,1.0,2.05,3.9,63.0,63.0,18.0,26.0,51.45906561263594,38.54093438736406,121.61428920632261,568.4154468030333,721.44556712859,118.90175708652009,258.8,255.0,120.0,0.3504400812457685,55.0,21.05555555555556,79.0,100.42999999999999,0.24,0.17156115,0.16153845,274.36554,0.16534996,0.16534996,16.571,0.3966,15.6,35.6,1.1,20.5,38.8,26.9,26.9,False,79.0,65.2,4.9,1.0,51.5,100.0,False,50.0,14.7,14.7,1.8,296.3,2026-09-21T10:00,interpolated_hourly,2,ESE,"sun 39° up (ESE) — lay flat, or lift torso ~52° toward ESE to face it",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 10:30:00,1.0,835.95,928.2,34.03202,-118.52633,86.0,34.08241271972656,0.4790113228389947,0.5209886771610053,0.4781448317092353,0.4781294142466658,0.6371262591270053,0.3629621582027914,0.637098595501717,0.3629014044982831,1.0,-0.05000000000001137,0.0,91.5,31.0,50.15,1.0,17.4,13.8,146.5,447.5,15.149999999999999,5.85,70.0,1406.5,0.22999999999999998,1.0,2.7,4.925,63.0,63.0,17.5,26.0,46.66388891889076,43.33611108110924,129.58690017001123,638.5153648346063,748.3855396573006,125.07532224509328,412.15,430.9,134.15,0.4781448317092353,77.5,21.77777777777778,74.5,100.435,0.22999999999999998,0.16641885,0.15654111,275.38223,0.16534996,0.16534996,24.825232358778454,0.6348821303180661,21.08560571174138,43.0,1.4500000000000002,21.25,30.849999999999998,24.6,24.6,False,74.5,65.35,5.65,1.0,46.7,100.0,False,50.0,18.4,18.4,2.034719560934941,447.6019096494371,2026-09-21T10:30,interpolated_hourly,2,SE,"sun 43° up (SE) — lay flat, or lift torso ~47° toward SE to face it",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 11:00:00,1.0,933.4,1010.8,34.03202,-118.52633,86.0,34.08241271972656,0.45098039215686275,0.5490196078431373,0.605849582172702,0.6058567471309854,0.7379310344827587,0.2622458001768347,0.73791639451339,0.2620836054866101,1.0,-0.10000000000002274,0.0,95.0,46.0,57.6,1.0,17.9,14.2,143.0,446.0,13.1,6.0,75.0,1395.0,0.22,1.0,3.35,5.95,63.0,63.0,17.0,26.0,41.868712225145586,48.131287774854414,137.55951113369986,708.6152828661793,775.325512186011,131.24888740366646,565.5,606.8,148.3,0.605849582172702,100.0,22.5,70.0,100.44,0.22,0.16127656,0.15154375,276.39893,0.16534996,0.16534996,33.828,0.8827,27.1,50.4,1.8,22.0,22.9,22.3,22.3,False,70.0,65.5,6.4,1.0,41.9,100.0,False,50.0,22.0,22.0,2.3,612.4,2026-09-21T11:00,interpolated_hourly,3,SE,"sun 48° up (SE) — lay flat, or lift torso ~42° toward SE to face it",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 11:30:00,1.0,999.3,1059.25,34.03202,-118.52633,86.0,34.08241271972656,0.4437441643323996,0.5562558356676004,0.5118057524081685,0.5117845620641837,0.5054823711739636,0.49460604615583303,0.5054397187609094,0.4945602812390907,0.8951541666666667,-0.05000000000001137,0.0,92.0,33.0,47.7,1.0,17.95,14.149999999999999,141.0,444.5,11.7,5.95,81.0,1388.5,0.22,1.0,3.8499999999999996,6.625,62.5,62.5,17.0,26.5,38.59637296100337,51.40362703899663,148.4503309153638,749.902855967016,788.034988648528,134.557905107775,505.25,380.79999999999995,235.9,0.5118057524081685,100.0,22.36111111111111,68.5,100.43,0.22,0.15951902,0.14956054,277.23273,0.16532788,0.16532788,32.531047087502834,0.9009140530744961,27.209612287706346,50.0,1.2,23.55,22.75,23.25,23.25,False,68.5,64.9,5.9,0.5,38.6,100.0,False,50.0,21.3,21.3,2.54652186724852,546.7526806599386,2026-09-21T11:30,interpolated_hourly,3,SSE,"sun 51° up (SSE) — lay flat, or lift torso ~39° toward SSE to face it",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 12:00:00,1.0,1065.2,1107.7,34.03202,-118.52633,86.0,34.08241271972656,0.4365079365079365,0.5634920634920635,0.417761922643635,0.41771237699738195,0.27303370786516856,0.7269662921348314,0.2729630430084288,0.7270369569915712,0.7903083333333334,0.0,0.0,89.0,20.0,37.8,1.0,18.0,14.1,139.0,443.0,10.3,5.9,87.0,1382.0,0.22,1.0,4.35,7.3,62.0,62.0,17.0,27.0,35.32403369686116,54.67596630313884,159.34115069702773,791.1904290678526,800.744465111045,137.86692281188357,445.0,154.8,323.5,0.417761922643635,100.0,22.22222222222222,67.0,100.42,0.22,0.15776148,0.14757733,278.0665,0.1653058,0.1653058,30.139,0.9039,26.6,49.6,0.6,25.1,22.6,24.2,24.2,False,67.0,64.3,5.4,0.0,35.3,100.0,False,50.0,19.7,19.7,2.75,462.7,2026-09-21T12:00,interpolated_hourly,3,SSE,"sun 55° up (SSE) — lay flat, or lift torso ~35° toward SSE to face it",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 12:30:00,1.0,1095.0,1118.5500000000002,34.03202,-118.52633,86.0,34.08241271972656,0.517524041246669,0.48247595875333105,0.4331430523602243,0.4330902951039681,0.360005456509393,0.6399945434906069,0.35997609208664283,0.6400239079133572,0.8951541666666667,0.0,0.0,89.0,20.0,46.099999999999994,1.0,18.15,14.149999999999999,137.0,441.5,9.100000000000001,5.7,93.5,1377.0,0.215,1.5,5.275,7.425,62.0,62.0,17.0,28.0,34.51760206556021,55.48239793443979,172.58292201183457,800.4554425593471,803.3435480702641,138.58363935361922,474.75,213.5,301.25,0.4331430523602243,96.5,22.416666666666668,69.5,100.39,0.215,0.16229263,0.1516993,278.74445,0.16534203,0.16534203,32.21123829025371,0.9523996073034495,30.12058122656392,53.3,1.1,29.35,28.85,29.15,29.15,False,69.5,65.25,6.9,0.0,34.5,100.0,False,50.0,23.5,23.5,3.4390813442428194,488.59290332593434,2026-09-21T12:30,interpolated_hourly,3,S,"sun 55° up (S) — lay flat on back, face up",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 13:00:00,1.0,1124.8,1129.4,34.03202,-118.52633,86.0,34.08241271972656,0.5985401459854014,0.4014598540145986,0.44852418207681366,0.44846821321055425,0.44697720515361744,0.5530227948463825,0.4469891411648569,0.5530108588351432,1.0,0.0,0.0,89.0,20.0,54.4,1.0,18.3,14.2,135.0,440.0,7.9,5.5,100.0,1372.0,0.21,2.0,6.2,7.55,62.0,62.0,17.0,29.0,33.71117043425927,56.28882956574073,185.82469332664138,809.7204560508416,805.9426310294832,139.30035589535487,504.5,272.2,279.0,0.44852418207681366,93.0,22.611111111111114,72.0,100.36,0.21,0.16682377,0.15582128,279.4224,0.16537827,0.16537827,33.757,0.9931,33.2,57.0,1.6,33.6,35.1,34.1,34.1,False,72.0,66.2,8.4,0.0,33.7,100.0,False,50.0,26.7,26.7,4.1,506.5,2026-09-21T13:00,interpolated_hourly,3,S,"sun 56° up (S) — lay flat on back, face up",,,,not specified,Environmental scores are skin-type independent.,not personalized
2026-09-21 13:30:00,1.0,1116.5,1101.95,34.03202,-118.52633,86.0,34.08241271972656,0.7097178341867305,0.2902821658132695,0.49294102985811444,0.49291721502779917,0.48923167562466763,0.5107683243753323,0.489254875397115,0.5107451246028851,1.0,0.0,0.0,85.5,10.0,63.599999999999994,1.0,18.5,14.3,134.0,439.0,7.1,5.35,104.5,1369.0,0.215,2.0,5.975,7.05,61.5,61.5,17.0,30.0,35.69606359093514,54.30393640906486,198.30183971903645,786.255018482784,799.1889708056465,137.46772077251842,550.0,329.95,279.0,0.49294102985811444,61.5,22.750000000000004,71.0,100.33500000000001,0.215,0.1727319,0.16132417,279.98825,0.16547236,0.16547236,35.874900621312186,1.0249704461068812,36.90649526280973,61.9,5.85,35.150000000000006,37.8,36.05,36.05,False,71.0,66.15,8.350000000000001,0.0,35.7,100.0,False,50.0,33.1,33.1,4.825992585524577,547.8353426145801,2026-09-21T13:30,interpolated_hourly,3,SSW,"sun 54° up (SSW) — lay flat, or lift torso ~36° toward SSW to face it",,,,not specified,Environmental scores are skin-type independent.,not personalized
