time,temperature_2m__count,temperature_2m__mean,temperature_2m__median,temperature_2m__std,temperature_2m__min,temperature_2m__max,cloud_cover__count,cloud_cover__mean,cloud_cover__median,cloud_cover__std,cloud_cover__min,cloud_cover__max,cloud_cover_low__count,cloud_cover_low__mean,cloud_cover_low__median,cloud_cover_low__std,cloud_cover_low__min,cloud_cover_low__max,cloud_cover_mid__count,cloud_cover_mid__mean,cloud_cover_mid__median,cloud_cover_mid__std,cloud_cover_mid__min,cloud_cover_mid__max,cloud_cover_high__count,cloud_cover_high__mean,cloud_cover_high__median,cloud_cover_high__std,cloud_cover_high__min,cloud_cover_high__max,precipitation_probability__count,precipitation_probability__mean,precipitation_probability__median,precipitation_probability__std,precipitation_probability__min,precipitation_probability__max,shortwave_radiation_instant__count,shortwave_radiation_instant__mean,shortwave_radiation_instant__median,shortwave_radiation_instant__std,shortwave_radiation_instant__min,shortwave_radiation_instant__max,direct_normal_irradiance_instant__count,direct_normal_irradiance_instant__mean,direct_normal_irradiance_instant__median,direct_normal_irradiance_instant__std,direct_normal_irradiance_instant__min,direct_normal_irradiance_instant__max,diffuse_radiation_instant__count,diffuse_radiation_instant__mean,diffuse_radiation_instant__median,diffuse_radiation_instant__std,diffuse_radiation_instant__min,diffuse_radiation_instant__max,sun_score_0_100__count,sun_score_0_100__mean,sun_score_0_100__median,sun_score_0_100__std,sun_score_0_100__min,sun_score_0_100__max,deterministic_agreement_0_100
2026-09-21T00:00,12,65.00833333333333,64.94999999999999,2.0308790453815107,62.4,68.0,12,48.0,60.0,37.2192521052308,0.0,100.0,11,54.72727272727273,58.0,31.151535785867477,1.0,100.0,11,2.5454545454545454,0.0,8.442317648177381,0.0,28.0,11,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,68.7
2026-09-21T01:00,12,64.73333333333333,64.9,2.185212006911797,61.5,67.6,12,52.166666666666664,63.0,37.50838290141003,1.0,100.0,11,59.90909090909091,64.0,30.657640305328602,1.0,100.0,11,2.8181818181818183,0.0,9.346851681910673,0.0,31.0,11,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,68.2
2026-09-21T02:00,12,64.675,65.1,1.9900319778152529,60.9,67.0,12,69.33333333333333,81.0,32.469099529282055,2.0,100.0,11,65.54545454545455,74.0,30.836224270697073,2.0,100.0,11,3.1818181818181817,0.0,10.552897060221728,0.0,35.0,11,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,70.6
2026-09-21T03:00,12,64.95,64.94999999999999,1.8549687573943385,60.6,67.1,12,74.33333333333333,85.5,30.12499214132929,1.0,100.0,11,69.81818181818181,75.0,30.235139099459033,1.0,100.0,11,3.0,0.0,9.9498743710662,0.0,33.0,11,0.0,0.0,0.0,0.0,0.0,6,1.1666666666666667,0.5,1.4719601443879746,0.0,3.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,72.7
2026-09-21T04:00,12,65.04166666666667,65.05,1.9988443630955275,60.7,67.3,12,66.16666666666667,76.0,34.601191081268055,1.0,100.0,11,68.45454545454545,64.0,29.93781433693394,1.0,100.0,11,4.818181818181818,0.0,15.98010126262147,0.0,53.0,11,0.0,0.0,0.0,0.0,0.0,6,1.0,1.0,1.0954451150103321,0.0,2.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,69.0
2026-09-21T05:00,12,66.20833333333333,66.35,2.1236582216600297,61.2,68.6,12,80.5,92.0,29.65100028973421,0.0,100.0,11,71.54545454545455,84.0,29.977870626058937,0.0,100.0,11,2.4545454545454546,0.0,8.140806303599618,0.0,27.0,11,0.0,0.0,0.0,0.0,0.0,6,0.8333333333333334,0.0,2.041241452319315,0.0,5.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,72.2
2026-09-21T06:00,12,65.51666666666667,65.15,2.113520687613371,62.1,68.2,12,64.5,88.0,39.736632972611055,0.0,100.0,11,68.27272727272727,85.0,33.16049127829957,0.0,100.0,11,2.0,0.0,6.6332495807108005,0.0,22.0,11,0.09090909090909091,0.0,0.30151134457776363,0.0,1.0,6,2.1666666666666665,0.0,5.307227776030219,0.0,13.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,68.4
2026-09-21T07:00,12,65.90833333333333,66.1,2.050036954581918,63.0,68.7,12,69.08333333333333,73.0,29.586416826071737,0.0,100.0,11,63.27272727272727,63.0,33.83811729127645,0.0,100.0,11,0.0,0.0,0.0,0.0,0.0,11,1.3636363636363635,0.0,3.640679257301507,0.0,12.0,6,3.8333333333333335,0.0,9.38971068066885,0.0,23.0,11,8.890909090909092,8.3,10.977017313045884,0.0,31.1,11,14.345454545454546,0.0,47.578490174371105,0.0,157.8,11,8.136363636363637,0.0,11.302147824840437,0.0,31.1,11,3.7454545454545456,0.0,5.508604839042938,0.0,13.8,66.2
2026-09-21T08:00,12,66.98333333333333,66.8,1.4269059555768269,65.1,69.6,12,72.66666666666667,77.0,29.65048929025481,0.0,100.0,11,58.45454545454545,60.0,35.342223009775815,0.0,100.0,11,1.0,0.0,3.3166247903554,0.0,11.0,11,26.818181818181817,0.0,42.93906888095778,0.0,100.0,6,5.166666666666667,0.5,11.68617416722285,0.0,29.0,11,90.26363636363637,73.3,51.16059563232767,26.6,158.1,11,122.65454545454546,104.1,113.73780693890984,0.0,289.7,11,70.68181818181819,60.0,34.639047855904415,23.2,110.9,11,19.527272727272727,11.8,18.27353774774282,0.0,46.2,55.9
2026-09-21T09:00,12,68.0,68.0,1.3644845846759082,65.6,70.6,12,74.83333333333333,87.5,32.487293553391645,0.0,100.0,11,58.72727272727273,45.0,32.35147881964875,0.0,100.0,11,1.6363636363636365,0.0,5.4272042023997455,0.0,18.0,11,26.90909090909091,6.0,41.38225355259074,0.0,100.0,6,5.5,1.5,10.634848376916334,0.0,27.0,11,188.0272727272727,223.5,85.03604048765547,65.6,305.4,11,148.50909090909093,187.9,123.98751916661173,0.0,371.2,11,133.9181818181818,161.6,48.12389880676374,54.3,170.9,11,26.818181818181817,36.0,20.920029549779237,0.0,59.2,48.3
2026-09-21T10:00,12,68.98333333333333,69.19999999999999,1.5567059238447483,66.2,71.5,12,67.08333333333333,72.5,33.20311686720043,0.0,100.0,11,56.36363636363637,46.0,33.37445947808811,0.0,100.0,11,5.454545454545454,0.0,16.50068869086158,0.0,55.0,11,27.454545454545453,6.0,40.267514540541576,0.0,100.0,6,3.6666666666666665,0.5,8.01664934163062,0.0,20.0,11,273.1909090909091,229.0,115.06935695088815,107.6,491.2,11,154.9181818181818,92.4,166.61471614585443,0.0,525.1,11,188.83636363636361,198.1,47.09091786591705,102.9,272.5,11,26.318181818181817,20.9,23.011684778903877,3.1,71.5,38.8
2026-09-21T11:00,12,70.525,70.8,1.9363156204033933,65.9,72.5,12,72.66666666666667,97.5,37.41495406757555,0.0,100.0,11,61.81818181818182,68.0,36.12704854210535,0.0,100.0,11,9.181818181818182,0.0,30.12247726140127,0.0,100.0,11,21.90909090909091,9.0,36.06509266716098,0.0,100.0,6,2.6666666666666665,0.5,5.573747990954261,0.0,14.0,11,419.2545454545454,445.1,165.99127304552107,144.0,684.4,11,264.8636363636364,188.0,230.07178998185447,0.0,755.9,11,237.0272727272727,272.5,65.13834647746428,144.0,340.0,11,43.07272727272727,44.9,24.867733749141305,0.0,82.8,22.9
2026-09-21T12:00,12,71.34166666666665,71.8,2.3015640268515174,67.5,74.4,12,50.916666666666664,53.5,32.508623564534474,0.0,100.0,11,47.18181818181818,58.0,38.49108515440473,0.0,100.0,11,0.0,0.0,0.0,0.0,0.0,11,0.8181818181818182,0.0,2.7136021011998728,0.0,9.0,6,1.5,0.0,3.6742346141747673,0.0,9.0,11,472.79999999999995,570.9,204.01616112455406,135.2,756.9,11,275.0636363636364,334.4,219.90603571856442,0.6,665.3,11,256.90909090909093,281.6,59.375642388869444,134.7,308.6,11,43.88181818181818,57.3,28.230261004171325,2.3,83.1,22.6
2026-09-21T13:00,12,73.28333333333335,72.75,2.0012874643967304,70.2,76.5,12,39.666666666666664,28.0,38.46210255996588,0.0,100.0,11,38.72727272727273,22.0,41.69674066180931,0.0,100.0,11,0.0,0.0,0.0,0.0,0.0,11,0.7272727272727273,0.0,2.412090756622109,0.0,8.0,6,0.6666666666666666,0.0,1.632993161855452,0.0,4.0,11,648.0181818181819,677.7,122.36302397523374,408.6,799.2,11,444.1272727272728,477.5,166.6237683579932,169.9,683.3,11,280.06363636363636,289.0,38.2780426021831,221.9,331.3,11,65.83636363636364,68.9,13.634021617063155,42.8,85.0,35.1
2026-09-21T14:00,12,74.05000000000001,73.25,2.2117455056624804,70.9,77.6,12,23.25,14.5,27.27011351111489,0.0,100.0,11,22.272727272727273,12.0,28.986517241955468,0.0,100.0,11,0.0,0.0,0.0,0.0,0.0,11,0.5454545454545454,0.0,1.8090680674665818,0.0,6.0,6,0.0,0.0,0.0,0.0,0.0,11,670.9454545454545,678.7,99.96758838379931,493.6,814.5,11,506.9636363636364,561.7,192.3649566460964,156.8,760.5,11,257.22727272727275,220.3,64.72438629927811,193.9,384.9,11,71.89999999999999,75.3,15.252475208961984,42.3,90.5,40.5
2026-09-21T15:00,12,74.32499999999999,73.85,2.0635913090796514,70.7,77.3,12,9.583333333333334,6.0,10.08561832361789,0.0,30.0,11,8.909090909090908,5.0,10.290330854297595,0.0,30.0,11,0.0,0.0,0.0,0.0,0.0,11,0.2727272727272727,0.0,0.9045340337332909,0.0,3.0,6,0.0,0.0,0.0,0.0,0.0,11,657.5727272727273,683.7,42.29825270407969,576.2,693.1,11,654.209090909091,672.6,89.8306457123119,466.6,776.5,11,167.9363636363636,176.1,35.18020104340714,108.0,227.6,11,83.71818181818182,85.4,6.739112431443501,69.0,92.6,71.5
