time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,pressure_msl,surface_pressure,visibility,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation_probability,precipitation,rain,showers,snowfall,wind_speed_10m,wind_direction_10m,wind_gusts_10m,uv_index,uv_index_clear_sky,sunshine_duration,is_day,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,relative_humidity_925hPa,relative_humidity_850hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_300hPa,cloud_cover_925hPa,cloud_cover_850hPa,cloud_cover_700hPa,cloud_cover_500hPa,cloud_cover_300hPa,geopotential_height_925hPa,geopotential_height_850hPa,geopotential_height_700hPa,geopotential_height_500hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone,p_cloud_lt_30,p_cloud_lt_60,p_precip_gt_0_01in,p_uv_ge_3,p_uv_ge_5,p_uv_ge_6,p_ghi_instant_ge_500,p_ghi_instant_ge_700,p_dni_instant_ge_600,p_dni_instant_ge_800,p_sun_score_ge_70,p_sun_score_ge_85,deterministic_agreement_0_100,ensemble_strong_sun_support_0_100,sun_window_confidence_0_100
2026-09-28T12:00,deterministic,best_match,82.1,24,41.8,81.2,59.7,1008.2,998.4,79199.48,0,0,0,0,0,3,0.0,0.0,0.0,0.0,4.3,231,3.4,6.25,6.25,3600.0,1,0.0,10.1,0.0,15846.457,2066.929,8.8,0.0,0.023,2.85,814.0,742.0,72.0,975.7,1036.2,846.1,771.3,74.8,1014.2,1077.2,21,16,12,7,12,0,0,0,0,0,2457.349,4849.082,10229.659,19127.296,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7855626326963906,0.7854623096917935,0.9115479115479116,0.08845208845208845,0.9115943741874483,0.08840562581255171,1.0,0.0,1.1368683772161603e-13,21.0,0.0,98.6,1.0,,,,,,,,,,,,,,,,,83.71283997469956,86.48007590132828,2.450980392156863,,,,90.65991988193127,82.8167826270293,82.8167826270293,51.25448028673835,87.39194602572212,71.93759224119755,56.7,85.8,75.6
2026-09-30T12:00,deterministic,best_match,89.3,14,33.9,86.0,59.5,1006.5,996.9,79199.48,0,0,0,0,0,2,0.0,0.0,0.0,0.0,5.6,217,4.3,6.2,6.2,3600.0,1,0.0,10.9,0.0,16666.666,1263.123,14.8,0.0,0.025,4.05,791.0,721.0,70.0,957.3,1027.3,822.2,749.4,72.8,995.1,1068.0,11,14,49,7,8,0,0,0,0,0,2450.787,4888.452,10311.68,19248.688,31675.98,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7699795580648302,0.7698501872659177,0.911504424778761,0.08849557522123894,0.9114570664072001,0.0885429335927998,1.0,0.0,1.1368683772161603e-13,49.0,0.0,98.6,1.0,,,,,,,,,,,,,,,,,86.02150537634408,90.57558507273878,0.0,,,,96.31035209782839,87.39194602572212,88.69913556820579,45.22454142947502,90.65991988193127,76.0910815939279,47.3,90.4,75.3
2026-09-28T14:00,deterministic,best_match,80.4,33,48.7,78.2,61.9,1007.0,997.2,79199.48,0,0,0,0,0,3,0.0,0.0,0.0,0.0,10.7,217,6.3,6.3,6.3,3600.0,1,0.0,8.9,0.0,16108.924,1230.315,9.8,0.0,0.025,2.37,841.0,764.0,77.0,970.6,1073.0,813.2,738.8,74.5,938.6,1037.7,23,16,12,4,14,0,0,0,0,0,2431.102,4835.958,10219.816,19127.296,31448.438,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7837837837837838,0.7836561626674377,0.9084423305588585,0.09155766944114149,0.9085095917363502,0.09161337924249877,1.0,0.0,-0.09999999999990905,23.0,0.0,98.5,1.0,,,,,,,,,,,,,,,,,83.71283997469956,90.54395951929159,2.450980392156863,,,,91.96710942441491,83.47037739827114,83.47037739827114,14.210415348935273,86.73835125448029,74.55197132616487,60.1,87.0,77.6
2026-10-02T13:00,deterministic,best_match,94.4,19,45.8,94.1,65.7,1001.7,992.2,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.8,214,8.1,6.6,6.6,3600.0,1,0.0,7.7,0.0,16699.475,1492.782,22.4,0.0,0.026,4.46,814.0,739.0,75.0,940.5,1073.3,815.5,740.4,75.1,942.2,1075.4,8,12,7,6,6,0,0,0,0,0,2335.958,4799.869,10275.591,19225.722,31734.19,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7584086462312495,0.7583224846568718,0.9078624078624079,0.09213759213759214,0.9079092581238504,0.0920907418761496,1.0,0.0,0.0,12.0,0.0,98.5,1.0,,,,,,,,,,,,,,,,,88.46721484292641,93.04237824161923,1.075268817204301,,,,99.01960784313725,90.19607843137254,87.25490196078431,18.627450980392155,93.13725490196077,76.47058823529412,52.2,91.0,77.4
2026-09-30T14:00,deterministic,best_match,89.2,17,38.7,85.9,61.2,1005.4,995.8,79199.48,0,0,0,0,0,2,0.0,0.0,0.0,0.0,7.9,227,6.0,6.25,6.25,3600.0,1,0.0,9.5,0.0,16568.242,1541.995,15.4,0.0,0.027,3.9,817.0,742.0,75.0,953.2,1062.4,789.4,717.0,72.5,921.0,1026.7,9,22,47,7,6,0,0,0,0,0,2424.541,4865.486,10295.275,19229.002,31665.398,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7690135542168675,0.7688711405473848,0.9082007343941249,0.09179926560587515,0.9082847732455029,0.09184190524448949,1.0,0.0,-0.10000000000002274,47.0,0.0,98.5,1.0,,,,,,,,,,,,,,,,,82.62175838077167,92.04617330803289,0.0,,,,95.00316255534472,86.97027197975963,88.93105629348513,12.94539321104786,90.65991988193127,77.81994518237401,46.7,90.6,75.2
2026-10-03T13:00,deterministic,best_match,85.4,43,60.3,88.4,69.3,1006.1,996.4,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.0,207,9.6,6.55,6.55,3600.0,1,0.0,2.2,0.0,15452.756,1197.507,28.5,0.0,0.024,2.37,798.0,719.0,79.0,919.8,1068.3,799.3,720.2,79.1,921.4,1070.3,4,6,6,7,4,0,0,0,0,0,2431.102,4888.452,10364.173,19271.654,31824.146,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7469811850603764,0.7467999626273008,0.9010025062656641,0.09899749373433583,0.9010384086075317,0.0989615913924684,1.0,0.0,-1.1368683772161603e-13,7.0,0.0,98.4,1.0,,,,,,,,,,,,,,,,,94.77124183006536,95.42483660130718,0.0,,,,100.0,93.13725490196077,93.13725490196077,21.56862745098039,95.09803921568627,82.3529411764706,74.1,94.6,87.4
2026-09-24T12:00,deterministic,best_match,80.9,51,61.1,84.6,68.1,1011.3,1001.5,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.3,207,3.8,6.25,6.25,3600.0,1,130.0,0.1,372.0,13943.569,1509.186,23.3,0.0,0.022,1.77,790.0,709.0,81.0,915.1,1053.2,821.3,737.1,84.2,951.4,1095.0,38,31,30,9,10,0,0,0,0,0,2552.494,4970.473,10354.331,19150.262,31379.644,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.750094948727687,0.7500456621004565,0.8974683544303798,0.10253164556962026,0.8974796055034702,0.1025203944965299,1.0,0.0,-1.1368683772161603e-13,38.0,0.0,98.4,1.0,36.6,29.9,155.0,452.0,28.0,8.5,83.0,1403.0,0.21,3.0,7.25,7.25,86.0,86.0,30.0,8.0,95.58823529411765,98.52941176470588,0.0,,,,100.0,98.69281045751633,95.42483660130718,25.806451612903228,100.0,69.09129243095087,60.5,97.7,84.7
2026-10-04T13:00,deterministic,best_match,85.5,38,57.0,87.7,67.7,1005.4,995.7,79199.48,0,0,0,0,0,2,0.0,0.0,0.0,0.0,6.6,213,6.7,6.5,6.5,3600.0,1,0.0,5.5,0.0,16994.75,1312.336,18.9,0.0,0.024,2.59,811.0,736.0,75.0,946.6,1063.3,812.2,737.1,75.1,948.0,1065.0,8,9,7,9,8,0,0,0,0,0,2414.698,4865.486,10331.365,19274.934,31723.604,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7627198344775699,0.7626291079812207,0.9075215782983971,0.09247842170160296,0.9075350898793401,0.09246491012065992,1.0,0.0,0.0,9.0,0.0,98.4,1.0,,,,,,,,,,,,,,,,,94.11764705882354,95.42483660130718,0.6535947712418301,,,,98.0392156862745,89.2156862745098,89.2156862745098,21.568627450980394,91.1764705882353,75.49019607843137,66.8,92.0,83.2
2026-10-04T12:00,deterministic,best_match,86.3,36,56.2,88.3,67.6,1005.9,996.2,79199.48,0,0,0,0,0,3,0.0,0.0,0.0,0.0,5.3,208,4.7,6.15,6.1,3600.0,1,0.0,5.4,0.0,16961.944,1230.315,19.0,0.0,0.023,2.74,770.0,701.0,69.0,949.8,1009.1,800.3,728.6,71.7,987.2,1048.9,9,9,6,6,6,0,0,0,0,0,2427.822,4878.609,10344.488,19284.778,31728.896,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0081967213114755,-0.00819672131147553,0.7630561886829849,0.7629897988368766,0.9103896103896104,0.08961038961038961,0.910408596776209,0.08959140322379108,1.0,0.0,-1.1368683772161603e-13,9.0,0.0,98.4,1.0,,,,,,,,,,,,,,,,,93.4640522875817,96.07843137254902,0.6535947712418301,,,,97.05882352941177,85.29411764705881,88.23529411764707,32.352941176470594,93.13725490196077,71.56862745098039,67.3,90.6,82.4
2026-10-02T14:00,deterministic,best_match,93.4,20,46.3,92.5,65.6,1001.3,991.8,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,5.9,223,7.4,6.25,6.25,3600.0,1,0.0,7.6,0.0,16732.283,1509.186,22.9,0.0,0.026,4.28,793.0,717.0,76.0,931.5,1051.7,765.6,692.3,73.4,899.4,1015.5,7,9,7,6,6,0,0,0,0,0,2326.116,4790.027,10269.029,19222.442,31739.48,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.754017305315204,0.7539143279172822,0.9041614123581336,0.09583858764186633,0.9042580982236154,0.0958725182863114,1.0,0.0,-0.09999999999990905,9.0,0.0,98.4,1.0,,,,,,,,,,,,,,,,,90.42799915665192,95.65675732658656,1.075268817204301,,,,99.01960784313725,86.27450980392157,87.25490196078431,0.9803921568627451,96.078431372549,72.54901960784315,56.1,90.4,78.4
2026-10-02T12:00,deterministic,best_match,95.5,17,43.8,94.9,65.3,1002.1,992.6,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3.6,191,8.9,6.2,6.2,3600.0,1,0.0,7.9,0.0,16666.666,1361.549,21.9,0.0,0.024,4.74,769.0,698.0,71.0,936.1,1018.3,799.3,725.5,73.8,972.9,1058.5,9,17,8,6,4,0,0,0,0,0,2345.801,4806.431,10282.152,19232.284,31734.19,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7551802022979476,0.7551251771374586,0.9076723016905072,0.09232769830949285,0.9076692105592394,0.09233078944076066,1.0,0.0,0.0,17.0,0.0,98.4,1.0,,,,,,,,,,,,,,,,,86.50643052920093,94.11764705882354,1.075268817204301,,,,99.01960784313725,83.33333333333333,86.27450980392157,29.41176470588235,91.1764705882353,74.50980392156863,49.3,88.9,75.0
2026-10-03T12:00,deterministic,best_match,85.4,42,59.7,88.2,69.0,1006.7,997.0,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.2,199,10.3,6.15,6.15,3600.0,1,0.0,2.3,0.0,15518.373,1213.911,28.5,0.0,0.022,2.42,753.0,678.0,75.0,913.9,1013.7,782.7,704.7,78.0,949.9,1053.7,4,6,6,6,4,0,0,0,0,0,2444.226,4895.013,10374.016,19281.496,31834.73,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7428233205090263,0.7428110467875106,0.900398406374502,0.099601593625498,0.9003449597546953,0.09965504024530471,1.0,0.0,0.0,6.0,0.0,98.3,1.0,,,,,,,,,,,,,,,,,94.11764705882354,95.42483660130718,0.0,,,,100.0,89.2156862745098,93.13725490196077,26.47058823529412,95.09803921568627,81.37254901960785,75.4,93.4,87.1
2026-10-03T14:00,deterministic,best_match,84.9,44,60.6,87.6,69.3,1005.6,995.9,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.5,210,9.2,6.2,6.2,3600.0,1,0.0,2.3,0.0,15419.947,1131.89,28.5,0.0,0.023,2.29,777.0,697.0,80.0,910.7,1046.3,749.9,672.7,77.2,879.0,1009.9,4,6,6,7,4,0,0,0,0,0,2421.26,4878.609,10354.331,19261.81,31818.854,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7426168402943707,0.7425487672046738,0.8970398970398971,0.10296010296010295,0.8970529403920524,0.10294705960794773,1.0,0.0,-1.1368683772161603e-13,7.0,0.0,98.3,1.0,,,,,,,,,,,,,,,,,94.11764705882354,96.07843137254902,0.0,,,,100.0,90.19607843137256,92.15686274509804,2.941176470588235,96.07843137254902,77.45098039215686,73.2,93.5,86.4
2026-10-01T13:00,deterministic,best_match,96.4,16,42.9,95.0,65.2,1001.5,992.0,79199.48,0,0,0,0,0,2,0.0,0.0,0.0,0.0,5.9,230,7.4,6.65,6.65,3600.0,1,0.0,7.2,0.0,16732.283,2837.927,23.9,0.0,0.027,4.93,816.0,741.0,75.0,938.2,1078.3,817.7,742.5,75.2,940.1,1080.6,18,31,51,4,12,0,0,0,0,0,2335.958,4796.588,10255.905,19202.756,31750.062,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7567467309654086,0.7567092356098465,0.9080882352941176,0.09191176470588236,0.9080347315641433,0.09196526843585667,1.0,0.0,0.0,51.0,0.0,98.3,1.0,,,,,,,,,,,,,,,,,86.51170145477546,92.67868437697659,0.49019607843137253,,,,98.03921568627452,94.34956778410289,93.04237824161923,37.381404174573056,96.31035209782839,77.58802445709466,39.6,94.3,75.2
2026-10-01T12:00,deterministic,best_match,97.0,14,39.9,95.3,64.2,1002.1,992.6,79199.48,0,0,0,0,0,2,0.0,0.0,0.0,0.0,4.0,251,5.1,6.25,6.25,3600.0,1,0.0,8.6,0.0,16699.475,1968.504,23.4,0.0,0.025,5.13,771.0,700.0,71.0,934.0,1022.8,801.4,727.6,73.8,970.9,1063.3,17,32,53,4,10,0,0,0,0,0,2352.362,4809.712,10262.467,19206.038,31755.356,America/Los_Angeles,34.03202,-118.52633,86.0,34.08241271972656,1.0,0.0,0.7538130621822449,0.7536913382864666,0.9079118028534371,0.09208819714656291,0.9079111554779137,0.09208884452208635,1.0,0.0,0.0,53.0,0.0,98.2,1.0,,,,,,,,,,,,,,,,,86.1954459203036,91.87223276407337,0.49019607843137253,,,,98.69281045751633,90.42799915665192,92.3887834703774,47.79675310984609,94.34956778410289,77.58802445709466,38.1,92.8,73.7
