time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2025-01-01 00:00:00+00:00,1.51,0.01,0.03,37.0,237.42,18.83,39.28,0.41,0.19,0.06,9.74,86.37,16.18,44.0,99.43,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,9.93,90.0,14.01,53.99,99.47,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,3.16,90.0,13.3,57.63,99.54,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,15.74,90.0,13.05,58.19,99.6,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,29.41,90.0,12.97,57.55,99.63,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,28.9,90.0,12.85,56.83,99.64,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,58.08,90.0,12.73,56.1,99.65,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,89.01,90.0,12.61,55.22,99.62,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,79.17,90.0,11.99,56.36,99.59,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,67.12,90.0,12.23,54.69,99.57,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,47.21,90.0,12.52,53.09,99.55,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,27.98,90.0,12.08,54.07,99.51,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,24.92,90.0,11.92,54.53,99.53,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,23.3,90.0,11.8,55.0,99.58,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,33.8,90.0,11.79,54.03,99.65,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 15:00:00+00:00,1.94,0.01,0.03,45.12,252.37,27.05,50.65,0.42,0.19,0.05,34.87,85.61,12.6,48.75,99.71,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 16:00:00+00:00,9.5,0.05,0.25,214.07,608.74,73.88,226.88,0.62,0.18,0.05,34.14,75.77,14.72,41.63,99.76,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 17:00:00+00:00,18.18,0.19,0.98,370.2,772.39,99.95,389.05,0.68,0.16,0.05,37.87,67.41,16.71,39.51,99.8,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 18:00:00+00:00,25.32,0.37,1.83,485.62,829.92,117.97,506.17,0.72,0.15,0.05,40.32,61.23,18.91,35.34,99.79,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 19:00:00+00:00,28.3,0.47,2.33,534.83,839.26,125.49,560.75,0.72,0.15,0.07,44.3,57.95,20.46,31.88,99.72,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 20:00:00+00:00,28.34,0.47,2.35,537.03,846.73,101.58,558.85,0.72,0.15,0.07,17.23,58.07,21.48,29.71,99.58,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 21:00:00+00:00,24.59,0.36,1.8,481.08,868.25,89.78,493.6,0.72,0.15,0.07,17.69,61.58,21.47,30.58,99.5,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 22:00:00+00:00,17.01,0.19,0.93,354.38,762.73,70.0,371.17,0.67,0.15,0.07,16.13,67.93,20.8,33.8,99.48,nasa_power_ceres_merra2,34.04,-118.53
2025-01-01 23:00:00+00:00,8.57,0.05,0.22,197.43,631.64,53.05,206.68,0.6,0.19,0.07,14.3,76.42,19.03,43.57,99.51,nasa_power_ceres_merra2,34.04,-118.53
2025-01-02 00:00:00+00:00,1.56,0.01,0.03,36.58,219.64,20.76,38.25,0.4,0.19,0.07,13.44,86.25,16.05,60.53,99.55,nasa_power_ceres_merra2,34.04,-118.53
2025-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,11.57,90.0,14.54,69.81,99.62,nasa_power_ceres_merra2,34.04,-118.53
2025-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,16.8,90.0,14.09,69.84,99.67,nasa_power_ceres_merra2,34.04,-118.53
2025-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,20.53,90.0,14.01,65.84,99.69,nasa_power_ceres_merra2,34.04,-118.53
