time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2017-01-01 00:00:00+00:00,1.27,0.01,0.03,22.58,20.65,24.15,32.08,0.25,0.15,0.26,89.68,86.37,10.57,86.1,98.88,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,93.96,90.0,10.37,83.27,98.9,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.19,82.72,90.0,9.79,82.93,98.92,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.17,68.57,90.0,9.13,82.23,98.95,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.17,47.71,90.0,8.56,81.22,98.96,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.15,34.28,90.0,8.04,79.75,98.99,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,50.51,90.0,7.82,77.83,98.99,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,45.74,90.0,7.78,76.83,98.97,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,29.99,90.0,7.8,77.78,98.98,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,49.07,90.0,8.17,78.77,98.99,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,32.75,90.0,8.19,80.24,98.96,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,15.6,90.0,7.99,81.74,98.91,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,6.84,90.0,7.81,83.33,98.9,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,7.67,90.0,7.73,85.01,98.93,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,8.2,90.0,7.52,86.57,98.96,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 15:00:00+00:00,1.99,0.01,0.03,49.58,357.96,19.2,52.08,0.46,0.18,0.03,8.97,85.62,7.94,85.48,98.99,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 16:00:00+00:00,9.74,0.06,0.28,221.02,736.66,41.54,229.23,0.64,0.17,0.04,7.79,75.77,9.52,78.57,99.03,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 17:00:00+00:00,18.98,0.2,1.02,382.62,861.09,56.48,392.17,0.71,0.17,0.04,7.32,67.41,10.79,71.73,99.1,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 18:00:00+00:00,26.49,0.39,1.92,500.65,925.02,62.85,510.08,0.74,0.16,0.04,7.97,61.23,12.39,63.35,99.15,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 19:00:00+00:00,29.83,0.5,2.5,551.7,852.02,104.59,567.2,0.74,0.15,0.05,15.3,57.96,13.71,57.69,99.12,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 20:00:00+00:00,29.61,0.5,2.47,549.92,951.38,79.25,566.17,0.74,0.15,0.05,18.5,58.08,14.43,55.49,99.05,nasa_power_ceres_merra2,34.04,-118.53
2017-01-01 21:00:00+00:00,24.55,0.37,1.85,462.88,837.78,90.66,501.6,0.69,0.16,0.06,20.54,61.58,14.6,56.0,99.0,nasa_power_ceres_merra2,34.04,-118.53
