time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2020-01-01 00:00:00+00:00,1.48,0.01,0.03,38.6,304.76,18.3,42.28,0.44,0.19,0.01,21.29,86.45,15.69,64.45,99.45,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,19.81,90.0,14.42,65.84,99.51,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,4.79,90.0,13.72,68.43,99.56,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,2.13,90.0,13.23,68.38,99.6,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,8.5,90.0,12.71,66.78,99.65,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,14.86,90.0,12.13,66.94,99.71,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,21.1,90.0,11.69,67.64,99.71,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,4.79,90.0,11.39,66.95,99.65,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,21.88,90.0,11.18,65.11,99.62,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,22.33,90.0,10.96,63.76,99.62,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,11.65,90.0,10.73,63.88,99.62,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,82.31,90.0,10.56,64.6,99.61,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,73.59,90.0,10.4,65.15,99.57,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,13.99,90.0,10.68,65.31,99.58,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,17.28,90.0,10.77,65.63,99.55,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 15:00:00+00:00,1.95,0.01,0.03,50.1,329.31,21.32,53.08,0.46,0.19,0.03,14.42,85.6,10.94,67.34,99.57,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 16:00:00+00:00,9.83,0.04,0.2,224.32,720.24,48.16,230.85,0.65,0.19,0.03,10.36,75.77,12.82,65.96,99.63,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 17:00:00+00:00,18.77,0.16,0.82,379.15,848.12,57.6,392.38,0.7,0.15,0.02,10.35,67.42,14.65,54.67,99.67,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 18:00:00+00:00,25.63,0.32,1.62,483.73,902.76,62.81,508.73,0.71,0.14,0.02,12.02,61.26,16.28,46.18,99.56,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 19:00:00+00:00,29.29,0.42,2.12,530.92,822.29,114.7,563.25,0.71,0.14,0.03,24.64,58.01,17.02,48.02,99.46,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 20:00:00+00:00,30.23,0.43,2.17,556.17,942.52,63.07,560.03,0.75,0.14,0.03,3.25,58.15,17.47,49.24,99.35,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 21:00:00+00:00,25.06,0.31,1.58,466.15,826.96,80.32,493.75,0.7,0.15,0.03,15.32,61.67,17.63,51.36,99.23,nasa_power_ceres_merra2,34.04,-118.53
2020-01-01 22:00:00+00:00,17.47,0.15,0.75,341.98,747.54,82.1,372.02,0.65,0.15,0.03,22.58,68.03,17.48,55.46,99.18,nasa_power_ceres_merra2,34.04,-118.53
