time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2024-01-01 00:00:00+00:00,1.39,0.01,0.03,25.73,47.57,25.88,33.08,0.3,0.17,0.12,90.18,86.45,13.42,85.59,99.62,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,91.02,90.0,12.9,87.19,99.66,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,76.93,90.0,12.78,87.91,99.69,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,85.33,90.0,12.82,87.15,99.7,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,94.83,90.0,12.83,86.46,99.7,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,87.99,90.0,12.69,86.16,99.69,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,74.3,90.0,12.45,86.52,99.67,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,81.15,90.0,12.25,86.54,99.65,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,96.84,90.0,12.11,86.2,99.63,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,91.55,90.0,12.13,85.17,99.61,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,50.13,90.0,12.11,84.03,99.58,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,77.92,90.0,11.93,83.06,99.54,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,72.14,90.0,11.68,82.58,99.53,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,65.27,90.0,11.5,82.42,99.55,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,52.66,90.0,11.24,82.7,99.59,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 15:00:00+00:00,1.84,0.01,0.03,38.92,163.56,28.08,45.33,0.36,0.18,0.09,43.58,85.6,11.4,81.75,99.63,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 16:00:00+00:00,8.94,0.05,0.25,192.07,513.53,74.95,211.52,0.55,0.18,0.09,32.39,75.76,12.63,76.62,99.69,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 17:00:00+00:00,16.91,0.18,0.9,336.35,612.72,100.83,368.75,0.62,0.13,0.09,27.41,67.42,14.48,67.47,99.75,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 18:00:00+00:00,23.68,0.34,1.7,448.7,766.73,93.78,484.4,0.66,0.13,0.09,20.39,61.26,16.46,57.98,99.75,nasa_power_ceres_merra2,34.04,-118.53
2024-01-01 19:00:00+00:00,27.68,0.44,2.22,515.92,791.5,102.1,543.08,0.69,0.13,0.1,14.31,58.01,17.34,53.12,99.7,nasa_power_ceres_merra2,34.04,-118.53
