time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2016-01-01 00:00:00+00:00,1.54,0.01,0.03,40.03,311.22,15.99,40.75,0.46,0.2,0.03,2.76,86.46,13.57,41.73,99.66,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,2.76,90.0,11.92,46.17,99.69,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,2.21,90.0,11.03,49.36,99.74,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,0.56,90.0,10.22,50.84,99.77,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,5.39,90.0,9.65,50.57,99.8,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,10.87,90.0,9.16,50.2,99.8,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,2.18,90.0,8.74,50.09,99.81,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,14.5,90.0,8.43,49.99,99.78,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,16.89,90.0,8.17,50.14,99.77,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,2.57,90.0,8.26,49.24,99.76,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,4.85,90.0,8.36,48.61,99.75,nasa_power_ceres_merra2,34.04,-118.53
2016-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,18.42,90.0,8.31,48.63,99.74,nasa_power_ceres_merra2,34.04,-118.53
