time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2004-01-01 00:00:00+00:00,1.44,0.01,0.03,30.08,108.02,26.04,38.9,0.35,0.18,0.05,75.08,86.46,12.86,59.93,99.33,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,74.2,90.0,11.77,65.91,99.38,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,94.84,90.0,11.45,69.23,99.43,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,36.76,90.0,11.34,69.66,99.48,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,36.03,90.0,11.33,71.16,99.53,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,88.83,90.0,11.37,73.48,99.58,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,72.16,90.0,11.12,77.01,99.6,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,7.89,90.0,10.58,81.83,99.62,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,8.92,90.0,10.16,85.99,99.66,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,65.92,90.0,10.05,87.17,99.69,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,71.77,90.0,9.55,88.92,99.67,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,77.88,90.0,9.4,86.56,99.63,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,51.53,90.0,9.27,82.73,99.67,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,99.52,90.0,9.17,78.12,99.71,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,96.1,90.0,8.95,73.61,99.75,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 15:00:00+00:00,1.68,0.01,0.03,30.67,37.13,30.64,50.53,0.28,0.16,0.06,96.46,85.6,9.62,68.56,99.84,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 16:00:00+00:00,7.91,0.05,0.25,139.48,58.02,114.08,224.8,0.4,0.17,0.06,94.82,75.77,10.67,67.95,99.94,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 17:00:00+00:00,14.45,0.18,0.88,242.73,68.64,197.05,386.98,0.45,0.17,0.06,95.85,67.43,12.25,68.08,100.03,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 18:00:00+00:00,18.6,0.31,1.52,299.5,61.89,244.55,504.88,0.44,0.17,0.05,97.2,61.27,12.83,67.25,100.01,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 19:00:00+00:00,20.98,0.4,1.98,344.48,95.5,272.31,549.78,0.46,0.17,0.13,97.05,58.02,13.38,66.07,99.94,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 20:00:00+00:00,25.08,0.47,2.3,436.9,277.37,293.33,549.35,0.59,0.17,0.11,89.89,58.16,13.93,63.3,99.86,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 21:00:00+00:00,20.46,0.34,1.67,351.55,195.19,262.77,483.48,0.53,0.09,0.1,88.15,61.68,14.48,61.94,99.84,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 22:00:00+00:00,14.8,0.19,0.93,260.75,192.55,199.36,363.88,0.5,0.08,0.1,85.54,68.05,14.32,63.36,99.84,nasa_power_ceres_merra2,34.04,-118.53
2004-01-01 23:00:00+00:00,8.12,0.06,0.28,151.7,151.63,112.42,202.8,0.46,0.17,0.09,81.23,76.54,13.64,68.06,99.84,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 00:00:00+00:00,1.5,0.01,0.03,28.4,54.58,26.56,37.17,0.32,0.17,0.09,79.25,86.35,12.12,80.15,99.86,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,75.94,90.0,10.89,90.77,99.89,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,83.19,90.0,10.55,96.61,99.91,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,99.89,90.0,10.51,99.37,99.9,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12,91.05,90.0,10.58,99.79,99.92,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.18,94.44,90.0,10.73,99.04,99.91,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.27,96.1,90.0,10.83,98.22,99.88,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.33,99.99,90.0,10.76,98.15,99.84,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.33,94.95,90.0,10.67,97.98,99.82,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.33,78.96,90.0,10.51,98.28,99.82,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.31,87.34,90.0,10.41,98.42,99.81,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.28,76.18,90.0,10.33,98.41,99.77,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.26,69.44,90.0,10.39,98.12,99.75,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.22,92.77,90.0,10.68,97.35,99.74,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.18,99.82,90.0,11.07,96.89,99.74,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 15:00:00+00:00,0.92,0.0,0.03,12.77,1.53,12.64,44.22,0.12,0.16,0.15,99.85,85.63,11.52,96.29,99.76,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 16:00:00+00:00,4.03,0.03,0.15,53.33,5.04,46.38,211.45,0.15,0.16,0.13,99.79,75.78,12.01,95.52,99.8,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 17:00:00+00:00,7.09,0.1,0.52,92.72,19.63,78.93,371.38,0.17,0.16,0.11,98.97,67.42,12.37,94.64,99.84,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 18:00:00+00:00,9.76,0.19,0.93,129.6,64.09,98.28,486.8,0.19,0.16,0.1,96.84,61.23,12.59,94.44,99.79,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 19:00:00+00:00,12.42,0.27,1.33,164.05,39.64,133.85,551.62,0.22,0.16,0.07,98.6,57.95,12.73,94.76,99.67,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 20:00:00+00:00,14.15,0.31,1.52,193.15,50.23,159.11,549.38,0.26,0.16,0.07,98.25,58.06,12.98,94.19,99.58,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 21:00:00+00:00,12.04,0.23,1.15,174.05,102.65,119.95,485.17,0.26,0.17,0.07,92.54,61.56,13.05,93.91,99.52,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 22:00:00+00:00,9.52,0.14,0.68,149.43,216.9,84.83,364.33,0.28,0.09,0.08,79.29,67.92,13.21,91.43,99.47,nasa_power_ceres_merra2,34.04,-118.53
2004-01-02 23:00:00+00:00,6.21,0.05,0.22,112.88,279.06,54.38,204.7,0.34,0.18,0.08,63.46,76.4,12.98,89.32,99.46,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 00:00:00+00:00,1.5,0.01,0.03,29.77,146.52,22.31,39.17,0.32,0.18,0.08,43.91,86.24,11.93,91.5,99.46,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,22.77,90.0,10.7,95.59,99.46,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,21.1,90.0,10.16,97.84,99.48,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,34.62,90.0,9.91,98.87,99.51,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,26.66,90.0,9.99,95.28,99.54,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,19.97,90.0,9.88,89.08,99.54,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,12.87,90.0,9.44,84.47,99.5,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,20.0,90.0,8.89,83.61,99.49,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,11.42,90.0,8.49,82.76,99.49,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,16.38,90.0,8.19,83.88,99.49,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,12.45,90.0,7.9,85.54,99.48,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,19.62,90.0,7.61,86.01,99.46,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,22.38,90.0,7.3,85.71,99.48,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,18.47,90.0,6.93,85.25,99.54,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,17.4,90.0,6.51,84.67,99.59,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 15:00:00+00:00,1.99,0.01,0.03,52.25,366.39,20.27,57.83,0.49,0.19,0.02,17.18,85.64,7.01,81.39,99.66,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 16:00:00+00:00,9.8,0.08,0.38,228.35,766.85,40.42,246.0,0.66,0.18,0.01,13.08,75.78,8.7,72.73,99.73,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 17:00:00+00:00,18.47,0.26,1.27,381.67,869.65,52.1,416.1,0.71,0.13,0.01,15.02,67.4,9.74,60.97,99.79,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 18:00:00+00:00,25.6,0.47,2.33,496.33,962.07,54.61,539.4,0.73,0.12,0.01,14.44,61.18,11.07,46.96,99.79,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 19:00:00+00:00,28.01,0.58,2.85,524.88,881.55,80.97,601.9,0.7,0.11,0.02,26.84,57.87,12.2,38.62,99.75,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 20:00:00+00:00,29.0,0.59,2.92,544.05,925.07,77.12,600.35,0.73,0.1,0.01,19.18,57.96,12.95,35.05,99.75,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 21:00:00+00:00,24.26,0.44,2.15,469.55,895.54,71.21,534.1,0.7,0.1,0.01,24.85,61.44,13.14,34.62,99.75,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 22:00:00+00:00,17.25,0.23,1.15,354.02,825.72,70.51,408.9,0.67,0.11,0.01,29.87,67.78,12.94,36.26,99.77,nasa_power_ceres_merra2,34.04,-118.53
2004-01-03 23:00:00+00:00,9.19,0.06,0.32,211.12,653.09,64.0,238.45,0.63,0.18,0.01,32.17,76.26,12.35,38.81,99.79,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 00:00:00+00:00,1.73,0.01,0.03,43.08,257.51,24.5,50.92,0.45,0.19,0.01,37.73,86.12,10.63,45.63,99.83,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,42.33,90.0,9.17,53.79,99.88,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,59.89,90.0,8.64,57.9,99.91,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,73.29,90.0,7.92,63.38,99.95,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,85.5,90.0,7.56,66.05,99.98,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,88.77,90.0,7.24,67.84,100.0,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,66.47,90.0,7.12,69.98,99.99,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,91.58,90.0,7.25,70.6,99.98,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,99.21,90.0,7.35,70.29,100.0,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,97.02,90.0,7.56,68.39,100.03,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,79.96,90.0,7.76,64.58,100.03,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,99.81,90.0,7.7,61.02,100.0,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,98.74,90.0,7.24,58.88,99.99,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,93.81,90.0,6.81,57.09,100.0,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,46.55,90.0,6.52,56.94,100.04,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 15:00:00+00:00,1.99,0.01,0.03,51.6,358.72,25.77,60.08,0.48,0.19,0.01,36.51,85.66,7.05,54.78,100.1,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 16:00:00+00:00,10.06,0.08,0.38,234.88,721.18,57.66,251.02,0.68,0.18,0.01,26.69,75.78,9.07,46.53,100.17,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 17:00:00+00:00,19.41,0.26,1.3,401.33,873.24,68.81,421.42,0.74,0.16,0.01,18.99,67.37,11.32,35.86,100.25,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 18:00:00+00:00,26.96,0.48,2.35,523.47,964.52,68.82,545.2,0.77,0.15,0.01,13.38,61.13,13.08,26.39,100.22,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 19:00:00+00:00,30.44,0.61,3.03,572.9,899.07,112.92,607.97,0.76,0.15,0.01,26.78,57.78,13.98,21.44,100.12,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 20:00:00+00:00,30.74,0.61,3.0,580.1,919.01,114.78,605.03,0.77,0.15,0.01,20.6,57.84,14.56,19.18,100.04,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 21:00:00+00:00,27.09,0.47,2.3,527.88,1008.32,56.07,537.58,0.78,0.16,0.01,4.93,61.3,14.88,19.44,99.99,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 22:00:00+00:00,19.26,0.25,1.23,401.95,952.43,45.69,411.48,0.75,0.17,0.01,3.83,67.64,14.94,21.15,99.95,nasa_power_ceres_merra2,34.04,-118.53
2004-01-04 23:00:00+00:00,9.85,0.07,0.32,235.05,884.35,33.27,239.85,0.7,0.2,0.01,2.74,76.11,14.43,26.72,99.91,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 00:00:00+00:00,1.89,0.01,0.03,51.3,389.43,16.67,52.0,0.52,0.21,0.01,1.65,85.99,12.18,42.68,99.93,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,0.56,90.0,10.27,50.76,99.96,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,2.78,90.0,9.27,57.17,99.97,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,10.51,90.0,8.52,58.56,99.98,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,29.08,90.0,7.78,58.89,100.02,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,57.8,90.0,7.81,56.51,100.04,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,46.95,90.0,8.12,54.16,100.06,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,48.81,90.0,8.26,53.06,100.06,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,48.82,90.0,8.39,51.56,100.04,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,55.89,90.0,8.54,49.45,100.03,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,84.86,90.0,8.28,49.01,100.02,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,97.13,90.0,8.19,48.56,100.0,nasa_power_ceres_merra2,34.04,-118.53
2004-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,99.33,90.0,8.09,48.6,100.0,nasa_power_ceres_merra2,34.04,-118.53
