time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2013-01-01 00:00:00+00:00,1.6,0.01,0.03,43.85,355.14,15.53,44.15,0.49,0.25,0.02,1.66,86.38,11.46,53.41,99.98,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,1.66,90.0,10.62,53.75,100.03,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,7.48,90.0,10.65,54.93,100.1,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,13.23,90.0,10.76,53.93,100.15,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,14.67,90.0,10.77,51.79,100.15,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,36.27,90.0,10.81,48.94,100.15,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,56.13,90.0,10.71,47.9,100.16,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,95.9,90.0,10.47,48.05,100.19,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,61.87,90.0,10.16,48.42,100.19,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,33.39,90.0,9.3,49.52,100.19,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,56.72,90.0,8.3,52.66,100.14,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,63.39,90.0,7.66,55.27,100.05,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,57.95,90.0,7.45,55.57,100.0,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,35.86,90.0,7.1,54.55,100.03,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,40.22,90.0,6.89,55.7,100.09,nasa_power_ceres_merra2,34.04,-118.53
2013-01-01 15:00:00+00:00,1.55,0.01,0.03,36.2,226.21,20.56,52.3,0.34,0.19,0.03,52.71,85.62,7.27,56.33,100.12,nasa_power_ceres_merra2,34.04,-118.53
