time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2005-01-01 00:00:00+00:00,1.52,0.01,0.03,35.05,161.73,23.63,39.72,0.39,0.18,0.1,26.52,86.38,12.03,76.28,99.22,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,24.9,90.0,10.79,80.78,99.27,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,29.37,90.0,10.46,81.12,99.32,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,14.38,90.0,10.25,81.42,99.37,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,13.84,90.0,10.08,81.36,99.41,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,21.81,90.0,9.93,80.91,99.44,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,9.4,90.0,9.8,80.07,99.47,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,6.09,90.0,9.64,79.07,99.46,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,6.65,90.0,9.51,77.9,99.47,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,22.21,90.0,9.43,76.59,99.49,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,13.94,90.0,9.52,75.34,99.5,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,15.61,90.0,9.53,74.62,99.5,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,8.31,90.0,9.53,74.22,99.5,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,11.06,90.0,9.47,74.14,99.53,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,22.79,90.0,9.83,72.26,99.56,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 15:00:00+00:00,1.88,0.01,0.03,43.5,228.8,26.0,52.3,0.4,0.18,0.05,40.35,85.62,10.28,70.78,99.61,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 16:00:00+00:00,8.23,0.05,0.22,170.95,458.78,66.97,229.85,0.49,0.18,0.05,51.57,75.78,11.09,70.7,99.65,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 17:00:00+00:00,14.87,0.17,0.82,278.6,472.45,109.54,392.35,0.52,0.18,0.06,60.54,67.42,11.59,67.49,99.69,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 18:00:00+00:00,19.6,0.3,1.48,343.42,455.07,150.47,505.17,0.51,0.16,0.08,70.13,61.24,11.87,67.06,99.69,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 19:00:00+00:00,21.28,0.37,1.83,365.2,490.24,169.35,562.42,0.49,0.16,0.1,80.18,57.96,11.97,68.06,99.65,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 20:00:00+00:00,18.16,0.33,1.6,291.08,276.53,158.08,556.67,0.39,0.16,0.12,81.54,58.09,11.88,70.25,99.58,nasa_power_ceres_merra2,34.04,-118.53
2005-01-01 21:00:00+00:00,15.38,0.25,1.2,265.55,357.52,136.41,488.95,0.4,0.16,0.13,86.19,61.59,11.75,72.32,99.54,nasa_power_ceres_merra2,34.04,-118.53
