time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2002-01-01 00:00:00+00:00,1.39,0.01,0.03,24.8,0.0,24.8,39.25,0.28,0.15,0.07,99.98,86.41,14.01,87.0,99.6,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,12.88,93.58,99.64,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,12.76,94.23,99.66,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.78,90.0,12.7,93.66,99.68,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.84,90.0,12.49,93.54,99.69,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,12.28,93.5,99.68,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,89.43,90.0,11.61,95.53,99.69,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,92.08,90.0,10.93,96.67,99.7,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,99.86,90.0,10.42,96.12,99.7,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,91.58,90.0,10.05,94.66,99.7,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,98.9,90.0,9.67,93.25,99.68,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,98.98,90.0,9.32,92.46,99.65,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,100.0,90.0,9.16,91.52,99.62,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,100.0,90.0,9.04,90.92,99.66,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,99.99,90.0,8.92,90.86,99.69,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 15:00:00+00:00,1.52,0.01,0.03,24.62,9.17,24.25,51.08,0.23,0.15,0.03,99.48,85.61,9.65,87.2,99.74,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 16:00:00+00:00,6.79,0.06,0.3,104.93,17.9,93.09,224.95,0.3,0.15,0.03,98.96,75.78,11.26,79.66,99.79,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 17:00:00+00:00,12.06,0.2,0.98,180.77,32.92,154.69,384.85,0.33,0.16,0.03,98.44,67.42,12.97,72.05,99.82,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 18:00:00+00:00,16.57,0.35,1.73,257.0,34.57,215.51,500.38,0.38,0.16,0.04,98.34,61.25,15.58,59.12,99.81,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 19:00:00+00:00,21.88,0.49,2.47,356.38,172.91,253.39,556.7,0.48,0.16,0.05,94.46,57.99,16.83,53.3,99.73,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 20:00:00+00:00,25.08,0.55,2.8,416.95,218.35,284.85,554.53,0.56,0.16,0.06,93.23,58.12,17.18,53.14,99.63,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 21:00:00+00:00,21.84,0.43,2.12,371.35,271.29,259.23,491.17,0.55,0.2,0.06,79.85,61.62,17.17,54.69,99.59,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 22:00:00+00:00,15.63,0.23,1.15,280.77,346.63,167.13,370.67,0.53,0.21,0.06,66.23,67.98,16.94,57.05,99.58,nasa_power_ceres_merra2,34.04,-118.53
2002-01-01 23:00:00+00:00,7.86,0.06,0.32,157.45,389.25,76.95,206.85,0.48,0.18,0.06,53.15,76.47,16.16,62.72,99.59,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 00:00:00+00:00,1.52,0.01,0.03,32.67,155.36,23.26,39.05,0.36,0.18,0.06,37.62,86.3,13.95,78.9,99.61,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,20.73,90.0,12.7,82.06,99.63,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,6.13,90.0,12.14,86.39,99.66,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,23.57,90.0,12.04,86.87,99.68,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,90.53,90.0,12.17,84.58,99.7,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.79,90.0,12.13,82.88,99.69,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.42,90.0,12.03,81.16,99.68,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,11.95,79.42,99.67,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.99,90.0,11.77,78.19,99.68,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.95,90.0,11.74,76.17,99.69,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,100.0,90.0,11.71,74.33,99.66,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,100.0,90.0,11.61,72.93,99.62,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,100.0,90.0,11.44,72.34,99.61,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,100.0,90.0,11.16,72.62,99.61,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,100.0,90.0,10.84,73.19,99.58,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 15:00:00+00:00,1.68,0.01,0.03,28.88,0.0,28.63,48.55,0.27,0.15,0.07,99.99,85.64,11.03,73.25,99.61,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 16:00:00+00:00,7.27,0.07,0.35,122.72,4.32,107.19,221.0,0.35,0.16,0.07,99.97,75.78,12.49,69.12,99.73,nasa_power_ceres_merra2,34.04,-118.53
2002-01-02 17:00:00+00:00,13.03,0.21,1.05,215.8,30.73,185.99,382.67,0.4,0.16,0.07,98.91,67.41,13.53,63.4,99.81,nasa_power_ceres_merra2,34.04,-118.53
