time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2021-01-01 00:00:00+00:00,1.47,0.01,0.03,37.22,236.88,19.15,42.72,0.42,0.2,0.02,26.04,86.37,14.56,57.88,99.2,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,26.2,90.0,12.61,67.72,99.28,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,29.33,90.0,11.68,75.5,99.33,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,50.98,90.0,11.16,80.33,99.36,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,93.01,90.0,10.67,82.01,99.37,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,97.2,90.0,10.28,82.02,99.38,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,65.92,90.0,10.03,80.96,99.38,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,37.44,90.0,9.85,79.98,99.37,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,39.53,90.0,9.8,77.91,99.39,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,2.96,90.0,9.79,74.84,99.43,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,9.37,90.0,9.83,71.52,99.45,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,4.74,90.0,9.91,68.15,99.45,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,7.43,90.0,9.99,64.7,99.49,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,4.21,90.0,9.97,61.58,99.54,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.01,14.29,90.0,9.96,59.05,99.6,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 15:00:00+00:00,2.02,0.01,0.03,53.75,389.62,19.04,56.85,0.5,0.21,0.01,11.45,85.62,10.6,55.99,99.67,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 16:00:00+00:00,10.24,0.04,0.22,237.5,851.43,37.51,241.95,0.69,0.2,0.01,5.17,75.77,12.8,47.91,99.74,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 17:00:00+00:00,19.73,0.18,0.93,403.38,909.98,53.4,408.7,0.75,0.16,0.01,4.83,67.41,14.93,41.37,99.81,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 18:00:00+00:00,27.53,0.36,1.83,527.33,1005.36,50.61,528.7,0.78,0.16,0.01,1.71,61.23,16.66,38.14,99.83,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 19:00:00+00:00,30.57,0.46,2.3,567.28,944.36,79.86,586.03,0.76,0.14,0.02,12.58,57.95,17.61,38.27,99.78,nasa_power_ceres_merra2,34.04,-118.53
2021-01-01 20:00:00+00:00,30.86,0.45,2.3,578.38,991.02,59.51,581.17,0.78,0.13,0.02,3.12,58.08,18.23,36.02,99.72,nasa_power_ceres_merra2,34.04,-118.53
