time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2014-01-01 00:00:00+00:00,1.59,0.01,0.03,38.22,260.11,20.1,39.9,0.43,0.19,0.04,13.97,86.4,15.96,52.9,99.69,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,13.2,90.0,14.17,61.46,99.74,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,11.91,90.0,14.38,61.14,99.78,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,10.52,90.0,14.71,59.49,99.81,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,10.55,90.0,14.51,59.01,99.82,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,2.57,90.0,13.88,57.86,99.82,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,6.6,90.0,13.02,55.87,99.8,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,7.27,90.0,12.45,53.89,99.77,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,14.34,90.0,12.16,52.1,99.72,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,13.18,90.0,11.97,50.25,99.72,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,2.79,90.0,11.76,48.75,99.72,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,20.27,90.0,11.66,47.57,99.72,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,20.94,90.0,11.65,46.44,99.74,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,22.91,90.0,11.79,45.22,99.77,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,23.86,90.0,11.84,44.63,99.8,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 15:00:00+00:00,1.95,0.01,0.03,48.35,315.82,20.75,53.5,0.45,0.19,0.03,17.34,85.61,12.14,44.33,99.84,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 16:00:00+00:00,9.66,0.07,0.35,217.48,695.64,48.62,234.43,0.63,0.18,0.03,16.5,75.77,13.76,40.29,99.87,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 17:00:00+00:00,18.77,0.25,1.23,383.62,869.66,58.77,400.02,0.71,0.12,0.03,11.15,67.42,16.37,34.67,99.9,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 18:00:00+00:00,26.16,0.45,2.22,502.6,948.1,59.89,520.42,0.74,0.12,0.03,9.69,61.25,19.36,29.99,99.89,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 19:00:00+00:00,29.56,0.56,2.75,559.7,951.25,64.13,579.5,0.75,0.11,0.04,9.09,57.98,21.43,25.43,99.79,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 20:00:00+00:00,29.3,0.54,2.67,549.88,879.11,99.59,577.25,0.74,0.13,0.04,17.66,58.11,22.53,23.58,99.68,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 21:00:00+00:00,26.07,0.41,2.03,511.3,966.43,53.73,511.9,0.76,0.15,0.04,0.38,61.61,23.11,22.92,99.6,nasa_power_ceres_merra2,34.04,-118.53
2014-01-01 22:00:00+00:00,18.34,0.2,1.0,385.52,892.28,52.4,387.9,0.73,0.15,0.04,2.22,67.97,23.24,23.46,99.57,nasa_power_ceres_merra2,34.04,-118.53
