time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2009-01-01 00:00:00+00:00,1.58,0.01,0.03,38.62,279.37,17.49,39.58,0.43,0.21,0.05,4.19,86.38,15.79,63.9,99.5,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,4.19,90.0,13.91,70.46,99.53,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,5.22,90.0,12.93,74.49,99.56,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,5.22,90.0,12.45,73.71,99.58,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,4.71,90.0,12.1,71.27,99.59,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,5.19,90.0,11.83,67.97,99.6,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,7.1,90.0,11.51,65.91,99.6,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,5.73,90.0,11.19,65.03,99.56,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,4.19,90.0,11.03,63.89,99.52,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,4.19,90.0,10.99,62.23,99.51,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,13.54,90.0,10.89,60.94,99.52,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,5.24,90.0,10.55,61.7,99.5,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,6.81,90.0,10.21,62.86,99.49,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,9.43,90.0,9.94,64.01,99.49,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,5.23,90.0,9.68,65.02,99.52,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 15:00:00+00:00,2.04,0.01,0.03,51.85,384.63,18.67,53.4,0.48,0.22,0.03,4.87,85.62,9.83,64.01,99.56,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 16:00:00+00:00,9.96,0.06,0.3,227.4,788.53,38.24,233.35,0.66,0.19,0.03,4.5,75.78,11.3,58.29,99.6,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 17:00:00+00:00,19.22,0.23,1.12,388.42,873.26,52.54,396.88,0.72,0.17,0.03,4.13,67.42,13.66,50.44,99.62,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 18:00:00+00:00,26.7,0.42,2.08,504.62,948.31,57.4,513.88,0.75,0.16,0.03,3.76,61.24,16.25,43.71,99.6,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 19:00:00+00:00,29.09,0.53,2.6,531.58,875.75,84.64,574.4,0.71,0.17,0.04,16.18,57.96,17.97,39.01,99.51,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 20:00:00+00:00,30.1,0.53,2.65,557.1,921.08,72.46,568.97,0.75,0.18,0.04,6.95,58.09,19.06,33.37,99.41,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 21:00:00+00:00,25.56,0.39,1.95,488.45,929.55,54.83,502.05,0.73,0.18,0.04,3.9,61.59,19.49,30.78,99.33,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 22:00:00+00:00,18.11,0.2,1.0,369.65,846.65,51.62,379.02,0.7,0.2,0.04,3.45,67.94,19.43,31.09,99.29,nasa_power_ceres_merra2,34.04,-118.53
2009-01-01 23:00:00+00:00,9.08,0.05,0.25,207.57,752.38,38.28,212.32,0.63,0.22,0.04,3.0,76.43,18.63,38.14,99.26,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 00:00:00+00:00,1.64,0.01,0.03,39.55,271.97,17.4,40.33,0.43,0.22,0.04,2.55,86.26,16.31,51.68,99.25,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,2.09,90.0,14.12,60.68,99.27,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,3.66,90.0,13.07,65.62,99.29,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,4.19,90.0,12.46,66.99,99.31,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,5.25,90.0,11.96,66.07,99.32,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,4.71,90.0,11.53,64.61,99.34,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,8.63,90.0,11.17,64.13,99.33,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,6.28,90.0,10.91,64.02,99.31,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,9.96,90.0,10.7,64.27,99.26,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,17.92,90.0,10.5,64.99,99.24,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,9.96,90.0,10.28,65.81,99.21,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,8.91,90.0,10.04,66.34,99.18,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,8.91,90.0,9.82,66.4,99.15,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,14.66,90.0,9.66,66.59,99.16,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,16.23,90.0,9.56,67.04,99.17,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 15:00:00+00:00,1.85,0.01,0.03,41.8,255.62,21.49,47.9,0.39,0.2,0.05,20.66,85.64,9.78,68.69,99.19,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 16:00:00+00:00,8.77,0.06,0.28,185.95,589.02,47.55,218.95,0.54,0.2,0.05,22.38,75.78,11.57,61.22,99.23,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 17:00:00+00:00,16.7,0.2,0.98,319.33,686.49,64.99,378.17,0.59,0.17,0.05,22.88,67.4,12.9,56.76,99.28,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 18:00:00+00:00,23.2,0.37,1.83,418.0,774.99,69.29,493.7,0.62,0.16,0.04,22.76,61.19,14.26,54.68,99.28,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 19:00:00+00:00,26.46,0.47,2.35,468.2,768.87,91.65,549.1,0.63,0.15,0.06,27.25,57.88,15.07,53.42,99.2,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 20:00:00+00:00,26.63,0.47,2.33,481.08,813.68,69.97,549.58,0.64,0.16,0.05,21.63,57.98,15.11,57.74,99.09,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 21:00:00+00:00,22.25,0.34,1.73,409.4,729.35,71.47,488.08,0.61,0.16,0.05,27.14,61.46,14.91,61.14,99.01,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 22:00:00+00:00,15.68,0.18,0.88,304.85,724.76,56.95,370.9,0.57,0.17,0.05,29.71,67.81,14.39,64.36,98.98,nasa_power_ceres_merra2,34.04,-118.53
2009-01-02 23:00:00+00:00,7.92,0.04,0.22,170.77,510.9,42.26,211.12,0.51,0.2,0.04,31.63,76.29,13.49,67.93,98.97,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 00:00:00+00:00,1.45,0.01,0.03,33.3,221.0,18.11,41.95,0.35,0.2,0.04,34.83,86.14,11.62,79.15,99.03,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,37.71,90.0,9.81,92.06,99.06,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,46.61,90.0,9.28,98.69,99.11,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,51.84,90.0,9.56,99.12,99.13,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,69.47,90.0,9.92,98.59,99.16,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,80.6,90.0,10.21,97.85,99.18,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,82.58,90.0,10.64,95.83,99.18,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,82.49,90.0,10.93,94.1,99.17,nasa_power_ceres_merra2,34.04,-118.53
2009-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,85.96,90.0,10.82,94.05,99.15,nasa_power_ceres_merra2,34.04,-118.53
