time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2006-01-01 00:00:00+00:00,1.47,0.01,0.03,29.23,85.64,25.38,37.65,0.33,0.19,0.1,70.75,86.41,13.69,97.86,99.12,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,67.55,90.0,12.9,98.42,99.16,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,63.42,90.0,12.88,95.83,99.21,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,89.25,90.0,12.82,95.08,99.25,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,97.17,90.0,12.59,95.71,99.31,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,72.93,90.0,12.54,95.3,99.35,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,57.14,90.0,12.51,94.67,99.4,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,29.92,90.0,12.33,94.81,99.4,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,34.45,90.0,11.99,96.24,99.37,nasa_power_ceres_merra2,34.04,-118.53
2006-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,84.06,90.0,11.73,97.78,99.35,nasa_power_ceres_merra2,34.04,-118.53
