time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2023-01-01 00:00:00+00:00,1.01,0.0,0.03,16.2,0.0,16.2,37.35,0.18,0.17,0.05,99.96,86.43,13.59,96.88,98.92,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,100.0,90.0,13.48,96.72,98.87,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,13.46,96.59,98.82,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,13.49,97.07,98.78,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,13.57,97.72,98.72,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,13.63,98.0,98.68,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,100.0,90.0,13.37,95.84,98.62,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,99.36,90.0,12.47,93.06,98.59,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,73.43,90.0,12.05,92.63,98.55,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,59.8,90.0,12.04,91.54,98.51,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,53.56,90.0,11.91,89.38,98.49,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,41.51,90.0,11.31,87.73,98.49,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,38.3,90.0,10.85,86.84,98.5,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,32.93,90.0,10.51,88.37,98.53,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,34.55,90.0,10.31,90.6,98.58,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 15:00:00+00:00,1.69,0.01,0.03,35.38,164.77,24.72,50.25,0.33,0.18,0.07,52.48,85.6,10.89,89.62,98.63,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 16:00:00+00:00,7.07,0.05,0.22,136.7,317.66,66.7,224.75,0.39,0.18,0.07,61.36,75.77,12.23,84.13,98.66,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 17:00:00+00:00,12.28,0.16,0.75,214.2,324.99,103.64,385.42,0.4,0.14,0.08,69.29,67.42,12.87,78.78,98.68,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 18:00:00+00:00,16.24,0.28,1.35,266.35,319.16,141.92,503.45,0.39,0.13,0.08,78.01,61.25,13.76,70.43,98.66,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 19:00:00+00:00,17.61,0.34,1.65,279.08,270.57,160.8,563.05,0.37,0.13,0.09,87.32,57.99,14.57,62.4,98.56,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 20:00:00+00:00,17.25,0.33,1.6,267.08,201.49,170.7,561.35,0.36,0.13,0.09,87.79,58.12,14.98,58.5,98.47,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 21:00:00+00:00,14.46,0.23,1.12,237.48,287.69,113.76,496.65,0.36,0.13,0.08,75.27,61.64,15.07,57.22,98.42,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 22:00:00+00:00,10.97,0.12,0.6,196.82,355.01,79.77,374.6,0.37,0.13,0.08,64.55,68.0,14.95,57.38,98.4,nasa_power_ceres_merra2,34.04,-118.53
2023-01-01 23:00:00+00:00,6.07,0.03,0.17,123.45,341.94,49.48,210.95,0.38,0.18,0.08,54.82,76.49,14.61,59.99,98.44,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 00:00:00+00:00,1.29,0.01,0.03,28.35,148.2,19.85,39.62,0.31,0.19,0.08,41.06,86.31,13.16,70.75,98.52,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,18.12,90.0,11.73,80.19,98.62,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,20.26,90.0,10.97,85.02,98.72,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,16.99,90.0,10.41,88.59,98.82,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,19.17,90.0,10.04,90.6,98.87,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,15.05,90.0,9.76,91.83,98.9,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,8.32,90.0,9.59,91.96,98.9,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,10.94,90.0,9.34,91.93,98.92,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,34.5,90.0,8.93,92.88,98.95,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,34.7,90.0,8.6,94.16,98.98,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,20.62,90.0,8.42,94.58,98.96,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,52.59,90.0,8.29,93.68,98.95,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,96.78,90.0,8.39,91.51,99.0,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,93.9,90.0,8.67,88.89,99.09,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,99.48,90.0,8.94,85.38,99.12,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 15:00:00+00:00,1.71,0.01,0.03,31.62,29.76,31.66,54.75,0.29,0.17,0.02,98.17,85.63,9.07,83.71,99.18,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 16:00:00+00:00,7.44,0.04,0.22,134.12,39.1,113.58,235.48,0.39,0.17,0.03,97.58,75.77,10.1,79.19,99.24,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 17:00:00+00:00,13.89,0.16,0.8,237.8,53.71,200.59,398.92,0.44,0.18,0.03,97.59,67.4,10.77,74.2,99.33,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 18:00:00+00:00,19.19,0.3,1.48,317.08,42.67,265.24,516.38,0.47,0.18,0.04,99.02,61.21,11.82,67.95,99.33,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 19:00:00+00:00,21.37,0.39,1.9,352.3,57.17,292.67,566.72,0.47,0.18,0.06,98.75,57.91,12.52,63.56,99.31,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 20:00:00+00:00,17.98,0.34,1.67,271.23,0.0,234.9,562.12,0.36,0.17,0.07,100.0,58.02,12.79,64.47,99.28,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 21:00:00+00:00,8.38,0.15,0.7,111.57,1.43,94.2,494.6,0.17,0.17,0.07,99.93,61.52,12.71,67.8,99.24,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 22:00:00+00:00,6.43,0.09,0.43,87.72,12.21,74.81,369.1,0.17,0.17,0.08,99.45,67.87,12.73,70.41,99.26,nasa_power_ceres_merra2,34.04,-118.53
2023-01-02 23:00:00+00:00,3.73,0.03,0.12,52.5,4.59,45.71,204.82,0.16,0.17,0.08,99.76,76.35,12.13,79.29,99.27,nasa_power_ceres_merra2,34.04,-118.53
2023-01-03 00:00:00+00:00,0.68,0.0,0.0,9.9,0.0,9.9,38.45,0.11,0.17,0.09,100.0,86.2,11.39,83.52,99.3,nasa_power_ceres_merra2,34.04,-118.53
2023-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,99.9,90.0,10.91,86.36,99.31,nasa_power_ceres_merra2,34.04,-118.53
2023-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12,100.0,90.0,10.53,90.41,99.28,nasa_power_ceres_merra2,34.04,-118.53
2023-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,97.25,90.0,10.25,93.43,99.32,nasa_power_ceres_merra2,34.04,-118.53
2023-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.17,96.14,90.0,10.74,92.65,99.34,nasa_power_ceres_merra2,34.04,-118.53
2023-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,99.33,90.0,11.07,91.72,99.35,nasa_power_ceres_merra2,34.04,-118.53
2023-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.2,83.23,90.0,10.86,88.64,99.36,nasa_power_ceres_merra2,34.04,-118.53
