time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2011-01-01 00:00:00+00:00,1.41,0.01,0.03,30.85,177.76,21.85,41.6,0.35,0.17,0.02,66.44,86.43,10.75,42.04,99.51,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,68.04,90.0,10.23,42.01,99.57,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,45.06,90.0,9.73,46.65,99.65,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,82.25,90.0,9.32,49.48,99.71,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,98.9,90.0,8.78,52.18,99.75,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,100.0,90.0,8.38,52.49,99.8,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,88.6,90.0,7.98,53.2,99.82,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,77.09,90.0,7.23,53.65,99.84,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.03,52.72,90.0,6.62,56.92,99.83,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.04,40.75,90.0,6.27,61.67,99.83,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,39.73,90.0,6.14,64.61,99.85,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,83.23,90.0,6.08,66.42,99.87,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,73.29,90.0,5.98,67.06,99.88,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,58.04,90.0,5.83,66.58,99.93,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,37.1,90.0,5.73,65.53,100.01,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 15:00:00+00:00,1.81,0.01,0.03,42.25,230.06,24.01,50.5,0.39,0.17,0.06,32.1,85.61,6.17,63.79,100.1,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 16:00:00+00:00,9.32,0.05,0.25,204.95,617.09,59.62,228.07,0.59,0.17,0.04,23.51,75.77,8.18,54.59,100.19,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 17:00:00+00:00,17.8,0.2,0.98,350.92,729.55,80.52,390.2,0.65,0.1,0.04,24.54,67.42,9.58,43.65,100.26,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 18:00:00+00:00,24.88,0.37,1.85,461.73,797.8,97.07,506.12,0.68,0.1,0.04,23.12,61.26,10.75,39.37,100.28,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 19:00:00+00:00,27.7,0.47,2.33,496.2,643.35,164.41,561.95,0.67,0.1,0.06,40.74,58.0,11.59,37.33,100.21,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 20:00:00+00:00,26.25,0.45,2.22,456.38,361.69,267.04,560.62,0.61,0.1,0.06,82.65,58.13,12.1,36.29,100.12,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 21:00:00+00:00,20.91,0.32,1.55,351.85,71.76,286.14,497.27,0.53,0.16,0.05,99.8,61.65,12.18,36.87,100.06,nasa_power_ceres_merra2,34.04,-118.53
2011-01-01 22:00:00+00:00,14.87,0.16,0.8,253.1,53.37,215.98,376.55,0.48,0.16,0.04,97.86,68.01,12.0,39.13,100.04,nasa_power_ceres_merra2,34.04,-118.53
