time_utc,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,AOD_55,CLOUD_AMT,SZA,T2M,RH2M,PS,source,latitude_request,longitude_request
2018-01-02 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,100.0,90.0,14.96,41.86,99.81,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,99.34,90.0,14.89,40.08,99.84,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 15:00:00+00:00,1.66,0.01,0.03,31.0,24.07,31.15,49.03,0.29,0.17,0.05,98.16,85.63,15.07,40.01,99.89,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 16:00:00+00:00,8.16,0.05,0.25,145.57,37.68,123.76,222.65,0.42,0.18,0.05,97.6,75.78,16.29,40.2,99.92,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 17:00:00+00:00,15.26,0.19,0.9,262.88,36.49,226.7,384.3,0.49,0.18,0.06,98.91,67.4,17.92,38.35,99.92,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 18:00:00+00:00,21.44,0.35,1.7,364.15,67.17,301.94,502.35,0.54,0.18,0.06,98.67,61.2,19.62,34.82,99.88,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 19:00:00+00:00,24.28,0.44,2.15,412.98,172.63,305.5,561.35,0.55,0.18,0.07,95.92,57.9,21.62,28.78,99.8,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 20:00:00+00:00,27.93,0.48,2.4,501.33,841.21,293.69,559.78,0.67,0.18,0.07,98.68,58.0,22.9,25.0,99.7,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 21:00:00+00:00,23.76,0.36,1.77,434.77,516.34,256.8,494.35,0.65,0.18,0.07,97.2,61.49,23.72,22.41,99.6,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 22:00:00+00:00,16.59,0.18,0.9,314.38,385.27,212.31,372.55,0.59,0.18,0.08,97.3,67.84,23.46,23.59,99.59,nasa_power_ceres_merra2,34.04,-118.53
2018-01-02 23:00:00+00:00,8.45,0.04,0.22,169.18,221.78,121.73,208.45,0.51,0.18,0.08,95.71,76.32,22.12,27.32,99.57,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 00:00:00+00:00,1.48,0.01,0.03,28.0,29.93,28.9,39.83,0.3,0.18,0.07,97.06,86.17,20.4,32.81,99.56,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.13,90.0,19.13,37.88,99.58,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.51,90.0,18.62,40.38,99.63,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.36,90.0,17.74,43.38,99.62,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,96.22,90.0,17.2,44.81,99.63,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,51.8,90.0,16.97,45.47,99.64,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,60.47,90.0,16.42,47.0,99.63,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,60.6,90.0,16.03,47.66,99.64,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,75.42,90.0,16.44,44.81,99.62,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,12.92,90.0,16.98,40.98,99.6,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,14.34,90.0,17.3,37.73,99.57,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,24.77,90.0,17.34,35.46,99.55,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,61.42,90.0,17.41,33.7,99.53,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,97.84,90.0,17.55,31.9,99.55,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,92.55,90.0,17.61,31.0,99.58,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 15:00:00+00:00,1.42,0.01,0.03,25.55,46.51,24.38,47.03,0.24,0.17,0.1,93.77,85.65,17.81,30.46,99.61,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 16:00:00+00:00,7.46,0.04,0.22,133.6,100.17,104.14,219.98,0.39,0.18,0.09,92.41,75.78,18.95,29.17,99.66,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 17:00:00+00:00,13.39,0.16,0.77,221.2,113.29,171.32,383.88,0.41,0.18,0.09,92.17,67.37,19.81,29.6,99.7,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 18:00:00+00:00,17.25,0.28,1.38,290.42,91.24,220.62,503.67,0.43,0.18,0.09,94.97,61.14,20.61,28.43,99.69,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 19:00:00+00:00,20.27,0.38,1.85,314.83,24.68,271.04,565.85,0.42,0.18,0.09,99.28,57.81,21.12,26.83,99.61,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 20:00:00+00:00,17.5,0.33,1.62,264.35,27.89,226.7,561.2,0.35,0.17,0.1,99.17,57.89,21.18,27.46,99.49,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 21:00:00+00:00,13.24,0.21,1.05,203.6,25.61,169.27,494.45,0.3,0.18,0.11,98.99,61.36,21.16,28.86,99.42,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 22:00:00+00:00,9.5,0.11,0.52,147.9,23.03,127.68,371.05,0.28,0.17,0.12,98.45,67.7,21.32,32.09,99.42,nasa_power_ceres_merra2,34.04,-118.53
2018-01-03 23:00:00+00:00,4.96,0.03,0.12,78.2,16.86,66.6,204.85,0.23,0.17,0.13,98.89,76.18,20.35,38.79,99.45,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 00:00:00+00:00,1.09,0.0,0.03,18.67,0.0,18.67,38.83,0.19,0.17,0.13,99.98,86.04,18.01,49.73,99.48,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.13,100.0,90.0,17.76,51.02,99.54,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,99.66,90.0,17.92,49.06,99.58,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.15,82.58,90.0,17.97,47.24,99.64,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.17,35.47,90.0,17.95,45.3,99.66,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.13,18.44,90.0,17.79,43.88,99.66,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,23.43,90.0,17.69,42.11,99.65,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,39.12,90.0,17.88,39.27,99.63,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,64.6,90.0,18.15,37.84,99.62,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,36.83,90.0,18.35,38.51,99.63,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,26.48,90.0,17.83,41.9,99.65,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,26.52,90.0,17.2,45.55,99.67,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12,34.88,90.0,16.77,48.74,99.69,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12,34.76,90.0,16.63,50.04,99.73,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,47.49,90.0,16.65,50.17,99.78,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 15:00:00+00:00,1.61,0.01,0.03,33.05,124.74,25.31,42.03,0.31,0.19,0.13,47.62,85.66,16.6,52.2,99.83,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 16:00:00+00:00,8.06,0.04,0.2,163.75,419.23,67.71,205.38,0.47,0.19,0.12,45.28,75.77,16.96,53.44,99.88,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 17:00:00+00:00,15.3,0.16,0.8,285.75,570.18,91.87,363.3,0.53,0.13,0.11,46.97,67.34,18.02,51.93,99.93,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 18:00:00+00:00,21.15,0.31,1.52,377.52,613.98,112.02,477.62,0.55,0.13,0.12,46.04,61.08,19.6,49.7,99.93,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 19:00:00+00:00,26.27,0.44,2.2,447.05,644.63,134.62,550.12,0.59,0.14,0.06,47.67,57.72,20.48,48.68,99.85,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 20:00:00+00:00,28.35,0.48,2.38,487.95,795.72,190.06,550.75,0.65,0.14,0.05,84.03,57.77,20.51,50.71,99.76,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 21:00:00+00:00,23.16,0.34,1.73,411.35,753.39,85.67,491.88,0.61,0.14,0.05,38.42,61.22,20.35,54.12,99.71,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 22:00:00+00:00,17.02,0.19,0.93,322.33,705.12,71.05,373.33,0.6,0.15,0.05,31.31,67.55,20.01,58.71,99.69,nasa_power_ceres_merra2,34.04,-118.53
2018-01-04 23:00:00+00:00,9.13,0.05,0.25,193.55,603.85,53.94,213.32,0.57,0.19,0.05,23.01,76.03,19.27,64.67,99.7,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 00:00:00+00:00,1.84,0.01,0.03,41.95,269.67,20.54,43.85,0.42,0.2,0.05,12.96,85.92,17.52,75.19,99.72,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,3.31,90.0,15.76,87.24,99.78,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,4.42,90.0,15.23,91.71,99.85,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,70.78,90.0,14.95,94.82,99.91,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,99.77,90.0,15.03,95.57,99.94,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.11,99.75,90.0,15.16,95.37,99.98,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,99.19,90.0,15.14,95.62,100.02,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,68.45,90.0,15.23,95.05,100.0,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,29.22,90.0,15.46,93.24,99.93,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.13,40.94,90.0,15.72,90.86,99.9,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.14,41.07,90.0,15.65,89.81,99.86,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.13,47.12,90.0,15.66,87.96,99.85,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.12,78.5,90.0,15.42,86.51,99.84,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,7.6,90.0,15.17,84.81,99.88,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.1,4.42,90.0,14.98,84.14,99.94,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 15:00:00+00:00,1.95,0.01,0.03,44.25,242.5,23.06,45.42,0.42,0.19,0.1,4.25,85.66,15.14,83.32,100.0,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 16:00:00+00:00,9.62,0.06,0.28,208.43,639.3,51.81,213.3,0.6,0.16,0.09,4.07,75.76,16.54,79.77,100.05,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 17:00:00+00:00,18.8,0.21,1.08,368.02,785.87,67.15,374.8,0.68,0.14,0.07,3.9,67.3,17.98,77.23,100.06,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 18:00:00+00:00,26.52,0.41,2.03,488.05,870.33,72.62,494.25,0.72,0.14,0.06,3.72,61.02,19.42,67.95,100.04,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 19:00:00+00:00,30.79,0.54,2.67,554.95,904.71,75.1,558.33,0.74,0.14,0.05,3.55,57.62,19.97,64.33,99.97,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 20:00:00+00:00,30.29,0.53,2.65,541.67,871.88,99.55,559.53,0.72,0.14,0.05,20.9,57.64,19.99,64.82,99.89,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 21:00:00+00:00,25.34,0.4,1.95,459.5,717.4,130.74,497.62,0.68,0.14,0.05,37.13,61.08,19.78,65.9,99.83,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 22:00:00+00:00,17.93,0.21,1.02,339.75,572.34,130.09,379.2,0.63,0.14,0.05,51.01,67.4,19.37,67.31,99.82,nasa_power_ceres_merra2,34.04,-118.53
2018-01-05 23:00:00+00:00,9.57,0.06,0.28,192.93,402.35,106.3,218.15,0.56,0.18,0.05,62.14,75.87,18.35,72.59,99.85,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 00:00:00+00:00,1.85,0.01,0.03,36.03,100.14,32.63,46.1,0.35,0.18,0.06,81.08,85.78,16.74,82.06,99.9,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.06,99.65,90.0,15.55,89.38,99.94,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.77,90.0,15.11,90.75,99.95,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,99.95,90.0,15.18,88.43,99.97,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,100.0,90.0,15.54,85.71,100.0,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,100.0,90.0,16.01,83.68,99.98,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,100.0,90.0,16.27,80.55,99.94,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,100.0,90.0,16.34,79.04,99.89,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,100.0,90.0,16.32,78.07,99.83,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,99.84,90.0,16.14,77.89,99.77,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,98.17,90.0,16.31,75.57,99.75,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,98.21,90.0,16.35,74.5,99.71,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,98.32,90.0,16.48,72.46,99.72,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.09,100.0,90.0,16.2,74.23,99.77,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.08,100.0,90.0,16.18,74.71,99.83,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 15:00:00+00:00,1.54,0.01,0.03,27.08,27.14,27.22,44.85,0.25,0.18,0.07,96.52,85.66,16.15,75.66,99.86,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 16:00:00+00:00,8.27,0.05,0.25,143.68,60.82,117.37,211.57,0.41,0.18,0.07,94.77,75.74,16.68,73.77,99.91,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 17:00:00+00:00,15.71,0.19,0.95,262.83,78.79,218.54,369.02,0.48,0.18,0.07,97.25,67.26,18.25,66.3,99.96,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 18:00:00+00:00,22.9,0.38,1.83,381.62,232.58,289.6,484.45,0.56,0.18,0.06,99.78,60.94,19.66,59.54,99.96,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 19:00:00+00:00,27.19,0.51,2.5,447.95,345.63,346.68,552.28,0.59,0.18,0.04,99.83,57.52,19.64,60.67,99.87,nasa_power_ceres_merra2,34.04,-118.53
2018-01-06 20:00:00+00:00,26.46,0.5,2.47,423.73,177.4,346.66,552.0,0.56,0.18,0.04,99.42,57.51,19.49,62.91,99.75,nasa_power_ceres_merra2,34.04,-118.53
