time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,pressure_msl,surface_pressure,visibility,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation_probability,precipitation,rain,showers,snowfall,wind_speed_10m,wind_direction_10m,wind_gusts_10m,uv_index,uv_index_clear_sky,sunshine_duration,is_day,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,relative_humidity_925hPa,relative_humidity_850hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_300hPa,cloud_cover_925hPa,cloud_cover_850hPa,cloud_cover_700hPa,cloud_cover_500hPa,cloud_cover_300hPa,geopotential_height_925hPa,geopotential_height_850hPa,geopotential_height_700hPa,geopotential_height_500hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone,p_cloud_lt_30,p_cloud_lt_60,p_precip_gt_0_01in,p_uv_ge_3,p_uv_ge_5,p_uv_ge_6,p_ghi_instant_ge_500,p_ghi_instant_ge_700,p_dni_instant_ge_600,p_dni_instant_ge_800,p_sun_score_ge_70,p_sun_score_ge_85,deterministic_agreement_0_100,ensemble_strong_sun_support_0_100,sun_window_confidence_0_100
2026-09-27T12:00,deterministic,best_match,80.6,35,50.4,81.8,62.7,1011.5,1001.7,79199.48,1,30,1,28,0,1,0.0,0.0,0.0,0.0,5.2,190,4.5,6.85,6.35,3600.0,1,0.0,5.6,0.0,14862.205,1148.294,20.4,0.0,0.024,2.32,859.0,774.0,85.0,1012.9,1040.5,892.9,804.6,88.4,1052.9,1081.8,32,25,9,6,18,0,0,0,0,0,2539.37,4917.979,10255.905,19087.926,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.078740157480315,-0.07874015748031504,0.8255646323882748,0.8253836198927713,0.9010477299185099,0.0989522700814901,0.9011087467801546,0.0990032478441035,1.0,0.0,-0.10000000000002274,32.0,0.0,99.8,1.0,,,,,,,,,,,,,,,,,45.95192915876028,62.66603415559772,0.9803921568627451,,,,83.04870335230866,60.82648113008643,60.82648113008643,28.652751423149905,63.44086021505376,43.453510436432644,29.5,66.9,53.8
2026-10-01T12:00,deterministic,best_match,83.1,21,39.1,81.5,59.1,1009.9,1000.1,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.3,227,12.1,6.15,6.15,3600.0,1,0.0,8.2,0.0,17125.984,2165.354,11.1,0.0,0.023,3.06,799.0,727.0,72.0,970.1,1022.8,830.5,755.7,74.8,1008.3,1063.3,70,11,7,3,16,0,0,0,0,0,2480.315,4845.801,10213.255,19183.07,31617.772,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7811888932342589,0.7810589673657482,0.9098873591989988,0.09011264080100125,0.9099337748344372,0.09006622516556291,1.0,0.0,0.0,70.0,0.0,99.1,1.0,,,,,,,,,,,,,,,,,79.01644528779254,87.9506641366224,1.7868437697659707,,,,93.69597301286107,84.12397216951297,85.43116171199664,43.411343031836395,88.69913556820579,73.2447817836812,43.0,87.5,71.9
2026-10-01T13:00,deterministic,best_match,83.3,24,42.7,81.3,60.6,1009.4,999.6,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.3,218,10.5,6.5,6.5,3600.0,1,0.0,8.5,0.0,17158.792,2509.843,12.1,0.0,0.025,2.96,845.0,771.0,74.0,976.2,1078.3,846.7,772.6,74.2,978.1,1080.6,65,11,6,4,16,0,0,0,0,0,2470.473,4835.958,10206.693,19173.228,31612.478,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7836409162570713,0.783546178049232,0.9124260355029585,0.08757396449704143,0.9124837604818707,0.08763434510452345,1.0,0.0,-0.10000000000002274,65.0,0.0,99.1,1.0,,,,,,,,,,,,,,,,,77.54585705249842,87.9506641366224,1.7868437697659707,,,,94.34956778410289,86.08475648323845,85.43116171199664,32.38456672991777,88.69913556820579,76.28083491461099,41.1,88.0,71.6
2026-09-27T13:00,deterministic,best_match,81.9,33,50.0,82.2,63.1,1010.8,1001.0,79199.48,1,20,0,18,0,1,0.0,0.0,0.0,0.0,6.9,205,5.8,6.9,6.75,3600.0,1,0.0,5.8,0.0,14927.821,1656.824,20.3,0.0,0.025,2.49,864.0,769.0,95.0,954.3,1097.6,866.4,771.2,95.3,956.9,1100.8,30,25,9,9,16,0,0,0,0,0,2526.247,4904.856,10239.501,19078.084,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0222222222222224,-0.022222222222222365,0.7871720116618076,0.7870639534883721,0.8900462962962963,0.1099537037037037,0.8901200369344414,0.10999538319482918,1.0,0.0,-0.10000000000002274,30.0,0.0,99.1,1.0,,,,,,,,,,,,,,,,,48.22896900695762,59.75648323845667,0.9803921568627451,,,,84.12397216951297,61.52224330592452,56.9470799072317,20.662028252161083,64.74804975753743,44.107105207674465,30.1,65.2,52.9
2026-10-03T13:00,deterministic,best_match,88.1,19,40.7,86.3,61.6,1010.6,1000.9,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.9,217,4.7,6.4,6.4,3600.0,1,0.0,11.4,0.0,17782.152,1476.378,13.7,0.0,0.026,3.68,828.0,755.0,73.0,965.9,1068.3,829.4,756.3,73.1,967.5,1070.3,11,13,6,10,40,0,0,0,0,0,2559.055,4980.315,10383.858,19386.482,31840.024,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7750631844987363,0.774922918807811,0.9118357487922706,0.08816425120772947,0.9118639980708946,0.08813600192910537,1.0,0.0,0.0,40.0,0.0,99.0,1.0,,,,,,,,,,,,,,,,,86.50643052920093,92.3887834703774,2.382458359687961,,,,99.01960784313725,87.25490196078431,87.25490196078431,19.607843137254903,92.15686274509804,74.50980392156863,71.3,89.8,83.3
2026-10-01T14:00,deterministic,best_match,82.9,28,46.5,80.6,62.0,1009.0,999.2,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9.5,214,8.7,6.2,6.2,3600.0,1,0.0,8.8,0.0,17158.792,2559.055,12.9,0.0,0.025,2.77,822.0,746.0,76.0,963.7,1057.1,794.0,720.5,73.4,930.8,1021.1,61,12,6,4,14,0,0,0,0,0,2460.63,4829.397,10196.851,19166.666,31601.896,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7775990918550753,0.777592792086965,0.9075425790754258,0.09245742092457421,0.9074307304785895,0.09244332493702771,1.0,0.0,0.10000000000002274,61.0,0.0,99.0,1.0,,,,,,,,,,,,,,,,,79.9652118912081,90.40164452877926,1.7868437697659707,,,,94.34956778410289,84.12397216951297,85.43116171199664,12.29179843980603,88.04554079696395,73.66645582964368,39.9,88.0,71.2
2026-10-03T14:00,deterministic,best_match,87.2,21,42.6,85.1,62.0,1010.1,1000.4,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.8,221,5.6,6.1,6.1,3600.0,1,0.0,10.6,0.0,17749.344,1492.782,13.9,0.0,0.025,3.49,806.0,731.0,75.0,955.1,1046.3,777.9,705.5,72.4,921.8,1009.9,11,13,6,9,46,0,0,0,0,0,2549.213,4973.754,10380.577,19379.922,31829.44,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7703335563413936,0.7702742845826319,0.9069478908188585,0.09305210918114144,0.9069289111711017,0.09307108882889832,1.0,0.0,0.0,46.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,88.46721484292642,92.3887834703774,2.382458359687961,,,,97.05882352941177,83.33333333333334,87.25490196078431,2.941176470588235,92.15686274509804,71.56862745098039,73.8,88.7,83.5
2026-10-03T12:00,deterministic,best_match,89.2,17,38.7,87.2,61.2,1011.1,1001.4,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.4,210,3.8,6.05,6.05,3600.0,1,0.0,12.5,0.0,17814.96,1328.74,13.4,0.0,0.024,3.9,782.0,711.0,71.0,958.4,1013.7,812.8,739.0,73.8,996.1,1053.7,12,13,6,10,34,0,0,0,0,0,2568.898,4990.158,10390.42,19389.764,31845.312,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7714313899575811,0.7713770522919237,0.9092071611253197,0.0907928388746803,0.9092027559055119,0.0907972440944882,1.0,0.0,0.0,34.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,84.54564621547544,92.3887834703774,2.382458359687961,,,,98.0392156862745,85.29411764705881,85.29411764705881,29.411764705882355,90.19607843137254,75.49019607843138,68.9,88.6,81.7
2026-10-04T12:00,deterministic,best_match,93.8,16,40.8,93.0,63.6,1009.7,1000.1,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.8,225,3.4,6.1,6.1,3600.0,1,0.0,9.1,0.0,16961.944,1541.995,12.9,0.0,0.023,4.55,778.0,707.0,71.0,957.9,1009.1,808.6,734.8,73.8,995.6,1048.9,17,22,7,9,14,0,0,0,0,0,2526.247,4944.226,10347.77,19320.868,31734.19,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.770984045188782,0.7709028506053961,0.9087403598971723,0.09125964010282776,0.9087311402423942,0.09126885975760574,1.0,0.0,1.1368683772161603e-13,22.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,83.47037739827114,89.54248366013071,0.6535947712418301,,,,95.09803921568627,77.45098039215685,80.39215686274511,28.43137254901961,88.23529411764706,60.7843137254902,65.1,84.2,77.5
2026-10-04T13:00,deterministic,best_match,93.5,16,40.6,92.4,63.4,1009.0,999.4,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.4,225,5.4,6.4,6.4,3600.0,1,0.0,9.4,0.0,16929.134,1919.291,12.6,0.0,0.026,4.52,825.0,751.0,74.0,965.9,1063.3,826.2,752.1,74.1,967.3,1065.0,17,23,7,7,16,0,0,0,0,0,2509.843,4934.384,10337.927,19311.024,31734.19,America/Los_Angeles,34.03202,-118.52633,86.0,53.86662483215332,1.0,0.0,0.7758863914229287,0.775774647887324,0.9103030303030303,0.08969696969696969,0.9103122730573711,0.08968772694262889,1.0,0.0,0.0,23.0,0.0,98.8,1.0,,,,,,,,,,,,,,,,,84.7775669407548,91.50326797385621,0.6535947712418301,,,,97.05882352941177,84.31372549019608,83.33333333333334,17.647058823529413,86.27450980392157,58.8235294117647,66.9,87.7,80.4
