time,source,model,member,apparent_temperature,cape,cloud_cover,cloud_cover_high,cloud_cover_low,cloud_cover_mid,convective_inhibition,dew_point_2m,diffuse_radiation,diffuse_radiation_instant,direct_normal_irradiance,direct_normal_irradiance_instant,direct_radiation,direct_radiation_instant,precipitation,rain,relative_humidity_2m,shortwave_radiation,shortwave_radiation_instant,sunshine_duration,temperature_2m,uv_index,uv_index_clear_sky,visibility,wind_gusts_10m,wind_speed_10m,timezone,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,sun_score_0_100,sun_score_evidence_weight
2026-09-22T00:00,ensemble_member,ncep_gefs025,0,69.8,0.0,0.0,,,,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,67.5,,,79068.24,3.4,2.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T01:00,ensemble_member,ncep_gefs025,0,69.5,0.0,0.0,,,,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,67.5,,,79068.24,3.6,3.6,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T02:00,ensemble_member,ncep_gefs025,0,69.3,0.0,2.0,,,,0.0,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,67.4,,,79068.24,3.8,3.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T03:00,ensemble_member,ncep_gefs025,0,69.1,0.0,7.0,,,,0.0,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,66.9,,,79068.24,4.0,3.5,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T04:00,ensemble_member,ncep_gefs025,0,68.7,10.0,13.0,,,,1.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,66.4,,,79068.24,4.0,3.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T05:00,ensemble_member,ncep_gefs025,0,68.4,10.0,22.0,,,,1.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,66.1,,,79068.24,4.0,3.8,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T06:00,ensemble_member,ncep_gefs025,0,68.6,10.0,37.0,,,,1.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,66.1,,,79068.24,3.6,3.4,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T07:00,ensemble_member,ncep_gefs025,0,69.0,0.0,54.0,,,,1.0,61.1,3.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,26.2,0.0,66.4,,,79068.24,2.9,2.8,America/Los_Angeles,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
2026-09-22T08:00,ensemble_member,ncep_gefs025,0,69.3,0.0,64.0,,,,1.0,60.7,65.3,109.2,176.7,295.5,27.7,46.3,0.0,0.0,80.0,93.0,155.5,3500.55,67.0,,,79068.24,2.7,3.2,America/Los_Angeles,,,,,0.2978494623655914,0.7021505376344086,0.2977491961414791,0.7022508038585209,0.9723750000000001,0.0,0.0,49.1,0.4
2026-09-22T09:00,ensemble_member,ncep_gefs025,0,70.4,0.0,61.0,,,,1.0,60.2,132.2,167.1,381.2,481.7,137.8,174.1,0.0,0.0,75.0,270.0,341.2,3600.0,68.5,,,79068.24,2.9,3.7,America/Los_Angeles,,,,,0.5103703703703704,0.4896296296296296,0.5102579132473622,0.48974208675263775,1.0,0.0,0.0,66.1,0.4
2026-09-22T10:00,ensemble_member,ncep_gefs025,0,71.9,0.0,52.0,,,,0.0,60.0,165.0,188.9,568.7,651.4,308.0,352.9,0.0,0.0,70.0,473.0,541.8,3600.0,70.3,,,79068.24,3.4,4.2,America/Los_Angeles,,,,,0.6511627906976745,0.3488372093023256,0.6513473606496862,0.3486526393503138,1.0,0.0,0.0,79.6,0.4
2026-09-22T11:00,ensemble_member,ncep_gefs025,0,73.9,0.0,40.0,,,,0.0,59.5,184.6,199.9,677.9,734.2,464.4,503.0,0.0,0.0,65.0,649.0,702.9,3600.0,71.9,,,79068.24,4.0,5.2,America/Los_Angeles,,,,,0.7155624036979968,0.28443759630200305,0.7156067719448002,0.2843932280551999,1.0,0.0,0.0,86.1,0.4
2026-09-22T12:00,ensemble_member,ncep_gefs025,0,75.8,0.0,26.0,,,,0.0,59.8,200.3,208.3,737.7,767.0,576.7,599.6,0.0,0.0,63.0,777.0,807.9,3600.0,73.1,,,63845.144,5.4,7.0,America/Los_Angeles,,,,,0.7422136422136423,0.2577863577863578,0.7421710607748484,0.25782893922515165,1.0,0.0,-1.1368683772161603e-13,88.7,0.4
2026-09-22T13:00,ensemble_member,ncep_gefs025,0,76.5,0.0,11.0,,,,0.0,60.3,208.8,209.6,762.5,765.4,629.2,631.6,0.0,0.0,62.0,838.0,841.2,3600.0,74.1,,,48687.664,6.9,9.2,America/Los_Angeles,,,,,0.7508353221957041,0.24916467780429596,0.750832144555397,0.24916785544460293,1.0,0.0,0.0,88.8,0.4
2026-09-22T14:00,ensemble_member,ncep_gefs025,0,76.4,0.0,0.0,,,,0.0,60.8,205.7,199.3,757.3,734.0,615.3,596.4,0.0,0.0,62.0,821.0,795.7,3600.0,74.7,,,33464.566,8.5,10.7,America/Los_Angeles,,,,,0.7494518879415346,0.2505481120584653,0.7495287168530853,0.2504712831469147,1.0,0.0,0.0,86.9,0.4
2026-09-22T15:00,ensemble_member,ncep_gefs025,0,75.6,0.0,0.0,,,,42.0,61.3,192.2,179.0,722.4,672.5,537.8,500.6,0.0,0.0,63.0,730.0,679.6,3600.0,74.7,,,48687.664,9.8,10.9,America/Los_Angeles,,,,,0.7367123287671232,0.2632876712328767,0.7366097704532077,0.2633902295467922,1.0,0.0,0.0,83.0,0.4
2026-09-22T16:00,ensemble_member,ncep_gefs025,0,74.0,0.0,0.0,,,,98.0,61.3,171.0,150.7,668.1,588.7,418.0,368.3,0.0,0.0,64.0,589.0,519.0,3600.0,74.2,,,63845.144,11.0,10.7,America/Los_Angeles,,,,,0.7096774193548387,0.2903225806451613,0.7096339113680155,0.29036608863198454,1.0,0.0,0.0,77.4,0.4
2026-09-22T17:00,ensemble_member,ncep_gefs025,0,73.4,0.0,0.0,,,,126.0,61.3,147.0,117.8,566.7,454.1,263.0,210.8,0.0,0.0,65.0,410.0,328.6,3600.0,73.8,,,79068.24,11.2,10.2,America/Los_Angeles,,,,,0.6414634146341464,0.35853658536585364,0.6415094339622641,0.3584905660377358,1.0,0.0,0.0,67.7,0.4
2026-09-22T18:00,ensemble_member,ncep_gefs025,0,73.3,0.0,0.0,,,,98.0,61.3,106.7,65.8,425.5,262.6,115.3,71.2,0.0,0.0,66.0,222.0,137.0,3600.0,73.3,,,79068.24,10.3,9.2,America/Los_Angeles,,,,,0.5193693693693694,0.48063063063063066,0.5197080291970804,0.4802919708029197,1.0,0.0,0.0,53.4,0.4
2026-09-22T19:00,ensemble_member,ncep_gefs025,0,73.5,0.0,0.0,,,,42.0,61.3,37.4,0.0,119.9,0.0,12.6,0.0,0.0,0.0,67.0,50.0,0.0,2110.27,72.9,,,79068.24,8.7,7.8,America/Los_Angeles,,,,,0.252,0.748,,,0.5861861111111111,0.0,0.0,21.0,0.4
2026-09-22T20:00,ensemble_member,ncep_gefs025,0,73.8,0.0,0.0,,,,0.0,61.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,72.5,,,79068.24,6.9,6.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T21:00,ensemble_member,ncep_gefs025,0,74.2,0.0,0.0,,,,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,72.2,,,79068.24,5.4,4.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T22:00,ensemble_member,ncep_gefs025,0,74.4,0.0,0.0,,,,0.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,72.0,,,79068.24,3.8,3.4,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-22T23:00,ensemble_member,ncep_gefs025,0,74.5,0.0,0.0,,,,0.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,71.8,,,79068.24,2.5,2.6,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T00:00,ensemble_member,ncep_gefs025,0,74.4,0.0,0.0,,,,0.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,71.5,,,79068.24,1.8,1.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T01:00,ensemble_member,ncep_gefs025,0,74.2,0.0,0.0,,,,0.0,60.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,71.3,,,79068.24,1.3,1.4,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T02:00,ensemble_member,ncep_gefs025,0,74.0,0.0,0.0,,,,0.0,59.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,71.2,,,79068.24,1.1,1.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T03:00,ensemble_member,ncep_gefs025,0,73.6,0.0,0.0,,,,0.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,71.0,,,79068.24,1.3,0.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T04:00,ensemble_member,ncep_gefs025,0,73.3,0.0,0.0,,,,0.0,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,70.9,,,79068.24,1.6,1.1,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T05:00,ensemble_member,ncep_gefs025,0,73.0,0.0,0.0,,,,0.0,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,71.0,,,79068.24,2.0,1.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T06:00,ensemble_member,ncep_gefs025,0,73.1,0.0,0.0,,,,0.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,71.3,,,79068.24,2.2,1.4,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T07:00,ensemble_member,ncep_gefs025,0,73.2,0.0,0.0,,,,0.0,56.3,4.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,36.8,0.0,71.9,,,79068.24,2.5,1.6,America/Los_Angeles,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
2026-09-23T08:00,ensemble_member,ncep_gefs025,0,74.3,0.0,0.0,,,,0.0,56.0,69.7,117.4,326.2,549.1,50.3,84.7,0.0,0.0,55.0,120.0,202.0,3600.0,73.1,,,79068.24,2.7,1.7,America/Los_Angeles,,,,,0.41916666666666663,0.5808333333333333,0.41930693069306935,0.5811881188118813,1.0,0.0,-0.10000000000002274,67.8,0.4
2026-09-23T09:00,ensemble_member,ncep_gefs025,0,76.6,0.0,0.0,,,,0.0,55.6,126.2,159.7,534.5,676.4,191.8,242.7,0.0,0.0,50.0,318.0,402.4,3600.0,75.6,,,79068.24,2.7,1.8,America/Los_Angeles,,,,,0.6031446540880504,0.3968553459119497,0.6031312127236581,0.39686878727634195,1.0,0.0,0.0,79.9,0.4
2026-09-23T10:00,ensemble_member,ncep_gefs025,0,78.9,0.0,0.0,,,,0.0,54.3,149.5,171.4,696.8,798.6,375.5,430.3,0.0,0.0,43.0,525.0,601.7,3600.0,78.6,,,79068.24,2.5,2.6,America/Los_Angeles,,,,,0.7152380952380952,0.28476190476190477,0.7151404354329399,0.28485956456705996,1.0,0.0,0.0,89.9,0.4
2026-09-23T11:00,ensemble_member,ncep_gefs025,0,82.1,0.0,0.0,,,,0.0,53.8,165.9,179.7,774.4,838.8,528.1,572.0,0.0,0.0,39.0,694.0,751.7,3600.0,81.1,,,79068.24,2.7,4.0,America/Los_Angeles,,,,,0.7609510086455332,0.23904899135446686,0.7609418651057602,0.2390581348942397,1.0,0.0,0.0,93.4,0.4
2026-09-23T12:00,ensemble_member,ncep_gefs025,0,84.1,0.0,0.0,,,,0.0,54.2,184.7,192.1,799.5,831.2,622.3,647.0,0.0,0.0,38.0,807.0,839.0,3600.0,82.3,,,79068.24,3.8,5.4,America/Los_Angeles,,,,,0.7711276332094176,0.2288723667905824,0.7711561382598331,0.22896305125148986,1.0,0.0,-0.10000000000002274,93.2,0.4
2026-09-23T13:00,ensemble_member,ncep_gefs025,0,84.6,0.0,0.0,,,,0.0,54.8,196.5,197.2,805.2,808.1,661.5,663.9,0.0,0.0,38.0,858.0,861.1,3600.0,83.0,,,79068.24,5.4,7.0,America/Los_Angeles,,,,,0.7709790209790209,0.229020979020979,0.7709905934270119,0.22900940657298802,1.0,0.0,1.1368683772161603e-13,91.8,0.4
2026-09-23T14:00,ensemble_member,ncep_gefs025,0,84.7,0.0,0.0,,,,0.0,55.8,191.6,185.7,808.1,783.0,653.4,633.0,0.0,0.0,39.0,845.0,818.7,3600.0,83.3,,,79068.24,6.7,8.0,America/Los_Angeles,,,,,0.7732544378698225,0.22674556213017752,0.7731769879076584,0.22682301209234149,1.0,0.0,0.0,90.4,0.4
2026-09-23T15:00,ensemble_member,ncep_gefs025,0,84.0,0.0,0.0,,,,0.0,55.9,175.4,163.2,795.4,739.9,588.6,547.6,0.0,0.0,39.0,764.0,710.8,3600.0,83.4,,,79068.24,7.6,8.0,America/Los_Angeles,,,,,0.7704188481675392,0.22958115183246075,0.7703995498030389,0.22960045019696118,1.0,0.0,0.0,87.8,0.4
2026-09-23T16:00,ensemble_member,ncep_gefs025,0,82.3,0.0,0.0,,,,0.0,55.6,158.0,139.0,747.2,657.6,464.0,408.4,0.0,0.0,39.0,622.0,547.4,3600.0,83.1,,,79068.24,8.1,7.8,America/Los_Angeles,,,,,0.7459807073954984,0.2540192926045016,0.7460723419802704,0.25392765801972966,1.0,0.0,0.0,82.3,0.4
2026-09-23T17:00,ensemble_member,ncep_gefs025,0,81.3,0.0,0.0,,,,0.0,55.9,141.4,113.0,628.4,502.2,288.6,230.6,0.0,0.0,40.0,430.0,343.6,3600.0,82.7,,,79068.24,8.5,7.7,America/Los_Angeles,,,,,0.6711627906976745,0.3288372093023256,0.6711292200232828,0.3288707799767171,1.0,0.0,0.0,71.3,0.4
2026-09-23T18:00,ensemble_member,ncep_gefs025,0,80.8,0.0,0.0,,,,0.0,56.0,105.5,64.3,456.6,278.4,121.5,74.1,0.0,0.0,41.0,227.0,138.4,3600.0,82.1,,,79068.24,8.5,7.6,America/Los_Angeles,,,,,0.5352422907488987,0.4647577092511013,0.5354046242774566,0.46459537572254334,1.0,0.0,2.842170943040401e-14,54.8,0.4
2026-09-23T19:00,ensemble_member,ncep_gefs025,0,79.6,0.0,0.0,,,,0.0,55.2,36.2,0.0,115.1,0.0,11.8,0.0,0.0,0.0,41.0,48.0,0.0,1933.04,81.2,,,79068.24,8.3,7.5,America/Los_Angeles,,,,,0.24583333333333335,0.7541666666666668,,,0.5369555555555555,0.0,0.0,19.6,0.4
2026-09-23T20:00,ensemble_member,ncep_gefs025,0,79.3,0.0,0.0,,,,0.0,55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,80.2,,,79068.24,8.1,6.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T21:00,ensemble_member,ncep_gefs025,0,79.8,0.0,0.0,,,,0.0,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,78.8,,,79068.24,8.5,2.5,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T22:00,ensemble_member,ncep_gefs025,0,78.3,0.0,0.0,,,,0.0,57.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,77.4,,,79068.24,8.9,3.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-23T23:00,ensemble_member,ncep_gefs025,0,75.9,0.0,0.0,,,,0.0,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,76.0,,,79068.24,8.7,7.2,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T00:00,ensemble_member,ncep_gefs025,0,75.3,0.0,0.0,,,,0.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,75.0,,,79068.24,7.2,6.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T01:00,ensemble_member,ncep_gefs025,0,76.1,0.0,0.0,,,,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,74.3,,,79068.24,4.7,4.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T02:00,ensemble_member,ncep_gefs025,0,76.3,0.0,0.0,,,,0.0,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,73.7,,,79068.24,2.9,2.5,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T03:00,ensemble_member,ncep_gefs025,0,76.1,0.0,0.0,,,,0.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,73.1,,,79068.24,2.5,2.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T04:00,ensemble_member,ncep_gefs025,0,75.6,0.0,0.0,,,,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,72.6,,,79068.24,2.5,1.9,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T05:00,ensemble_member,ncep_gefs025,0,75.3,0.0,0.0,,,,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,72.4,,,79068.24,2.5,2.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T06:00,ensemble_member,ncep_gefs025,0,75.4,0.0,0.0,,,,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,72.4,,,79068.24,2.0,1.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T07:00,ensemble_member,ncep_gefs025,0,75.9,0.0,0.0,,,,0.0,60.7,3.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,29.2,0.0,72.7,,,79068.24,1.6,1.1,America/Los_Angeles,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4
2026-09-24T08:00,ensemble_member,ncep_gefs025,0,76.4,0.0,0.0,,,,0.0,60.5,68.6,116.3,319.2,540.9,48.4,82.0,0.0,0.0,64.0,117.0,198.3,3600.0,73.4,,,79068.24,1.3,1.3,America/Los_Angeles,,,,,0.41367521367521365,0.5863247863247862,0.4135148764498235,0.5864851235501765,1.0,0.0,0.0,67.2,0.4
2026-09-24T09:00,ensemble_member,ncep_gefs025,0,77.5,0.0,0.0,,,,0.0,60.2,125.9,159.5,525.4,665.9,187.1,237.1,0.0,0.0,60.0,313.0,396.7,3600.0,75.0,,,79068.24,1.8,2.5,America/Los_Angeles,,,,,0.5977635782747603,0.40223642172523966,0.5976808671540207,0.4020670531888077,1.0,0.0,0.0999999999999659,79.1,0.4
2026-09-24T10:00,ensemble_member,ncep_gefs025,0,78.7,0.0,0.0,,,,0.0,59.3,150.0,172.0,686.6,787.2,368.0,421.9,0.0,0.0,54.0,518.0,593.9,3600.0,77.2,,,79068.24,2.5,3.9,America/Los_Angeles,,,,,0.7104247104247104,0.28957528957528955,0.7103889543694224,0.28961104563057755,1.0,0.0,0.0,89.1,0.4
2026-09-24T11:00,ensemble_member,ncep_gefs025,0,81.1,0.0,0.0,,,,0.0,58.8,167.5,181.5,760.9,824.3,516.5,559.5,0.0,0.0,50.0,684.0,741.0,3600.0,79.0,,,79068.24,3.4,5.2,America/Los_Angeles,,,,,0.7551169590643275,0.2448830409356725,0.7550607287449392,0.24493927125506074,1.0,0.0,0.0,92.4,0.4
2026-09-24T12:00,ensemble_member,ncep_gefs025,0,83.2,0.0,0.0,,,,21.0,58.8,187.1,194.6,784.4,815.5,607.9,632.0,0.0,0.0,48.0,795.0,826.5,3600.0,80.3,,,79068.24,4.0,6.0,America/Los_Angeles,,,,,0.7646540880503144,0.23534591194968552,0.764670296430732,0.2354506957047792,1.0,0.0,-0.10000000000002274,92.1,0.4
2026-09-24T13:00,ensemble_member,ncep_gefs025,0,84.4,10.0,0.0,,,,48.0,59.0,200.0,200.7,786.3,789.0,643.0,645.2,0.0,0.0,47.0,843.0,845.9,3600.0,81.2,,,79068.24,4.5,6.7,America/Los_Angeles,,,,,0.7627520759193357,0.2372479240806643,0.7627379122827758,0.23726208771722426,1.0,0.0,-1.1368683772161603e-13,90.5,0.4
2026-09-24T14:00,ensemble_member,ncep_gefs025,0,84.4,10.0,0.0,,,,62.0,58.9,194.8,188.7,789.7,764.8,635.2,615.2,0.0,0.0,46.0,830.0,803.9,3600.0,81.7,,,79068.24,5.4,7.3,America/Los_Angeles,,,,,0.7653012048192772,0.2346987951807229,0.7652693121034956,0.23473068789650453,1.0,0.0,-1.1368683772161603e-13,89.1,0.4
2026-09-24T15:00,ensemble_member,ncep_gefs025,0,83.3,10.0,0.0,,,,48.0,58.4,177.8,165.3,777.8,723.1,572.2,532.0,0.0,0.0,45.0,750.0,697.3,3600.0,81.8,,,79068.24,6.9,7.8,America/Los_Angeles,,,,,0.7629333333333334,0.23706666666666668,0.7629427792915532,0.2370572207084469,1.0,0.0,0.0,86.6,0.4
2026-09-24T16:00,ensemble_member,ncep_gefs025,0,81.2,0.0,0.0,,,,21.0,58.1,159.9,140.5,727.1,639.1,448.1,393.9,0.0,0.0,45.0,608.0,534.4,3600.0,81.5,,,79068.24,8.7,8.4,America/Los_Angeles,,,,,0.7370065789473684,0.26299342105263157,0.7370883233532934,0.2629116766467066,1.0,0.0,0.0,81.0,0.4
2026-09-24T17:00,ensemble_member,ncep_gefs025,0,80.1,0.0,0.0,,,,0.0,58.3,142.0,113.1,605.2,482.2,275.0,219.1,0.0,0.0,46.0,417.0,332.2,3600.0,81.0,,,79068.24,9.4,8.4,America/Los_Angeles,,,,,0.6594724220623501,0.3405275779376499,0.6595424443106562,0.34045755568934377,1.0,0.0,0.0,69.9,0.4
2026-09-24T18:00,ensemble_member,ncep_gefs025,0,79.6,0.0,0.0,,,,0.0,58.5,104.0,62.6,429.1,258.3,112.0,67.4,0.0,0.0,48.0,216.0,130.1,3600.0,80.0,,,79068.24,8.3,7.5,America/Los_Angeles,,,,,0.5185185185185185,0.48148148148148145,0.5180630284396619,0.4811683320522675,1.0,0.0,0.09999999999999432,53.1,0.4
2026-09-24T19:00,ensemble_member,ncep_gefs025,0,79.1,0.0,0.0,,,,0.0,58.5,34.2,0.0,97.7,0.0,9.8,0.0,0.0,0.0,50.0,44.0,0.0,1408.02,78.7,,,79068.24,6.3,5.8,America/Los_Angeles,,,,,0.22272727272727275,0.7772727272727273,,,0.39111666666666667,0.0,0.0,15.3,0.4
2026-09-24T20:00,ensemble_member,ncep_gefs025,0,78.8,0.0,0.0,,,,0.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,77.6,,,79068.24,4.7,4.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T21:00,ensemble_member,ncep_gefs025,0,78.3,0.0,0.0,,,,0.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,76.7,,,79068.24,4.3,3.5,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T22:00,ensemble_member,ncep_gefs025,0,77.6,0.0,0.0,,,,0.0,59.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,75.9,,,79068.24,4.3,3.6,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-24T23:00,ensemble_member,ncep_gefs025,0,77.0,0.0,0.0,,,,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,75.3,,,79068.24,4.5,4.1,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-25T00:00,ensemble_member,ncep_gefs025,0,76.3,0.0,0.0,,,,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,74.8,,,79068.24,4.5,4.3,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-25T01:00,ensemble_member,ncep_gefs025,0,76.0,0.0,0.0,,,,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,74.2,,,79068.24,4.7,4.2,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-25T02:00,ensemble_member,ncep_gefs025,0,75.6,0.0,2.0,,,,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,73.8,,,79068.24,4.7,4.0,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-25T03:00,ensemble_member,ncep_gefs025,0,75.5,0.0,12.0,,,,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,73.3,,,79068.24,4.3,3.7,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-25T04:00,ensemble_member,ncep_gefs025,0,75.3,0.0,26.0,,,,0.0,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,72.9,,,79068.24,3.8,3.1,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
2026-09-25T05:00,ensemble_member,ncep_gefs025,0,75.3,0.0,36.0,,,,0.0,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,72.7,,,79068.24,3.4,2.8,America/Los_Angeles,,,,,,,,,0.0,0.0,0.0,0.0,0.3
