model,time,member_count,p_cloud_lt_30,p_cloud_lt_60,p_precip_gt_0_01in,p_uv_ge_3,p_uv_ge_5,p_uv_ge_6,p_ghi_instant_ge_500,p_ghi_instant_ge_700,p_dni_instant_ge_600,p_dni_instant_ge_800,p_sun_score_ge_70,p_sun_score_ge_85,ghi_instant_mean,ghi_instant_std,dni_instant_mean,dni_instant_std,cloud_mean,cloud_std,uv_mean,uv_std
ecmwf_aifs025_ensemble,2026-09-22T15:00,51,90.19607843137256,100.0,0.0,,,,100.0,9.803921568627452,98.0392156862745,0.0,100.0,23.52941176470588,680.5274509803921,20.124870965363943,674.0196078431374,38.805247168947886,6.313725490196078,11.243647443918599,,
ecmwf_aifs025_ensemble,2026-09-22T16:00,51,92.15686274509804,100.0,0.0,,,,98.0392156862745,0.0,60.78431372549019,0.0,98.0392156862745,0.0,527.6215686274509,16.19542297966299,607.0019607843137,34.78810998140645,5.470588235294118,11.330230255694667,,
ecmwf_aifs025_ensemble,2026-09-22T17:00,51,94.11764705882352,100.0,0.0,,,,0.0,0.0,0.0,0.0,54.90196078431373,0.0,341.46862745098036,12.557045674776827,487.2019607843137,32.17773447709505,4.647058823529412,11.411964825413307,,
ecmwf_aifs025_ensemble,2026-09-22T18:00,51,94.11764705882352,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,146.05098039215684,7.175886636479692,294.58235294117645,25.08130543558172,3.980392156862745,10.259610511278545,,
ecmwf_aifs025_ensemble,2026-09-22T19:00,51,96.07843137254902,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.196078431372549,8.277728209703765,,
ecmwf_aifs025_ensemble,2026-09-22T20:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411764705882353,5.86575304829051,,
ecmwf_aifs025_ensemble,2026-09-22T21:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7647058823529411,3.7767088068534895,,
ecmwf_aifs025_ensemble,2026-09-22T22:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5098039215686274,2.99581407313343,,
ecmwf_aifs025_ensemble,2026-09-22T23:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7254901960784315,3.7474174113517114,,
ecmwf_aifs025_ensemble,2026-09-23T00:00,51,100.0,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.196078431372549,5.592922698708207,,
ecmwf_aifs025_ensemble,2026-09-23T01:00,51,92.15686274509804,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72549019607843,10.353894786740977,,
ecmwf_aifs025_ensemble,2026-09-23T02:00,51,76.47058823529412,98.0392156862745,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.098039215686274,16.367351529139693,,
ecmwf_aifs025_ensemble,2026-09-23T03:00,51,68.62745098039215,90.19607843137256,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.235294117647058,22.367465869243315,,
ecmwf_aifs025_ensemble,2026-09-23T04:00,51,62.745098039215684,82.35294117647058,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.862745098039216,26.87304940481682,,
ecmwf_aifs025_ensemble,2026-09-23T05:00,51,62.745098039215684,80.3921568627451,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.941176470588236,28.9492050078795,,
ecmwf_aifs025_ensemble,2026-09-23T06:00,51,60.78431372549019,84.31372549019608,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.80392156862745,27.884059681361418,,
ecmwf_aifs025_ensemble,2026-09-23T07:00,51,64.70588235294117,86.27450980392157,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,39.32549019607843,4.14650904435309,0.0,0.0,25.313725490196077,24.677512189099154,,
ecmwf_aifs025_ensemble,2026-09-23T08:00,51,70.58823529411765,94.11764705882352,0.0,,,,0.0,0.0,78.43137254901961,1.9607843137254901,82.35294117647058,0.0,225.63921568627447,16.490131332786557,666.5941176470587,79.41684056109183,20.372549019607842,20.498742190011292,,
ecmwf_aifs025_ensemble,2026-09-23T09:00,51,88.23529411764706,96.07843137254902,0.0,,,,0.0,0.0,78.43137254901961,3.9215686274509802,90.19607843137256,13.725490196078432,401.8333333333334,27.844034669326692,672.5176470588235,82.92194572218467,14.980392156862745,16.73259118735461,,
ecmwf_aifs025_ensemble,2026-09-23T10:00,51,88.23529411764706,98.0392156862745,0.0,,,,96.07843137254902,0.0,84.31372549019608,7.8431372549019605,100.0,39.21568627450981,560.4666666666667,32.1670866984666,701.5666666666667,76.45906530076513,10.137254901960784,14.33460094713925,,
ecmwf_aifs025_ensemble,2026-09-23T11:00,51,88.23529411764706,100.0,0.0,,,,100.0,43.13725490196079,96.07843137254902,5.88235294117647,100.0,50.98039215686274,691.9999999999999,30.632805943954917,717.8294117647059,63.15006031388298,6.862745098039215,13.210631488075258,,
ecmwf_aifs025_ensemble,2026-09-23T12:00,51,92.15686274509804,100.0,0.0,,,,100.0,100.0,100.0,5.88235294117647,100.0,54.90196078431373,781.9313725490196,25.73589314708995,725.0490196078431,48.57026815881922,5.823529411764706,11.314956265674104,,
ecmwf_aifs025_ensemble,2026-09-23T13:00,51,98.0392156862745,100.0,0.0,,,,100.0,100.0,100.0,0.0,100.0,62.745098039215684,815.5117647058825,21.20320397542622,726.5588235294117,38.38853045622137,5.019607843137255,9.157489166968055,,
ecmwf_aifs025_ensemble,2026-09-23T14:00,51,98.0392156862745,100.0,0.0,,,,100.0,100.0,100.0,0.0,100.0,64.70588235294117,782.7607843137254,18.29064327388594,718.3627450980395,33.3449004244086,4.2745098039215685,7.717715805528341,,
ecmwf_aifs025_ensemble,2026-09-23T15:00,51,96.07843137254902,100.0,0.0,,,,100.0,9.803921568627452,100.0,0.0,100.0,33.33333333333333,681.749019607843,15.406678714752502,684.9078431372549,29.682465147876478,3.7450980392156863,7.804724562096736,,
ecmwf_aifs025_ensemble,2026-09-23T16:00,51,96.07843137254902,100.0,0.0,,,,100.0,0.0,62.745098039215684,0.0,100.0,0.0,524.8960784313725,13.00361427887361,609.9274509803922,27.892623242939138,3.7058823529411766,8.927024403791128,,
ecmwf_aifs025_ensemble,2026-09-23T17:00,51,94.11764705882352,100.0,0.0,,,,0.0,0.0,0.0,0.0,47.05882352941176,0.0,336.6666666666667,11.379888693070182,484.05686274509804,29.09331369852504,3.9607843137254903,9.949795544258638,,
ecmwf_aifs025_ensemble,2026-09-23T18:00,51,92.15686274509804,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,140.88039215686277,6.942334466383571,286.65098039215684,24.30656185106417,5.568627450980392,10.482852478139305,,
ecmwf_aifs025_ensemble,2026-09-23T19:00,51,90.19607843137256,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.901960784313726,12.557475704871237,,
ecmwf_aifs025_ensemble,2026-09-23T20:00,51,86.27450980392157,98.0392156862745,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.882352941176471,16.662109180801245,,
ecmwf_aifs025_ensemble,2026-09-23T21:00,51,78.43137254901961,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.572204337990126,,
ecmwf_aifs025_ensemble,2026-09-23T22:00,51,74.50980392156863,90.19607843137256,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92156862745098,25.948289452104472,,
ecmwf_aifs025_ensemble,2026-09-23T23:00,51,72.54901960784314,90.19607843137256,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.568627450980394,28.371996688256385,,
ecmwf_aifs025_ensemble,2026-09-24T00:00,51,70.58823529411765,88.23529411764706,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41176470588235,26.76428700383273,,
ecmwf_aifs025_ensemble,2026-09-24T01:00,51,54.90196078431373,82.35294117647058,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.35294117647059,24.170083598872193,,
ecmwf_aifs025_ensemble,2026-09-24T02:00,51,33.33333333333333,76.47058823529412,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.88235294117647,23.18503574189484,,
ecmwf_aifs025_ensemble,2026-09-24T03:00,51,19.607843137254903,60.78431372549019,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.450980392156865,25.22008225640051,,
ecmwf_aifs025_ensemble,2026-09-24T04:00,51,19.607843137254903,54.90196078431373,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86274509803921,28.419725268090215,,
ecmwf_aifs025_ensemble,2026-09-24T05:00,51,19.607843137254903,52.94117647058824,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.588235294117645,30.066044948139247,,
ecmwf_aifs025_ensemble,2026-09-24T06:00,51,21.568627450980394,56.86274509803921,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.470588235294116,28.355848032585076,,
ecmwf_aifs025_ensemble,2026-09-24T07:00,51,23.52941176470588,60.78431372549019,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,35.476470588235294,4.68160605926189,0.0,0.0,46.21568627450981,24.14233934438848,,
ecmwf_aifs025_ensemble,2026-09-24T08:00,51,41.17647058823529,92.15686274509804,0.0,,,,0.0,0.0,50.98039215686274,0.0,45.09803921568628,0.0,204.48627450980393,23.323104592723872,571.7235294117648,122.60698444743726,36.84313725490196,18.99512837442233,,
ecmwf_aifs025_ensemble,2026-09-24T09:00,51,54.90196078431373,100.0,0.0,,,,0.0,0.0,50.98039215686274,0.0,62.745098039215684,1.9607843137254901,366.46274509803925,40.047781265804545,572.8686274509803,121.40405181079598,26.88235294117647,14.829223929556838,,
ecmwf_aifs025_ensemble,2026-09-24T10:00,51,78.43137254901961,100.0,0.0,,,,66.66666666666666,0.0,58.82352941176471,0.0,76.47058823529412,5.88235294117647,516.2294117647059,46.2631918229499,602.6235294117647,109.89027725551573,18.15686274509804,13.262537538524983,,
ecmwf_aifs025_ensemble,2026-09-24T11:00,51,86.27450980392157,100.0,0.0,,,,100.0,7.8431372549019605,64.70588235294117,0.0,86.27450980392157,11.76470588235294,644.1882352941176,43.8000897125055,625.6901960784314,90.25039446983479,12.215686274509803,13.209562786845288,,
ecmwf_aifs025_ensemble,2026-09-24T12:00,51,90.19607843137256,100.0,0.0,,,,100.0,76.47058823529412,72.54901960784314,0.0,98.0392156862745,11.76470588235294,735.4941176470587,36.91861542238389,644.1039215686274,70.0170806611767,10.117647058823529,11.60456299706892,,
ecmwf_aifs025_ensemble,2026-09-24T13:00,51,96.07843137254902,100.0,0.0,,,,100.0,96.07843137254902,86.27450980392157,0.0,100.0,17.647058823529413,774.5745098039215,31.70908918992947,659.5509803921569,57.97878706061042,8.96078431372549,9.933701796035002,,
ecmwf_aifs025_ensemble,2026-09-24T14:00,51,98.0392156862745,100.0,0.0,,,,100.0,92.15686274509804,86.27450980392157,0.0,100.0,15.686274509803921,749.6176470588236,29.286698044555,665.6058823529411,54.130602848166056,8.647058823529411,9.260288395966434,,
ecmwf_aifs025_ensemble,2026-09-24T15:00,51,94.11764705882352,100.0,0.0,,,,100.0,1.9607843137254901,84.31372549019608,0.0,98.0392156862745,5.88235294117647,657.1725490196078,25.929821275368425,645.5549019607843,50.84733744740422,9.0,10.239140588936163,,
ecmwf_aifs025_ensemble,2026-09-24T16:00,51,92.15686274509804,100.0,0.0,,,,74.50980392156863,0.0,39.21568627450981,0.0,94.11764705882352,0.0,509.0980392156863,20.799956636455555,584.2529411764706,45.4830005735821,9.529411764705882,12.033873758979642,,
ecmwf_aifs025_ensemble,2026-09-24T17:00,51,88.23529411764706,100.0,0.0,,,,0.0,0.0,0.0,0.0,35.294117647058826,0.0,327.92352941176466,15.40592857617215,470.3431372549019,40.0514282137452,10.098039215686274,13.550283985158075,,
ecmwf_aifs025_ensemble,2026-09-24T18:00,51,86.27450980392157,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,136.1,8.123299822116623,279.69803921568626,28.686139441870377,10.823529411764707,14.126154299529565,,
ecmwf_aifs025_ensemble,2026-09-24T19:00,51,84.31372549019608,100.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.549019607843137,14.716404079108722,,
ecmwf_aifs025_ensemble,2026-09-24T20:00,51,82.35294117647058,98.0392156862745,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72549019607843,16.112204605667774,,
ecmwf_aifs025_ensemble,2026-09-24T21:00,51,80.3921568627451,98.0392156862745,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.117647058823529,18.39526793370896,,
ecmwf_aifs025_ensemble,2026-09-24T22:00,51,80.3921568627451,96.07843137254902,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.823529411764707,20.793947083084483,,
ecmwf_aifs025_ensemble,2026-09-24T23:00,51,76.47058823529412,94.11764705882352,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.352941176470587,22.468487736749676,,
ecmwf_aifs025_ensemble,2026-09-25T00:00,51,70.58823529411765,90.19607843137256,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84313725490196,21.097272382011482,,
ecmwf_aifs025_ensemble,2026-09-25T01:00,51,43.13725490196079,88.23529411764706,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76470588235294,19.900339932065602,,
ecmwf_aifs025_ensemble,2026-09-25T02:00,51,25.49019607843137,82.35294117647058,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.94117647058823,20.927887389515345,,
ecmwf_aifs025_ensemble,2026-09-25T03:00,51,15.686274509803921,52.94117647058824,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.96078431372549,23.98663026297252,,
ecmwf_aifs025_ensemble,2026-09-25T04:00,51,13.725490196078432,41.17647058823529,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.333333333333336,27.442788973912013,,
ecmwf_aifs025_ensemble,2026-09-25T05:00,51,11.76470588235294,39.21568627450981,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.70588235294117,29.45660816702905,,
ecmwf_aifs025_ensemble,2026-09-25T06:00,51,11.76470588235294,31.372549019607842,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.01960784313725,28.220198579087594,,
ecmwf_aifs025_ensemble,2026-09-25T07:00,51,9.803921568627452,31.372549019607842,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.36666666666667,4.951390377123043,0.0,0.0,68.15686274509804,26.58749521787986,,
ecmwf_aifs025_ensemble,2026-09-25T08:00,51,11.76470588235294,37.254901960784316,0.0,,,,0.0,0.0,66.66666666666666,0.0,64.70588235294117,0.0,212.80392156862746,15.765620327590206,626.0098039215686,82.38464967432212,65.94117647058823,26.78985760671817,,
ecmwf_aifs025_ensemble,2026-09-25T09:00,51,13.725490196078432,39.21568627450981,0.0,,,,0.0,0.0,64.70588235294117,0.0,84.31372549019608,1.9607843137254901,381.1882352941177,26.95021073801705,624.7392156862744,82.31199202651185,63.03921568627451,29.24240809804399,,
ecmwf_aifs025_ensemble,2026-09-25T10:00,51,23.52941176470588,39.21568627450981,0.0,,,,90.19607843137256,0.0,76.47058823529412,0.0,92.15686274509804,7.8431372549019605,532.364705882353,32.894241584383195,647.2333333333333,78.58209380429277,60.490196078431374,32.53820680309203,,
ecmwf_aifs025_ensemble,2026-09-25T11:00,51,23.52941176470588,41.17647058823529,0.0,,,,100.0,3.9215686274509802,86.27450980392157,1.9607843137254901,94.11764705882352,19.607843137254903,657.192156862745,35.519773890818925,658.9431372549019,73.24468651008607,59.07843137254902,34.51599231501531,,
ecmwf_aifs025_ensemble,2026-09-25T12:00,51,23.52941176470588,49.01960784313725,0.0,,,,100.0,88.23529411764706,84.31372549019608,1.9607843137254901,94.11764705882352,21.568627450980394,741.6117647058823,37.34033019167787,662.743137254902,70.70849243167883,59.490196078431374,33.229127312657255,,
ecmwf_aifs025_ensemble,2026-09-25T13:00,51,19.607843137254903,47.05882352941176,0.0,,,,100.0,94.11764705882352,82.35294117647058,1.9607843137254901,94.11764705882352,31.372549019607842,772.7274509803922,39.414429228044774,663.8098039215687,72.03721886608884,60.627450980392155,31.20574356384653,,
ecmwf_aifs025_ensemble,2026-09-25T14:00,51,17.647058823529413,47.05882352941176,0.0,,,,100.0,82.35294117647058,78.43137254901961,0.0,98.0392156862745,29.411764705882355,740.8764705882354,39.218202856506785,657.4666666666666,72.53980608374046,62.19607843137255,30.457852588679415,,
ecmwf_aifs025_ensemble,2026-09-25T15:00,51,23.52941176470588,35.294117647058826,0.0,,,,100.0,3.9215686274509802,66.66666666666666,0.0,96.07843137254902,9.803921568627452,644.7784313725491,35.24531919972064,629.5823529411764,69.18486165595002,63.666666666666664,32.052249011054855,,
ecmwf_aifs025_ensemble,2026-09-25T16:00,51,23.52941176470588,33.33333333333333,0.0,,,,47.05882352941176,0.0,33.33333333333333,0.0,88.23529411764706,0.0,495.77450980392155,28.960364936493843,563.5803921568628,63.5779301947078,64.68627450980392,34.856557601735965,,
ecmwf_aifs025_ensemble,2026-09-25T17:00,51,23.52941176470588,35.294117647058826,0.0,,,,0.0,0.0,0.0,0.0,25.49019607843137,0.0,316.2098039215686,22.06631147158003,448.32941176470587,57.9326481152645,64.84313725490196,36.66244538980978,,
ecmwf_aifs025_ensemble,2026-09-25T18:00,51,23.52941176470588,35.294117647058826,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,128.1980392156863,11.494702957381342,260.78823529411767,41.50890336811525,63.294117647058826,35.24048473993912,,
ecmwf_aifs025_ensemble,2026-09-25T19:00,51,21.568627450980394,39.21568627450981,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.94117647058823,32.81610078282055,,
ecmwf_aifs025_ensemble,2026-09-25T20:00,51,21.568627450980394,49.01960784313725,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.254901960784316,31.21656171794383,,
ecmwf_aifs025_ensemble,2026-09-25T21:00,51,25.49019607843137,52.94117647058824,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.86274509803921,31.637332130154803,,
ecmwf_aifs025_ensemble,2026-09-25T22:00,51,29.411764705882355,52.94117647058824,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3921568627451,33.177147816756374,,
ecmwf_aifs025_ensemble,2026-09-25T23:00,51,27.450980392156865,54.90196078431373,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.372549019607845,33.93697734584725,,
ecmwf_aifs025_ensemble,2026-09-26T00:00,51,25.49019607843137,49.01960784313725,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.78431372549019,31.968930995884236,,
ecmwf_aifs025_ensemble,2026-09-26T01:00,51,17.647058823529413,47.05882352941176,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.90196078431372,28.295762864401297,,
ecmwf_aifs025_ensemble,2026-09-26T02:00,51,9.803921568627452,39.21568627450981,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.80392156862744,25.091049884644637,,
ecmwf_aifs025_ensemble,2026-09-26T03:00,51,7.8431372549019605,23.52941176470588,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.86274509803921,23.948293975014703,,
ecmwf_aifs025_ensemble,2026-09-26T04:00,51,7.8431372549019605,23.52941176470588,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.98039215686275,24.82699353210407,,
ecmwf_aifs025_ensemble,2026-09-26T05:00,51,7.8431372549019605,19.607843137254903,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.09803921568627,26.09693844263023,,
ecmwf_aifs025_ensemble,2026-09-26T06:00,51,7.8431372549019605,23.52941176470588,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.41176470588235,26.280925760397583,,
ecmwf_aifs025_ensemble,2026-09-26T07:00,51,7.8431372549019605,29.411764705882355,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,32.25882352941177,2.5902259724269796,0.0,0.0,74.45098039215686,27.117753391820788,,
ecmwf_aifs025_ensemble,2026-09-26T08:00,51,13.725490196078432,33.33333333333333,0.0,,,,0.0,0.0,52.94117647058824,0.0,50.98039215686274,0.0,207.41568627450982,18.969906405135685,603.913725490196,98.51099028962778,71.58823529411765,29.824940214919618,,
ecmwf_aifs025_ensemble,2026-09-26T09:00,51,23.52941176470588,31.372549019607842,0.0,,,,0.0,0.0,52.94117647058824,0.0,72.54901960784314,3.9215686274509802,373.66862745098035,32.9790508668523,607.9509803921569,101.08706024521442,68.6078431372549,33.63990394241491,,
ecmwf_aifs025_ensemble,2026-09-26T10:00,51,25.49019607843137,31.372549019607842,0.0,,,,72.54901960784314,0.0,64.70588235294117,0.0,90.19607843137256,15.686274509803921,523.9,39.59684835943386,632.9235294117647,95.21524371283265,65.98039215686275,37.36441633216204,,
ecmwf_aifs025_ensemble,2026-09-26T11:00,51,25.49019607843137,35.294117647058826,0.0,,,,100.0,7.8431372549019605,70.58823529411765,0.0,92.15686274509804,25.49019607843137,648.7901960784314,40.90448021868489,647.9235294117648,84.98200889184791,64.25490196078431,39.16980629885979,,
ecmwf_aifs025_ensemble,2026-09-26T12:00,51,29.411764705882355,37.254901960784316,0.0,,,,100.0,78.43137254901961,76.47058823529412,0.0,96.07843137254902,23.52941176470588,734.0274509803921,40.099726076028865,655.2686274509804,76.40087824153876,63.31372549019608,37.82194611390505,,
ecmwf_aifs025_ensemble,2026-09-26T13:00,51,25.49019607843137,37.254901960784316,0.0,,,,100.0,92.15686274509804,78.43137254901961,0.0,94.11764705882352,23.52941176470588,765.3686274509803,40.0552592811285,657.8882352941177,73.53492135593488,62.84313725490196,35.88948177336619,,
ecmwf_aifs025_ensemble,2026-09-26T14:00,51,21.568627450980394,43.13725490196079,0.0,,,,100.0,78.43137254901961,70.58823529411765,0.0,94.11764705882352,21.568627450980394,732.5294117647059,40.144689781427616,650.0882352941177,74.53340901115104,62.6078431372549,34.53698216774161,,
