time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,weather_code,cape,visibility,wind_speed_10m,wind_direction_10m,wind_gusts_10m,sunshine_duration,is_day,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_index,uv_index_clear_sky,uv_temporal_source,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,sun_score_0_100,sun_score_evidence_weight
2026-09-22T15:15,hrrr_15min,ncep_hrrr_conus,71.6,78,64.4,71.7,0.0,0.0,0.0,0,0.0,57414.7,14.6,266,18.1,900.0,1,660.0,516.0,144.0,761.6,920.3,644.5,503.9,140.6,743.8,898.7,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,5.2875,5.4625,best_match_hourly_time_interpolated,0.9679633867276887,0.03203661327231133,0.7171574486580463,0.7171469900968065,0.7818181818181819,0.21818181818181817,0.7818463925523661,0.21815360744763382,1.0,0.0,0.0,90.1,1.0
2026-09-22T15:30,hrrr_15min,ncep_hrrr_conus,71.5,79,64.6,71.1,0.0,0.0,0.0,0,0.0,56430.444,15.0,268,19.0,900.0,1,626.0,517.0,109.0,801.8,875.8,609.2,503.1,106.1,780.3,852.4,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,4.975,5.125,best_match_hourly_time_interpolated,0.9707317073170731,0.029268292682926855,0.714775062799726,0.7146879399343032,0.8258785942492013,0.17412140575079874,0.8258371634931057,0.17416283650689426,1.0,0.0,0.0,89.8,1.0
2026-09-22T15:45,hrrr_15min,ncep_hrrr_conus,71.3,79,64.4,70.3,0.0,0.0,0.0,0,0.0,56102.364,15.4,268,19.5,900.0,1,584.0,464.0,120.0,761.5,827.6,566.2,449.8,116.3,738.3,802.4,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,4.6625,4.7875,best_match_hourly_time_interpolated,0.9738903394255874,0.026109660574412552,0.7056549057515707,0.7056331006979064,0.7945205479452054,0.2054794520547945,0.794418933239138,0.20540445072412572,1.0,0.0,0.10000000000002274,86.8,1.0
2026-09-22T16:00,hrrr_15min,ncep_hrrr_conus,71.1,79,64.3,69.7,0.0,0.0,0.0,0,0.0,55118.108,15.7,267,20.1,900.0,1,533.0,402.0,131.0,703.8,775.9,514.5,388.0,126.4,679.3,748.9,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,4.35,4.45,best_match_hourly_time_interpolated,0.9775280898876403,0.022471910112359716,0.6869441938394123,0.6870076111630391,0.7542213883677298,0.24577861163227016,0.7541302235179786,0.2456754130223518,1.0,0.0,0.10000000000002274,83.1,1.0
2026-09-22T16:15,hrrr_15min,ncep_hrrr_conus,70.9,80,64.4,69.3,0.0,0.0,0.0,0,0.0,55446.196,16.4,267,21.0,900.0,1,495.0,404.0,91.0,761.3,720.8,475.4,388.0,87.4,731.2,692.3,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,3.9499999999999997,4.025,best_match_hourly_time_interpolated,0.981366459627329,0.018633540372670954,0.6867369589345172,0.6866965188502094,0.8161616161616162,0.18383838383838383,0.8161548169962137,0.1838451830037863,1.0,0.0,0.0,83.0,1.0
2026-09-22T16:30,hrrr_15min,ncep_hrrr_conus,70.7,80,64.3,69.0,0.0,0.0,0.0,0,0.0,55774.276,16.4,266,21.0,900.0,1,443.0,331.0,112.0,678.5,662.7,422.9,316.0,106.9,647.8,632.6,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,3.55,3.6,best_match_hourly_time_interpolated,0.986111111111111,0.01388888888888895,0.6684774407725969,0.6685109073664243,0.7471783295711061,0.2528216704288939,0.747221565381887,0.25277843461811306,1.0,0.0,0.0,78.1,1.0
2026-09-22T16:45,hrrr_15min,ncep_hrrr_conus,70.6,81,64.4,69.0,0.0,0.0,0.0,0,0.0,54790.028,16.1,266,20.6,900.0,1,382.0,272.0,110.0,614.1,601.7,362.1,257.8,104.3,582.1,570.3,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,3.15,3.175,best_match_hourly_time_interpolated,0.9921259842519685,0.007874015748031482,0.6348678743559913,0.6349289847448712,0.7120418848167539,0.2879581151832461,0.711958022645678,0.28804197735432197,1.0,0.0,0.0,73.7,1.0
2026-09-22T17:00,hrrr_15min,ncep_hrrr_conus,70.4,81,64.3,68.8,0.0,0.0,0.0,0,0.0,54133.86,15.9,267,20.6,900.0,1,342.0,259.0,83.0,653.9,538.1,321.3,243.3,78.0,614.3,505.5,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,2.75,2.75,best_match_hourly_time_interpolated,1.0,0.0,0.6355695967292324,0.6356083086053412,0.7573099415204678,0.24269005847953215,0.7572362278244631,0.24276377217553688,1.0,0.0,0.0,73.0,1.0
2026-09-22T17:15,hrrr_15min,ncep_hrrr_conus,70.2,81,64.1,68.7,0.0,0.0,0.0,0,0.0,55446.196,15.7,268,20.8,900.0,1,282.0,178.0,104.0,512.1,472.2,261.9,165.3,96.6,475.6,438.6,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,2.3625,2.3625,best_match_hourly_time_interpolated,1.0,0.0,0.5972045743329097,0.5971272229822161,0.6312056737588653,0.36879432624113473,0.6311569301260024,0.36884306987399773,1.0,0.0,0.0,65.8,1.0
2026-09-22T17:30,hrrr_15min,ncep_hrrr_conus,70.0,80,63.6,68.3,0.0,0.0,0.0,0,0.0,56758.532,15.7,268,20.4,900.0,1,234.0,151.0,83.0,507.4,404.3,214.0,138.1,75.9,464.0,369.8,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,1.975,1.975,best_match_hourly_time_interpolated,1.0,0.0,0.5787781350482315,0.578691184424013,0.6452991452991453,0.3547008547008547,0.6453271028037383,0.3546728971962617,1.0,0.0,0.0,63.4,1.0
2026-09-22T17:45,hrrr_15min,ncep_hrrr_conus,69.9,80,63.5,68.3,0.0,0.0,0.0,0,0.0,57086.612,15.2,267,19.5,900.0,1,184.0,114.0,70.0,462.8,334.6,164.6,102.0,62.6,414.0,299.4,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,1.5875,1.5875,best_match_hourly_time_interpolated,1.0,0.0,0.5499103407053197,0.5497661990647963,0.6195652173913043,0.3804347826086957,0.6196840826245443,0.38031591737545567,1.0,0.0,0.0,59.4,1.0
2026-09-22T18:00,hrrr_15min,ncep_hrrr_conus,69.7,80,63.2,68.0,0.0,0.0,0.0,0,0.0,57086.612,15.0,267,18.6,900.0,1,135.0,79.0,56.0,407.2,263.6,116.6,68.2,48.4,351.7,227.7,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,1.2,1.2,best_match_hourly_time_interpolated,1.0,0.0,0.5121396054628224,0.5120772946859904,0.5851851851851851,0.4148148148148148,0.5849056603773586,0.41509433962264153,1.0,0.0,0.0,55.0,1.0
2026-09-22T18:15,hrrr_15min,ncep_hrrr_conus,69.4,80,63.0,68.0,0.0,0.0,0.0,0,0.0,57086.612,14.1,268,17.7,900.0,1,86.0,42.0,44.0,298.1,191.4,69.7,34.0,35.6,241.5,155.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.9375,0.9375,best_match_hourly_time_interpolated,1.0,0.0,0.44932079414838033,0.44967741935483874,0.4883720930232558,0.5116279069767442,0.4878048780487805,0.5107604017216643,1.0,0.0,0.10000000000000853,48.9,1.0
2026-09-22T18:30,hrrr_15min,ncep_hrrr_conus,69.2,81,63.1,68.3,0.0,0.0,0.0,0,0.0,56430.444,13.2,268,16.3,900.0,1,43.0,16.0,27.0,183.7,118.3,29.7,11.0,18.6,126.7,81.7,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.6749999999999999,0.6749999999999999,best_match_hourly_time_interpolated,1.0,0.0,0.3634826711749789,0.36352509179926557,0.37209302325581395,0.627906976744186,0.3703703703703704,0.6262626262626263,1.0,0.0,0.09999999999999787,42.1,1.0
2026-09-22T18:45,hrrr_15min,ncep_hrrr_conus,68.5,82,62.8,68.0,0.0,0.0,0.0,0,0.0,54133.86,11.9,267,14.8,900.0,1,10.0,10.0,0.0,191.1,44.8,1.8,1.8,0.0,34.1,8.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.41249999999999987,0.41249999999999987,best_match_hourly_time_interpolated,1.0,0.0,0.22321428571428573,0.225,1.0,0.0,1.0,0.0,1.0,0.0,0.0,42.2,1.0
2026-09-22T19:00,hrrr_15min,ncep_hrrr_conus,68.2,83,62.9,68.3,0.0,0.0,0.0,0,0.0,53477.692,10.5,266,13.2,0.0,0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.15,0.15,best_match_hourly_time_interpolated,1.0,0.0,0.0,,,,,,0.0,0.0,0.0,17.5,0.9
2026-09-22T19:15,hrrr_15min,ncep_hrrr_conus,68.0,84,63.0,68.7,0.0,0.0,0.0,0,0.0,52165.356,9.4,265,11.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.11249999999999999,0.11249999999999999,best_match_hourly_time_interpolated,1.0,0.0,,,,,,,0.0,0.0,0.0,20.8,0.75
2026-09-22T19:30,hrrr_15min,ncep_hrrr_conus,67.9,86,63.5,69.2,0.0,0.0,0.0,0,10.0,51181.1,8.3,264,10.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.075,0.075,best_match_hourly_time_interpolated,1.0,0.0,,,,,,,0.0,0.0,0.0,20.5,0.75
2026-09-22T19:45,hrrr_15min,ncep_hrrr_conus,67.8,87,63.8,69.6,0.0,0.0,0.0,0,10.0,50524.932,7.4,265,9.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.037500000000000006,0.037500000000000006,best_match_hourly_time_interpolated,1.0,0.0,,,,,,,0.0,0.0,0.0,20.2,0.75
2026-09-22T20:00,hrrr_15min,ncep_hrrr_conus,67.6,88,63.9,69.6,0.0,0.0,0.0,0,20.0,48228.348,7.2,261,8.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T20:15,hrrr_15min,ncep_hrrr_conus,67.3,89,64.0,69.4,0.0,0.0,0.0,0,30.0,45931.756,7.1,259,8.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T20:30,hrrr_15min,ncep_hrrr_conus,67.1,90,64.1,69.5,0.0,0.0,0.0,0,50.0,44291.34,6.6,258,8.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T20:45,hrrr_15min,ncep_hrrr_conus,67.0,91,64.2,69.7,0.0,0.0,0.0,0,60.0,43635.172,5.7,261,8.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T21:00,hrrr_15min,ncep_hrrr_conus,66.9,91,64.2,69.9,0.0,0.0,0.0,0,60.0,43307.084,5.0,260,7.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T21:15,hrrr_15min,ncep_hrrr_conus,66.6,90,63.6,69.8,0.0,0.0,0.0,0,50.0,43963.252,4.0,267,6.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T21:30,hrrr_15min,ncep_hrrr_conus,66.2,88,62.6,69.6,0.0,0.0,0.0,0,30.0,46259.844,2.6,285,4.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T21:45,hrrr_15min,ncep_hrrr_conus,65.9,87,61.9,69.7,0.0,0.0,0.0,0,10.0,47900.26,0.9,14,3.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T22:00,hrrr_15min,ncep_hrrr_conus,65.3,86,61.0,67.8,0.0,0.0,0.0,0,0.0,46916.012,2.9,67,3.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T22:15,hrrr_15min,ncep_hrrr_conus,65.0,87,61.0,66.6,0.0,0.0,0.0,0,0.0,44291.34,5.2,70,6.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T22:30,hrrr_15min,ncep_hrrr_conus,64.8,89,61.5,66.0,0.0,0.0,0.0,0,0.0,42650.916,6.5,68,8.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T22:45,hrrr_15min,ncep_hrrr_conus,64.7,91,62.0,66.0,0.0,0.0,0.0,0,0.0,41994.752,6.9,65,9.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T23:00,hrrr_15min,ncep_hrrr_conus,64.5,93,62.5,65.9,0.0,0.0,0.0,0,0.0,41994.752,7.1,62,9.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T23:15,hrrr_15min,ncep_hrrr_conus,64.4,93,62.4,65.8,0.0,0.0,0.0,0,0.0,41994.752,7.1,62,10.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T23:30,hrrr_15min,ncep_hrrr_conus,64.5,93,62.5,65.9,0.0,0.0,0.0,0,0.0,41994.752,7.2,64,10.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-22T23:45,hrrr_15min,ncep_hrrr_conus,64.5,93,62.5,66.0,0.0,0.0,0.0,0,0.0,41666.668,7.0,63,10.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
2026-09-23T00:00,hrrr_15min,ncep_hrrr_conus,64.5,93,62.5,66.1,0.0,0.0,0.0,1,0.0,41338.584,6.8,63,9.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,America/Los_Angeles,34.03202,-118.52633,86.0,0.6581544876098633,0.0,0.0,best_match_hourly_time_interpolated,,,,,,,,,0.0,0.0,0.0,0.0,0.6
