time_utc,cams_uv_biologically_effective_dose,cams_uv_biologically_effective_dose_clear_sky,cams_surface_downward_uv_radiation,source,cams_total_aerosol_optical_depth_at_340_nm,cams_total_aerosol_optical_depth_at_355_nm,cams_total_aerosol_optical_depth_at_380_nm,cams_total_aerosol_optical_depth_at_400_nm,cams_total_absorption_aerosol_optical_depth_at_340_nm,cams_total_absorption_aerosol_optical_depth_at_355_nm,cams_total_absorption_aerosol_optical_depth_at_380_nm,cams_total_absorption_aerosol_optical_depth_at_400_nm,cams_single_scattering_albedo_at_340_nm,cams_single_scattering_albedo_at_355_nm,cams_single_scattering_albedo_at_380_nm,cams_single_scattering_albedo_at_400_nm,cams_asymmetry_factor_at_340_nm,cams_asymmetry_factor_at_355_nm,cams_asymmetry_factor_at_380_nm,cams_asymmetry_factor_at_400_nm,cams_gems_total_column_ozone,cams_total_column_vertically_integrated_water_vapour,cams_total_cloud_cover,cams_total_column_cloud_liquid_water,cams_total_column_cloud_ice_water,cams_forecast_albedo,cams_surface_direct_normal_short_wave_solar_radiation,cams_surface_short_wave_solar_radiation_downwards,cams_cycle
2026-09-25 05:00:00+00:00,0.0,0.0,4.454135e+06,cams_direct_forecast,0.14694715,0.14328572,0.13689074,0.13158184,0.010769688,0.010366107,0.0097342245,0.00922254,0.92668253,0.92762643,0.92886186,0.9298811,0.6947842,0.69544053,0.69575226,0.69580716,0.0060580736,11.407412,0.5867064,0.0,0.001017207,0.16367084,3.582211e+07,3.778472e+07,2026-09-22T00:00Z
2026-09-25 06:00:00+00:00,0.0,0.0,4.454135e+06,cams_direct_forecast,0.1436163,0.14011937,0.13399439,0.12890182,0.010591517,0.0101998225,0.009585498,0.009075423,0.9262501,0.92720467,0.9284624,0.92959344,0.69709176,0.69788843,0.69837743,0.6986417,0.006064815,10.2570505,0.6863557,0.0,0.0013495947,0.16367084,3.582211e+07,3.778472e+07,2026-09-22T00:00Z
2026-09-25 07:00:00+00:00,0.0,0.0,4.454135e+06,cams_direct_forecast,0.13992952,0.1365063,0.13051641,0.12554286,0.010667797,0.0102761565,0.009660896,0.009132332,0.92376345,0.9247195,0.92597806,0.9272563,0.69549596,0.696237,0.6965359,0.696718,0.006070255,9.739094,0.80201906,2.8824448e-05,0.0024042744,0.16367084,3.582211e+07,3.778472e+07,2026-09-22T00:00Z
2026-09-25 08:00:00+00:00,0.0,0.0,4.454135e+06,cams_direct_forecast,0.14286068,0.13939004,0.13331321,0.12826417,0.0109400535,0.010538987,0.009908648,0.009361294,0.9234241,0.9243944,0.925675,0.92701715,0.69621015,0.69694936,0.6971729,0.6973408,0.006070079,9.562504,0.8964351,2.8824448e-05,0.0063106157,0.16367084,3.582211e+07,3.778472e+07,2026-09-22T00:00Z
2026-09-25 09:00:00+00:00,0.0,0.0,4.454135e+06,cams_direct_forecast,0.14456955,0.14108531,0.13496964,0.12988743,0.011112784,0.01070578,0.010065272,0.009500027,0.9231329,0.9241182,0.9254259,0.92686003,0.697199,0.6979368,0.6980883,0.6982458,0.0060659437,9.402594,0.8746492,5.7648867e-05,0.008619681,0.16367084,3.582211e+07,3.778472e+07,2026-09-22T00:00Z
2026-09-25 10:00:00+00:00,0.0,0.0,4.454135e+06,cams_direct_forecast,0.14151978,0.13806416,0.13201284,0.12699625,0.0110417595,0.010637662,0.010002567,0.009446178,0.92197716,0.9229514,0.92423034,0.925618,0.69541323,0.69604,0.69592136,0.695918,0.0060667507,9.155803,0.82350224,0.0,0.008558638,0.16367084,3.582211e+07,3.778472e+07,2026-09-22T00:00Z
2026-09-25 11:00:00+00:00,0.0,0.0,4.454135e+06,cams_direct_forecast,0.1426207,0.13914411,0.13305403,0.12800987,0.010914492,0.010515156,0.0098866485,0.009333018,0.92347115,0.92442936,0.92569417,0.9270908,0.6968376,0.69747555,0.69735706,0.6973786,0.006080648,8.811885,0.7756739,0.0,0.005710099,0.16362822,3.582211e+07,3.778472e+07,2026-09-22T00:00Z
2026-09-25 12:00:00+00:00,0.0020956409,0.0021032186,4.456183e+06,cams_direct_forecast,0.14185819,0.13834406,0.13220192,0.12712312,0.010884125,0.010484871,0.009858149,0.009319458,0.92327464,0.9242116,0.925432,0.92669,0.69497615,0.6955104,0.6951959,0.69506407,0.006091715,8.52424,0.33691603,0.0,0.0010782351,0.1634674,3.5952736e+07,3.780315e+07,2026-09-22T00:00Z
2026-09-25 13:00:00+00:00,0.014177031,0.014177039,4.496645e+06,cams_direct_forecast,0.13787735,0.13437775,0.12828201,0.12325795,0.010841187,0.010442195,0.0098172305,0.009299644,0.92137223,0.9222938,0.9234719,0.92455244,0.69069886,0.6910517,0.69040465,0.69001573,0.006097956,8.300263,7.288843e-05,0.0,0.0,0.16322136,3.747371e+07,3.8233344e+07,2026-09-22T00:00Z
2026-09-25 14:00:00+00:00,0.04043395,0.040435947,4.608318e+06,cams_direct_forecast,0.13518359,0.1317341,0.12573433,0.12079343,0.010848921,0.010449147,0.009822795,0.00930681,0.91974705,0.92068106,0.9218769,0.9229543,0.68782043,0.6880866,0.68729126,0.68680125,0.0061040036,8.142061,0.018813642,0.0,0.0,0.16301787,4.028288e+07,3.9392624e+07,2026-09-22T00:00Z
2026-09-25 15:00:00+00:00,0.077278055,0.07727848,4.794529e+06,cams_direct_forecast,0.13437319,0.13091144,0.12489845,0.119958,0.010869791,0.010468916,0.009840645,0.009326804,0.91910803,0.9200313,0.9212113,0.92225003,0.6854988,0.6856821,0.6847515,0.684163,0.0061135483,8.060535,0.0059831142,0.0,0.0,0.16288728,4.346912e+07,4.121147e+07,2026-09-22T00:00Z
2026-09-25 16:00:00+00:00,0.113277294,0.11327794,5.043219e+06,cams_direct_forecast,0.13571075,0.13215685,0.12599877,0.12094983,0.01098863,0.010582545,0.009946187,0.00943324,0.91903037,0.9199257,0.9210623,0.9220089,0.68400353,0.68408173,0.68298155,0.6822599,0.006125096,8.118866,0.005718112,0.0,0.0,0.16291744,4.684376e+07,4.355872e+07,2026-09-22T00:00Z
2026-09-25 17:00:00+00:00,0.13533226,0.13533226,5.333651e+06,cams_direct_forecast,0.13824278,0.13456494,0.12820473,0.12300287,0.011121979,0.010710429,0.010065518,0.009550424,0.919549,0.9204094,0.92149115,0.92235774,0.684398,0.68440115,0.68318,0.6823587,0.0061329305,8.264185,0.0,0.0,0.0,0.16293144,5.0312624e+07,4.6252176e+07,2026-09-22T00:00Z
2026-09-25 18:00:00+00:00,0.13517684,0.13517684,5.640993e+06,cams_direct_forecast,0.13990952,0.13613558,0.12962055,0.124301195,0.011228658,0.010812904,0.010161554,0.0096427,0.91974527,0.9205747,0.92160755,0.92242676,0.68423676,0.6841535,0.6827826,0.68185073,0.0061349394,8.412432,0.0,0.0,0.0,0.16293144,5.381789e+07,4.9082736e+07,2026-09-22T00:00Z
2026-09-25 19:00:00+00:00,0.112723306,0.112723306,5.938593e+06,cams_direct_forecast,0.14198244,0.13811542,0.13144498,0.12600593,0.011274684,0.010857285,0.010203494,0.0096827485,0.9205926,0.9213908,0.9223758,0.92315733,0.6855485,0.68543583,0.6840055,0.6830292,0.006133977,8.521063,1.6933263e-06,0.0,0.0,0.16287297,5.731952e+07,5.1833424e+07,2026-09-22T00:00Z
2026-09-25 20:00:00+00:00,0.07644143,0.07644148,6.200623e+06,cams_direct_forecast,0.1448791,0.1409105,0.13407046,0.12849374,0.01135327,0.010932652,0.010273989,0.009749585,0.9216381,0.92241555,0.92337006,0.9241251,0.6867946,0.6866759,0.68523425,0.6842435,0.00613675,8.618918,5.079979e-06,0.0,0.0,0.16297466,6.074765e+07,5.42892e+07,2026-09-22T00:00Z
2026-09-25 21:00:00+00:00,0.039746143,0.039746482,6.40447e+06,cams_direct_forecast,0.14171393,0.13777079,0.1309911,0.12548068,0.011254506,0.010838363,0.010186177,0.009665642,0.92057645,0.9213244,0.9222311,0.9229642,0.6848567,0.68465215,0.6830492,0.6819612,0.006140155,8.650826,0.001269981,0.0,0.0,0.16316283,6.4022624e+07,5.625517e+07,2026-09-22T00:00Z
2026-09-25 22:00:00+00:00,0.013794962,0.013795608,6.535314e+06,cams_direct_forecast,0.14224888,0.1382881,0.13147944,0.1259452,0.011215554,0.010799952,0.010148947,0.009631017,0.92114633,0.9218933,0.9228005,0.92352104,0.68429756,0.6840938,0.6824927,0.68140423,0.0061418056,8.603692,0.008351255,0.0,0.0,0.16340983,6.698973e+07,5.758808e+07,2026-09-22T00:00Z
2026-09-25 23:00:00+00:00,0.0019906487,0.0019908638,6.591663e+06,cams_direct_forecast,0.13825221,0.13439286,0.12776336,0.12237735,0.01103702,0.010627951,0.009987034,0.009478308,0.9201582,0.92091,0.92182267,0.92253923,0.6828555,0.6826215,0.68094635,0.6798228,0.00613695,8.4322815,0.009817593,0.0,0.0,0.163598,6.92257e+07,5.820829e+07,2026-09-22T00:00Z
2026-09-26 00:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.13374779,0.13002203,0.123618595,0.11841861,0.010811539,0.010410666,0.009782421,0.009285399,0.9191508,0.91991776,0.9208521,0.9215744,0.6813483,0.68109226,0.6793494,0.67820686,0.0061272476,8.141481,0.009296628,0.0,3.3866381e-06,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 01:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.13059942,0.12697446,0.12074281,0.11567976,0.010662312,0.0102658495,0.00964478,0.009156227,0.9183509,0.91914254,0.9201137,0.920841,0.67967,0.6793834,0.6775674,0.676391,0.006124909,7.923023,0.010513422,0.0,0.0,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 02:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.13094145,0.12732866,0.12110948,0.116050385,0.010737198,0.01033598,0.009707795,0.009214875,0.91799265,0.91881704,0.91983545,0.9205886,0.6796812,0.67938334,0.6775526,0.6763545,0.006113596,7.7992144,0.0,0.0,1.6933191e-06,0.16307002,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 03:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.13313574,0.12948202,0.12318071,0.11804554,0.010965959,0.010554143,0.009909961,0.009405117,0.9176326,0.91848826,0.9195486,0.9203249,0.68118984,0.6808925,0.6790743,0.67785627,0.0061031627,7.6625385,0.0,0.0,0.0,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 04:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.13751897,0.1337972,0.12735763,0.122093275,0.011436798,0.011005153,0.010330798,0.009802886,0.91683847,0.9177503,0.9188872,0.91971344,0.6830748,0.68281496,0.6810803,0.6798811,0.0060959505,7.580779,0.0019024014,0.0,2.8824434e-05,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 05:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.14461981,0.1407073,0.13393927,0.12840106,0.011974428,0.011521677,0.01081481,0.010263686,0.9172045,0.9181199,0.9192595,0.9200684,0.684706,0.6845012,0.682892,0.6817468,0.006081468,7.6668043,0.02223558,0.0,6.1035156e-05,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 06:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.15357427,0.14942412,0.14224912,0.13637595,0.012515017,0.012041422,0.011302623,0.010728857,0.9185104,0.9194161,0.92054504,0.9213305,0.68555176,0.6854174,0.6839607,0.682899,0.0060608014,7.905916,0.036587097,0.0,6.4421445e-05,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 07:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.16418126,0.1597961,0.15220167,0.14597546,0.012880437,0.012392821,0.011632333,0.011042354,0.9215478,0.9224468,0.9235743,0.92435485,0.68851787,0.6885332,0.6873605,0.6864803,0.006043795,8.209792,0.038342405,0.0,6.611459e-05,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 08:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.16774769,0.16326866,0.15551758,0.14916167,0.012812413,0.0123281665,0.011573206,0.010986241,0.9236176,0.92448765,0.9255792,0.9263432,0.6895596,0.6896564,0.6886395,0.68787014,0.006040705,8.516904,0.0019783722,0.0,3.3866381e-06,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 09:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.16543238,0.161087,0.15354863,0.14735264,0.012413164,0.011945437,0.011215908,0.010645857,0.92495674,0.9258363,0.92694825,0.92774534,0.6915352,0.691762,0.69095516,0.69035083,0.0060442537,8.756003,0.009285141,0.0,0.0,0.16305572,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 10:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.15421414,0.15021151,0.14325759,0.13753422,0.011598505,0.011164637,0.010487137,0.009952723,0.924756,0.9256413,0.9267635,0.9276043,0.69136095,0.69165206,0.6909065,0.6903968,0.0060499283,8.773736,0.02933754,0.0,0.0,0.16305602,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 11:00:00+00:00,0.0,0.0,6.59856e+06,cams_direct_forecast,0.1422951,0.1386439,0.13229074,0.12706114,0.010711155,0.010314007,0.009693045,0.009197409,0.9246875,0.9255707,0.9266937,0.9275804,0.6911171,0.6914669,0.690766,0.6903547,0.0060542957,8.606388,0.00022690573,0.0,0.0,0.16302675,7.00499e+07,5.827576e+07,2026-09-22T00:00Z
2026-09-26 12:00:00+00:00,0.002011266,0.002011266,6.600352e+06,cams_direct_forecast,0.13197227,0.12859696,0.12271771,0.117882796,0.010044661,0.009674775,0.009095857,0.008629843,0.92385435,0.9247328,0.9258477,0.9267614,0.6897004,0.69003934,0.689268,0.68885493,0.0060479296,8.4112015,0.0,0.0,0.0,0.16286689,7.040557e+07,5.8292256e+07,2026-09-22T00:00Z
2026-09-26 13:00:00+00:00,0.014004558,0.014004558,6.640047e+06,cams_direct_forecast,0.12201472,0.11888149,0.113430634,0.108955435,0.009524776,0.009175852,0.008629305,0.008187002,0.92192566,0.92280316,0.9239134,0.9248481,0.68610233,0.68635684,0.6853858,0.6848739,0.0060468838,8.18132,0.0,0.0,0.0,0.16262084,7.222806e+07,5.87344e+07,2026-09-22T00:00Z
2026-09-26 14:00:00+00:00,0.040438857,0.040438857,6.750411e+06,cams_direct_forecast,0.11550818,0.11256547,0.10744068,0.10323102,0.009113835,0.008781365,0.008260165,0.007837131,0.92109424,0.92198473,0.92311543,0.9240798,0.6835904,0.6838119,0.6827321,0.6821841,0.0060456456,7.9260864,0.0,0.0,0.0,0.16241741,7.499264e+07,5.9873536e+07,2026-09-22T00:00Z
2026-09-26 15:00:00+00:00,0.07789743,0.07789743,6.935314e+06,cams_direct_forecast,0.10792632,0.10513014,0.1002771,0.09630118,0.008734713,0.008417734,0.007920448,0.0075152596,0.91905564,0.91991913,0.9210034,0.9219499,0.67891663,0.67896724,0.67751473,0.67674696,0.006041582,7.74813,0.0,0.0,0.0,0.16228646,7.815498e+07,6.1676224e+07,2026-09-22T00:00Z
2026-09-26 16:00:00+00:00,0.11452991,0.11452991,7.183463e+06,cams_direct_forecast,0.10954429,0.10669806,0.10176076,0.09771643,0.008642595,0.008328494,0.007835843,0.00743531,0.9210932,0.9219335,0.9229879,0.92390096,0.6798091,0.6798536,0.67841065,0.6776326,0.0060431818,7.806013,0.0,0.0,0.0,0.16230232,8.152211e+07,6.4007536e+07,2026-09-22T00:00Z
2026-09-26 17:00:00+00:00,0.13674267,0.13674267,7.473113e+06,cams_direct_forecast,0.11301954,0.11001833,0.10482586,0.100586824,0.008692614,0.008375564,0.00787856,0.007475774,0.92307866,0.9238633,0.9248345,0.9256706,0.68067425,0.6806497,0.6791386,0.6782673,0.006051254,8.098417,0.0,0.0,0.0,0.16233063,8.49912e+07,6.668291e+07,2026-09-22T00:00Z
2026-09-26 18:00:00+00:00,0.13634486,0.13634486,7.7799e+06,cams_direct_forecast,0.11585776,0.112715565,0.10729382,0.10287853,0.008787116,0.008465257,0.007960991,0.0075548748,0.92414623,0.92488766,0.9257929,0.9265558,0.68038726,0.6802687,0.67863756,0.677644,0.006054053,8.4703455,0.0,0.0,0.0,0.16233063,8.849693e+07,6.949731e+07,2026-09-22T00:00Z
2026-09-26 19:00:00+00:00,0.11342175,0.11342175,8.076434e+06,cams_direct_forecast,0.12104903,0.117734134,0.112024486,0.10737725,0.008951555,0.008621809,0.008105543,0.007693588,0.9260478,0.9267671,0.9276427,0.928348,0.68111145,0.6809657,0.6793376,0.6783037,0.0060506873,8.790686,0.0,0.0,0.0,0.16227216,9.199422e+07,7.22257e+07,2026-09-22T00:00Z
2026-09-26 20:00:00+00:00,0.0766841,0.0766841,8.336615e+06,cams_direct_forecast,0.12690093,0.123349264,0.117253415,0.112304315,0.009108727,0.008770585,0.008241858,0.007826642,0.92822,0.9288944,0.92970675,0.9303064,0.6806246,0.6804023,0.6787134,0.6775781,0.00604519,9.122475,0.0,0.0,0.0,0.16237384,9.542122e+07,7.465486e+07,2026-09-22T00:00Z
2026-09-26 21:00:00+00:00,0.03966108,0.03966108,8.538371e+06,cams_direct_forecast,0.13007694,0.12643892,0.120191686,0.1151161,0.009241101,0.008895932,0.0083565265,0.007935304,0.9289566,0.9296423,0.93047315,0.9310668,0.6813961,0.6811823,0.67955786,0.6784267,0.0060346616,9.344108,0.0,0.0,0.0,0.16257727,9.86839e+07,7.65925e+07,2026-09-22T00:00Z
2026-09-26 22:00:00+00:00,0.013568491,0.013568491,8.667395e+06,cams_direct_forecast,0.13261811,0.12889336,0.12250242,0.11731186,0.009219293,0.00887404,0.008334576,0.007913549,0.9304813,0.93115085,0.9319627,0.93254143,0.68225396,0.682062,0.6805143,0.679415,0.006023945,9.336963,0.0,0.0,0.0,0.16280901,1.0162234e+08,7.789866e+07,2026-09-22T00:00Z
2026-09-26 23:00:00+00:00,0.0018527634,0.0018527634,8.721696e+06,cams_direct_forecast,0.1319826,0.12824693,0.121849,0.116660014,0.009070505,0.008730948,0.008200323,0.0077853566,0.93127257,0.9319182,0.9326982,0.933262,0.68131727,0.6810895,0.6794906,0.678359,0.0060086693,9.061896,0.0,0.0,0.0,0.16299814,1.0385534e+08,7.850054e+07,2026-09-22T00:00Z
2026-09-27 00:00:00+00:00,0.0,0.0,8.72784e+06,cams_direct_forecast,0.13175306,0.12802617,0.121643364,0.116468236,0.008932949,0.008598855,0.008076534,0.00766752,0.932192,0.93282807,0.9335978,0.93415993,0.6820169,0.68182236,0.68028396,0.6792037,0.0059914836,8.818467,0.0,0.0,0.0,0.1624549,1.0465974e+08,7.856198e+07,2026-09-22T00:00Z
