time,source,model,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,wet_bulb_temperature_2m,pressure_msl,surface_pressure,visibility,weather_code,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation_probability,precipitation,rain,showers,snowfall,wind_speed_10m,wind_direction_10m,wind_gusts_10m,uv_index,uv_index_clear_sky,sunshine_duration,is_day,cape,lifted_index,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,terrestrial_radiation_instant,relative_humidity_925hPa,relative_humidity_850hPa,relative_humidity_700hPa,relative_humidity_500hPa,relative_humidity_300hPa,cloud_cover_925hPa,cloud_cover_850hPa,cloud_cover_700hPa,cloud_cover_500hPa,cloud_cover_300hPa,geopotential_height_925hPa,geopotential_height_850hPa,geopotential_height_700hPa,geopotential_height_500hPa,geopotential_height_300hPa,timezone,latitude_grid,longitude_grid,elevation_m,generationtime_ms,uv_transmission,uv_attenuation,clearness_index,clearness_index_instant,direct_fraction,diffuse_fraction,direct_fraction_instant,diffuse_fraction_instant,sunshine_fraction,ghi_balance_error,ghi_balance_error_instant,upper_air_rh_max,upper_air_cloud_max,sun_score_0_100,sun_score_evidence_weight,air__pm10,air__pm2_5,air__carbon_monoxide,air__carbon_dioxide,air__nitrogen_dioxide,air__sulphur_dioxide,air__ozone,air__methane,air__aerosol_optical_depth,air__dust,air__uv_index,air__uv_index_clear_sky,air__us_aqi,air__us_aqi_pm2_5,air__us_aqi_pm10,air__us_aqi_ozone,p_cloud_lt_30,p_cloud_lt_60,p_precip_gt_0_01in,p_uv_ge_3,p_uv_ge_5,p_uv_ge_6,p_ghi_instant_ge_500,p_ghi_instant_ge_700,p_dni_instant_ge_600,p_dni_instant_ge_800,p_sun_score_ge_70,p_sun_score_ge_85,deterministic_agreement_0_100,ensemble_strong_sun_support_0_100,sun_window_confidence_0_100
2026-09-28T13:00,deterministic,best_match,80.8,24,40.6,77.9,58.8,1008.6,998.8,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.6,217,8.1,6.6,6.6,3600.0,1,0.0,13.9,0.0,16765.092,2985.564,9.1,0.0,0.026,2.72,864.0,789.0,75.0,983.9,1092.9,866.3,791.1,75.2,986.5,1095.8,20,23,4,7,14,0,0,0,0,0,2460.63,4835.958,10180.446,19124.016,31548.98,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7905572330496843,0.790563971527651,0.9131944444444444,0.08680555555555555,0.9131940436338452,0.08680595636615492,1.0,0.0,-1.1368683772161603e-13,23.0,0.0,99.1,1.0,,,,,,,,,,,,,,,,,76.88172043010753,83.71283997469956,2.767235926628716,,,,88.2774615222433,82.39510858106684,78.47353995361586,38.224752266498,83.04870335230866,67.17267552182163,15.9,83.5,59.8
2026-09-28T14:00,deterministic,best_match,80.6,27,43.5,76.8,59.8,1007.9,998.1,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.4,212,10.1,6.3,6.3,3600.0,1,0.0,13.2,0.0,16896.326,3116.798,9.1,0.0,0.026,2.6,844.0,767.0,77.0,974.5,1073.0,816.1,741.7,74.5,942.3,1037.7,18,20,4,7,14,0,0,0,0,0,2444.226,4826.116,10173.885,19124.016,31554.274,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7865796831314072,0.7864508046641611,0.9087677725118484,0.09123222748815166,0.9088347016297023,0.09128783237348365,1.0,0.0,-0.10000000000002274,20.0,0.0,99.1,1.0,,,,,,,,,,,,,,,,,79.15876027830487,84.37697659709045,2.767235926628716,,,,86.97027197975963,78.47353995361586,78.47353995361586,15.749525616698293,83.04870335230866,67.17267552182163,15.7,82.5,59.1
2026-09-28T12:00,deterministic,best_match,80.2,22,37.9,78.4,57.6,1009.4,999.6,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.6,227,5.1,6.25,6.25,3600.0,1,0.0,14.8,0.0,16666.666,2509.843,9.3,0.0,0.023,2.75,814.0,741.0,73.0,974.3,1036.2,846.1,770.3,75.9,1012.8,1077.2,23,26,3,6,14,0,0,0,0,0,2473.754,4845.801,10183.728,19124.016,31543.688,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7855626326963906,0.7854623096917935,0.9103194103194103,0.08968058968058969,0.9104124807942323,0.08970570854508923,1.0,0.0,-0.09999999999990905,26.0,0.0,99.1,1.0,,,,,,,,,,,,,,,,,78.17836812144213,84.20303605313093,2.767235926628716,,,,88.93105629348513,76.74467636516972,76.74467636516972,46.7214842926418,82.39510858106684,66.5190807505798,16.3,81.3,58.6
2026-10-03T12:00,deterministic,best_match,86.6,20,40.8,85.3,61.0,1011.1,1001.4,79199.48,1,25,0,0,22,0,0.0,0.0,0.0,0.0,4.4,221,3.8,6.1,6.05,3600.0,1,0.0,12.5,0.0,17814.96,1394.357,9.0,0.0,0.024,3.46,804.0,713.0,91.0,961.1,1013.7,835.7,741.1,94.6,998.9,1053.7,12,13,6,10,34,0,0,0,0,0,2568.898,4990.158,10390.42,19389.764,31845.312,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0082644628099173,-0.008264462809917328,0.7931340633323468,0.7931099933567429,0.8868159203980099,0.11318407960199005,0.8868014837860476,0.11319851621395237,1.0,0.0,0.0,34.0,0.0,99.0,1.0,,,,,,,,,,,,,,,,,86.08475648323845,91.73518869913556,0.6535947712418301,,,,95.09803921568627,85.29411764705881,86.27450980392157,27.450980392156865,87.25490196078431,73.52941176470588,57.6,89.0,78.0
2026-09-27T13:00,deterministic,best_match,78.5,41,52.9,79.2,63.0,1010.8,1000.9,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.6,214,5.8,6.65,6.65,3600.0,1,0.0,5.8,0.0,14927.821,1968.504,13.0,0.0,0.023,1.96,852.0,771.0,81.0,956.7,1097.6,854.4,773.2,81.2,959.4,1100.8,30,25,9,9,16,0,0,0,0,0,2526.247,4904.856,10239.501,19078.084,31432.564,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7762390670553937,0.7761627906976745,0.9049295774647887,0.09507042253521127,0.9049625468164795,0.09503745318352061,1.0,0.0,-1.1368683772161603e-13,30.0,0.0,99.0,1.0,,,,,,,,,,,,,,,,,53.304870335230866,64.51612903225806,2.4509803921568625,,,,86.27450980392156,69.13345983554711,65.4438119333755,22.854733291165928,69.78705460678896,48.260594560404805,21.3,71.2,53.7
2026-09-29T13:00,deterministic,best_match,84.7,20,39.2,82.7,59.8,1005.8,996.1,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.4,219,4.5,6.65,6.65,3600.0,1,0.0,12.0,0.0,16601.051,1525.591,10.0,0.0,0.026,3.26,858.0,783.0,75.0,981.3,1088.0,860.1,784.9,75.2,983.7,1090.8,13,20,3,11,30,0,0,0,0,0,2408.137,4826.116,10206.693,19133.86,31538.396,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7886029411764706,0.7885038503850386,0.9125874125874126,0.08741258741258741,0.9125683060109289,0.08743169398907104,1.0,0.0,0.0,30.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,84.86717267552181,90.89184060721063,3.257432005060089,,,,95.42483660130718,88.8888888888889,87.58169934640523,41.956567573265865,89.54248366013071,74.97364537212735,52.5,90.0,76.9
2026-09-29T12:00,deterministic,best_match,85.8,17,36.0,83.5,59.0,1006.3,996.6,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4.6,219,4.0,6.25,6.25,3600.0,1,0.0,12.5,0.0,16502.625,1558.399,9.5,0.0,0.024,3.5,811.0,739.0,72.0,976.4,1031.8,843.0,768.2,74.8,1014.9,1072.6,14,19,3,11,30,0,0,0,0,0,2421.26,4829.397,10209.974,19140.42,31548.98,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.786005039736383,0.7859407048293866,0.9112207151664612,0.08877928483353884,0.9112692763938316,0.08873072360616845,1.0,0.0,0.0,30.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,85.3573687539532,90.89184060721063,3.257432005060089,,,,96.07843137254902,87.16002530044277,87.16002530044277,54.944128188909964,90.19607843137254,77.35610373181531,50.9,89.3,75.9
2026-09-29T14:00,deterministic,best_match,83.8,22,40.9,81.3,60.1,1005.3,995.6,79199.48,0,0,0,0,0,1,0.0,0.0,0.0,0.0,7.5,219,5.4,6.35,6.35,3600.0,1,0.0,11.4,0.0,16666.666,1427.165,10.4,0.0,0.025,3.09,836.0,760.0,76.0,970.9,1067.7,808.1,734.6,73.5,938.5,1032.2,13,21,4,10,30,0,0,0,0,0,2398.294,4819.554,10203.412,19130.578,31533.104,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7829914770066497,0.7828909126138345,0.9090909090909091,0.09090909090909091,0.9090459101596338,0.09095408984036629,1.0,0.0,0.0,30.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,85.84756483238456,92.18848829854522,3.257432005060089,,,,94.11764705882354,83.23845667299177,84.54564621547543,14.67425679949399,90.19607843137256,73.01286105840187,54.1,87.5,75.8
2026-09-27T12:00,deterministic,best_match,79.0,41,53.3,79.9,63.4,1011.5,1001.6,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.4,200,4.5,6.3,6.3,3600.0,1,0.0,5.6,0.0,14862.205,2017.717,13.1,0.0,0.022,1.99,803.0,725.0,78.0,948.8,1040.5,834.7,753.6,81.1,986.3,1081.8,32,25,9,6,18,0,0,0,0,0,2539.37,4917.979,10255.905,19087.926,31443.146,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7717443536761173,0.7715843963764097,0.9028642590286425,0.09713574097135741,0.9028393434766981,0.09716065652330177,1.0,0.0,0.0,32.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,50.71157495256167,62.555344718532574,2.4509803921568625,,,,86.50643052920093,66.5190807505798,65.86548597933798,26.77630191861691,70.44064937803078,48.91418933164664,22.0,70.2,53.3
2026-09-27T14:00,deterministic,best_match,78.1,42,53.1,78.2,63.0,1010.2,1000.3,79199.48,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.6,221,7.2,6.35,6.35,3600.0,1,0.0,5.9,0.0,14993.438,1886.483,13.0,0.0,0.023,1.9,832.0,750.0,82.0,947.7,1078.2,804.9,725.5,79.3,916.8,1043.1,28,25,9,13,14,0,0,0,0,0,2509.843,4891.733,10226.378,19064.96,31427.272,America/Los_Angeles,34.03202,-118.52633,86.0,42.10615158081055,1.0,0.0,0.7716564644778334,0.7716422203048605,0.9014423076923077,0.0985576923076923,0.9013542054913655,0.09852155547272953,1.0,0.0,0.10000000000002274,28.0,0.0,98.9,1.0,,,,,,,,,,,,,,,,,54.28526249209361,65.32258064516128,2.4509803921568625,,,,84.54564621547544,62.407758802445706,62.407758802445706,7.526881720430107,72.16951296647692,46.95340501792115,22.8,68.3,52.4
